Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
11,Needed Me,Rihanna,9,7,33,10-01-2016
12,Broccoli,D.R.A.M. Featuring Lil Yachty,14,12,14,10-01-2016
13,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,10,10,15,10-01-2016
14,One Dance,Drake Featuring WizKid & Kyla,11,1,24,10-01-2016
15,Perfect Illusion,Lady Gaga,,15,1,10-01-2016
16,Too Good,Drake Featuring Rihanna,17,14,20,10-01-2016
17,Into You,Ariana Grande,15,13,18,10-01-2016
18,Can't Stop The Feeling!,Justin Timberlake,16,1,19,10-01-2016
19,Side To Side,Ariana Grande Featuring Nicki Minaj,18,18,3,10-01-2016
20,Gold,Kiiara,20,20,17,10-01-2016
21,Luv,Tory Lanez,19,19,12,10-01-2016
22,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",21,15,12,10-01-2016
23,I Hate U I Love U,gnash Featuring Olivia O'Brien,22,22,22,10-01-2016
24,The Greatest,Sia Featuring Kendrick Lamar,52,24,2,10-01-2016
25,Panda,Desiigner,24,1,30,10-01-2016
26,Hymn For The Weekend,Coldplay,26,26,16,10-01-2016
27,For Free,DJ Khaled Featuring Drake,23,13,15,10-01-2016
28,Never Be Like You,Flume Featuring Kai,25,20,24,10-01-2016
29,Unsteady,X Ambassadors,29,29,18,10-01-2016
30,Controlla,Drake,27,16,20,10-01-2016
31,This Girl,Kungs vs Cookin' On 3 Burners,30,30,8,10-01-2016
32,"Sit Still, Look Pretty",Daya,28,28,16,10-01-2016
33,Starving,Hailee Steinfeld & Grey Featuring Zedd,39,33,7,10-01-2016
34,Tiimmy Turner,Desiigner,34,34,8,10-01-2016
35,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,31,4,29,10-01-2016
36,Just Like Fire,P!nk,32,10,22,10-01-2016
37,No Limit,Usher Featuring Young Thug,36,33,12,10-01-2016
38,Stressed Out,twenty one pilots,37,2,52,10-01-2016
39,Peter Pan,Kelsea Ballerini,35,35,16,10-01-2016
40,Setting The World On Fire,Kenny Chesney Featuring P!nk,49,29,7,10-01-2016
41,Work,Rihanna Featuring Drake,38,1,34,10-01-2016
42,Different For Girls,Dierks Bentley Featuring Elle King,46,42,15,10-01-2016
43,I Took A Pill In Ibiza,Mike Posner,41,4,35,10-01-2016
44,Low Life,Future Featuring The Weeknd,44,18,32,10-01-2016
45,7 Years,Lukas Graham,45,2,35,10-01-2016
46,Mama Said,Lukas Graham,42,36,9,10-01-2016
47,Fade,Kanye West,98,47,2,10-01-2016
48,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,43,43,5,10-01-2016
49,H.O.L.Y.,Florida Georgia Line,40,14,20,10-01-2016
50,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,51,50,7,10-01-2016
51,In The Name Of Love,Martin Garrix & Bebe Rexha,56,51,5,10-01-2016
52,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,47,24,13,10-01-2016
53,Me Too,Meghan Trainor,48,13,18,10-01-2016
54,Money Longer,Lil Uzi Vert,57,54,14,10-01-2016
55,It Don't Hurt Like It Used To,Billy Currington,67,55,8,10-01-2016
56,Father Stretch My Hands Pt. 1,Kanye West,59,37,19,10-01-2016
57,Make You Miss Me,Sam Hunt,53,45,16,10-01-2016
58,Don't Mind,Kent Jones,50,8,20,10-01-2016
59,I Got The Keys,DJ Khaled Featuring Jay Z & Future,55,30,12,10-01-2016
60,Vice,Miranda Lambert,54,47,9,10-01-2016
61,You & Me,Marc E. Bassy Featuring G-Eazy,58,58,10,10-01-2016
62,Scars To Your Beautiful,Alessia Cara,79,62,3,10-01-2016
63,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,76,63,17,10-01-2016
64,Middle Of A Memory,Cole Swindell,68,64,8,10-01-2016
65,Rock On,Tucker Beathard,74,65,5,10-01-2016
66,THat Part,ScHoolboy Q Featuring Kanye West,61,40,15,10-01-2016
67,OOOUUU,Young M.A,82,67,3,10-01-2016
68,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,9,10-01-2016
69,A Little More Summertime,Jason Aldean,,69,2,10-01-2016
70,Caroline,Amine,96,70,2,10-01-2016
71,I Met A Girl,William Michael Morgan,80,71,4,10-01-2016
72,Rise,Katy Perry,62,11,9,10-01-2016
73,Blue Ain't Your Color,Keith Urban,,73,1,10-01-2016
74,Gangsta,Kehlani,63,41,6,10-01-2016
75,Deja Vu,Post Malone Featuring Justin Bieber,,75,1,10-01-2016
76,Make Me...,Britney Spears Featuring G-Eazy,33,17,9,10-01-2016
77,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,70,62,13,10-01-2016
78,Purple Lamborghini,Skrillex & Rick Ross,72,33,8,10-01-2016
79,She's Got A Way With Words,Blake Shelton,71,61,12,10-01-2016
80,Move,Luke Bryan,88,80,4,10-01-2016
81,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,81,81,4,10-01-2016
82,Come And See Me,PARTYNEXTDOOR Featuring Drake,83,65,11,10-01-2016
83,1 Night,Lil Yachty,84,83,6,10-01-2016
84,My PYT,Wale,73,54,14,10-01-2016
85,I Know Somebody,LOCASH,93,85,3,10-01-2016
86,May We All,Florida Georgia Line Featuring Tim McGraw,60,56,3,10-01-2016
87,Childs Play,Drake,77,49,14,10-01-2016
88,Hold Up,Beyonce,69,13,7,10-01-2016
89,Sleep Without You,Brett Young,,89,1,10-01-2016
90,American Country Love Song,Jake Owen,64,55,17,10-01-2016
91,You Look Like I Need A Drink,Justin Moore,86,79,6,10-01-2016
92,With You Tonight / Hasta El Amanecer,Nicky Jam,78,73,17,10-01-2016
93,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",91,91,5,10-01-2016
94,Grass Ain't Greener,Chris Brown,90,71,3,10-01-2016
95,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",94,89,6,10-01-2016
96,Black Beatles,Rae Sremmurd Featuring Gucci Mane,,96,1,10-01-2016
97,No Shopping,French Montana Featuring Drake,85,36,9,10-01-2016
98,X,21 Savage & Metro Boomin Featuring Future,,98,1,10-01-2016
99,You Was Right,Lil Uzi Vert,95,89,10,10-01-2016
100,You Don't Own Me,Grace Featuring G-Eazy,87,57,17,10-01-2016
1,Closer,The Chainsmokers Featuring Halsey,1,1,6,09-24-2016
2,Heathens,twenty one pilots,3,2,12,09-24-2016
3,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,7,09-24-2016
4,Cheap Thrills,Sia Featuring Sean Paul,4,1,30,09-24-2016
5,Don't Let Me Down,The Chainsmokers Featuring Daya,5,3,30,09-24-2016
6,Ride,twenty one pilots,7,5,26,09-24-2016
7,This Is What You Came For,Calvin Harris Featuring Rihanna,6,3,19,09-24-2016
8,Send My Love (To Your New Lover),Adele,11,8,17,09-24-2016
9,Needed Me,Rihanna,10,7,32,09-24-2016
10,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,12,10,14,09-24-2016
11,One Dance,Drake Featuring WizKid & Kyla,9,1,23,09-24-2016
12,Let Me Love You,DJ Snake Featuring Justin Bieber,13,12,5,09-24-2016
13,Treat You Better,Shawn Mendes,8,8,14,09-24-2016
14,Broccoli,D.R.A.M. Featuring Lil Yachty,18,14,13,09-24-2016
15,Into You,Ariana Grande,15,13,17,09-24-2016
16,Can't Stop The Feeling!,Justin Timberlake,14,1,18,09-24-2016
17,Too Good,Drake Featuring Rihanna,16,14,19,09-24-2016
18,Side To Side,Ariana Grande Featuring Nicki Minaj,31,18,2,09-24-2016
19,Luv,Tory Lanez,21,19,11,09-24-2016
20,Gold,Kiiara,20,20,16,09-24-2016
21,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",19,15,11,09-24-2016
22,I Hate U I Love U,gnash Featuring Olivia O'Brien,23,22,21,09-24-2016
23,For Free,DJ Khaled Featuring Drake,22,13,14,09-24-2016
24,Panda,Desiigner,25,1,29,09-24-2016
25,Never Be Like You,Flume Featuring Kai,24,20,23,09-24-2016
26,Hymn For The Weekend,Coldplay,27,26,15,09-24-2016
27,Controlla,Drake,26,16,19,09-24-2016
28,"Sit Still, Look Pretty",Daya,28,28,15,09-24-2016
29,Unsteady,X Ambassadors,42,29,17,09-24-2016
30,This Girl,Kungs vs Cookin' On 3 Burners,32,30,7,09-24-2016
31,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,29,4,28,09-24-2016
32,Just Like Fire,P!nk,30,10,21,09-24-2016
33,Make Me...,Britney Spears Featuring G-Eazy,17,17,8,09-24-2016
34,Tiimmy Turner,Desiigner,41,34,7,09-24-2016
35,Peter Pan,Kelsea Ballerini,43,35,15,09-24-2016
36,No Limit,Usher Featuring Young Thug,33,33,11,09-24-2016
37,Stressed Out,twenty one pilots,37,2,51,09-24-2016
38,Work,Rihanna Featuring Drake,35,1,33,09-24-2016
39,Starving,Hailee Steinfeld & Grey Featuring Zedd,49,39,6,09-24-2016
40,H.O.L.Y.,Florida Georgia Line,34,14,19,09-24-2016
41,I Took A Pill In Ibiza,Mike Posner,38,4,34,09-24-2016
42,Mama Said,Lukas Graham,36,36,8,09-24-2016
43,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,73,43,4,09-24-2016
44,Low Life,Future Featuring The Weeknd,44,18,31,09-24-2016
45,7 Years,Lukas Graham,46,2,34,09-24-2016
46,Different For Girls,Dierks Bentley Featuring Elle King,48,46,14,09-24-2016
47,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,40,24,12,09-24-2016
48,Me Too,Meghan Trainor,39,13,17,09-24-2016
49,Setting The World On Fire,Kenny Chesney Featuring P!nk,51,29,6,09-24-2016
50,Don't Mind,Kent Jones,45,8,19,09-24-2016
51,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,65,51,6,09-24-2016
52,The Greatest,Sia Featuring Kendrick Lamar,,52,1,09-24-2016
53,Make You Miss Me,Sam Hunt,50,45,15,09-24-2016
54,Vice,Miranda Lambert,68,47,8,09-24-2016
55,I Got The Keys,DJ Khaled Featuring Jay Z & Future,52,30,11,09-24-2016
56,In The Name Of Love,Martin Garrix & Bebe Rexha,57,56,4,09-24-2016
57,Money Longer,Lil Uzi Vert,58,57,13,09-24-2016
58,You & Me,Marc E. Bassy Featuring G-Eazy,63,58,9,09-24-2016
59,Father Stretch My Hands Pt. 1,Kanye West,69,37,18,09-24-2016
60,May We All,Florida Georgia Line Featuring Tim McGraw,56,56,2,09-24-2016
61,THat Part,ScHoolboy Q Featuring Kanye West,59,40,14,09-24-2016
62,Rise,Katy Perry,53,11,8,09-24-2016
63,Gangsta,Kehlani,54,41,5,09-24-2016
64,American Country Love Song,Jake Owen,55,55,16,09-24-2016
65,Sorry,Beyonce,62,11,20,09-24-2016
66,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,67,66,8,09-24-2016
67,It Don't Hurt Like It Used To,Billy Currington,76,67,7,09-24-2016
68,Middle Of A Memory,Cole Swindell,72,65,7,09-24-2016
69,Hold Up,Beyonce,,13,6,09-24-2016
70,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,66,62,12,09-24-2016
71,She's Got A Way With Words,Blake Shelton,70,61,11,09-24-2016
72,Purple Lamborghini,Skrillex & Rick Ross,61,33,7,09-24-2016
73,My PYT,Wale,64,54,13,09-24-2016
74,Rock On,Tucker Beathard,78,74,4,09-24-2016
75,From The Ground Up,Dan + Shay,60,48,16,09-24-2016
76,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,80,76,16,09-24-2016
77,Childs Play,Drake,,49,13,09-24-2016
78,With You Tonight / Hasta El Amanecer,Nicky Jam,77,73,16,09-24-2016
79,Scars To Your Beautiful,Alessia Cara,95,79,2,09-24-2016
80,I Met A Girl,William Michael Morgan,88,80,3,09-24-2016
81,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,82,81,3,09-24-2016
82,OOOUUU,Young M.A,85,82,2,09-24-2016
83,Come And See Me,PARTYNEXTDOOR Featuring Drake,81,65,10,09-24-2016
84,1 Night,Lil Yachty,84,84,5,09-24-2016
85,No Shopping,French Montana Featuring Drake,74,36,8,09-24-2016
86,You Look Like I Need A Drink,Justin Moore,83,79,5,09-24-2016
87,You Don't Own Me,Grace Featuring G-Eazy,75,57,16,09-24-2016
88,Move,Luke Bryan,89,88,3,09-24-2016
89,Kill Em With Kindness,Selena Gomez,79,39,15,09-24-2016
90,Grass Ain't Greener,Chris Brown,71,71,2,09-24-2016
91,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",94,91,4,09-24-2016
92,Goosebumps,Travis Scott,,92,1,09-24-2016
93,I Know Somebody,LOCASH,97,93,2,09-24-2016
94,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",93,89,5,09-24-2016
95,You Was Right,Lil Uzi Vert,92,89,9,09-24-2016
96,Caroline,Amine,,96,1,09-24-2016
97,Sex With Me,Rihanna,,97,3,09-24-2016
98,Fade,Kanye West,,98,1,09-24-2016
99,Lockjaw,French Montana Featuring Kodak Black,96,73,10,09-24-2016
100,Famous,Kanye West,90,34,14,09-24-2016
1,Closer,The Chainsmokers Featuring Halsey,1,1,5,09-17-2016
2,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,6,09-17-2016
3,Heathens,twenty one pilots,4,3,11,09-17-2016
4,Cheap Thrills,Sia Featuring Sean Paul,3,1,29,09-17-2016
5,Don't Let Me Down,The Chainsmokers Featuring Daya,7,3,29,09-17-2016
6,This Is What You Came For,Calvin Harris Featuring Rihanna,6,3,18,09-17-2016
7,Ride,twenty one pilots,5,5,25,09-17-2016
8,Treat You Better,Shawn Mendes,10,8,13,09-17-2016
9,One Dance,Drake Featuring WizKid & Kyla,8,1,22,09-17-2016
10,Needed Me,Rihanna,11,7,31,09-17-2016
11,Send My Love (To Your New Lover),Adele,9,9,16,09-17-2016
12,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,13,12,13,09-17-2016
13,Let Me Love You,DJ Snake Featuring Justin Bieber,16,12,4,09-17-2016
14,Can't Stop The Feeling!,Justin Timberlake,12,1,17,09-17-2016
15,Into You,Ariana Grande,15,13,16,09-17-2016
16,Too Good,Drake Featuring Rihanna,14,14,18,09-17-2016
17,Make Me...,Britney Spears Featuring G-Eazy,58,17,7,09-17-2016
18,Broccoli,D.R.A.M. Featuring Lil Yachty,19,18,12,09-17-2016
19,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",17,15,10,09-17-2016
20,Gold,Kiiara,20,20,15,09-17-2016
21,Luv,Tory Lanez,21,21,10,09-17-2016
22,For Free,DJ Khaled Featuring Drake,18,13,13,09-17-2016
23,I Hate U I Love U,gnash Featuring Olivia O'Brien,25,23,20,09-17-2016
24,Never Be Like You,Flume Featuring Kai,23,20,22,09-17-2016
25,Panda,Desiigner,22,1,28,09-17-2016
26,Controlla,Drake,24,16,18,09-17-2016
27,Hymn For The Weekend,Coldplay,28,27,14,09-17-2016
28,"Sit Still, Look Pretty",Daya,29,28,14,09-17-2016
29,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,26,4,27,09-17-2016
30,Just Like Fire,P!nk,27,10,20,09-17-2016
31,Side To Side,Ariana Grande Featuring Nicki Minaj,,31,1,09-17-2016
32,This Girl,Kungs vs Cookin' On 3 Burners,35,32,6,09-17-2016
33,No Limit,Usher Featuring Young Thug,36,33,10,09-17-2016
34,H.O.L.Y.,Florida Georgia Line,30,14,18,09-17-2016
35,Work,Rihanna Featuring Drake,39,1,32,09-17-2016
36,Mama Said,Lukas Graham,47,36,7,09-17-2016
37,Stressed Out,twenty one pilots,37,2,50,09-17-2016
38,I Took A Pill In Ibiza,Mike Posner,33,4,33,09-17-2016
39,Me Too,Meghan Trainor,32,13,16,09-17-2016
40,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,31,24,11,09-17-2016
41,Tiimmy Turner,Desiigner,34,34,6,09-17-2016
42,Unsteady,X Ambassadors,40,39,16,09-17-2016
43,Peter Pan,Kelsea Ballerini,42,42,14,09-17-2016
44,Low Life,Future Featuring The Weeknd,43,18,30,09-17-2016
45,Don't Mind,Kent Jones,38,8,18,09-17-2016
46,7 Years,Lukas Graham,46,2,33,09-17-2016
47,Cake By The Ocean,DNCE,49,9,46,09-17-2016
48,Different For Girls,Dierks Bentley Featuring Elle King,51,48,13,09-17-2016
49,Starving,Hailee Steinfeld & Grey Featuring Zedd,53,49,5,09-17-2016
50,Make You Miss Me,Sam Hunt,45,45,14,09-17-2016
51,Setting The World On Fire,Kenny Chesney Featuring P!nk,54,29,5,09-17-2016
52,I Got The Keys,DJ Khaled Featuring Jay Z & Future,52,30,10,09-17-2016
53,Rise,Katy Perry,44,11,7,09-17-2016
54,Gangsta,Kehlani,41,41,4,09-17-2016
55,American Country Love Song,Jake Owen,59,55,15,09-17-2016
56,May We All,Florida Georgia Line Featuring Tim McGraw,,56,1,09-17-2016
57,In The Name Of Love,Martin Garrix & Bebe Rexha,70,57,3,09-17-2016
58,Money Longer,Lil Uzi Vert,60,58,12,09-17-2016
59,THat Part,ScHoolboy Q Featuring Kanye West,56,40,13,09-17-2016
60,From The Ground Up,Dan + Shay,50,48,15,09-17-2016
61,Purple Lamborghini,Skrillex & Rick Ross,55,33,6,09-17-2016
62,Sorry,Beyonce,68,11,19,09-17-2016
63,You & Me,Marc E. Bassy Featuring G-Eazy,69,63,8,09-17-2016
64,My PYT,Wale,57,54,12,09-17-2016
65,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,76,65,5,09-17-2016
66,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,62,62,11,09-17-2016
67,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,7,09-17-2016
68,Vice,Miranda Lambert,67,47,7,09-17-2016
69,Father Stretch My Hands Pt. 1,Kanye West,71,37,17,09-17-2016
70,She's Got A Way With Words,Blake Shelton,61,61,10,09-17-2016
71,Grass Ain't Greener,Chris Brown,,71,1,09-17-2016
72,Middle Of A Memory,Cole Swindell,65,65,6,09-17-2016
73,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,82,73,3,09-17-2016
74,No Shopping,French Montana Featuring Drake,72,36,7,09-17-2016
75,You Don't Own Me,Grace Featuring G-Eazy,63,57,15,09-17-2016
76,It Don't Hurt Like It Used To,Billy Currington,73,73,6,09-17-2016
77,With You Tonight / Hasta El Amanecer,Nicky Jam,75,73,15,09-17-2016
78,Rock On,Tucker Beathard,83,78,3,09-17-2016
79,Kill Em With Kindness,Selena Gomez,77,39,14,09-17-2016
80,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,86,80,15,09-17-2016
81,Come And See Me,PARTYNEXTDOOR Featuring Drake,78,65,9,09-17-2016
82,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,94,82,2,09-17-2016
83,You Look Like I Need A Drink,Justin Moore,81,79,4,09-17-2016
84,1 Night,Lil Yachty,87,84,4,09-17-2016
85,OOOUUU,Young M.A,,85,1,09-17-2016
86,Wicked,Future,64,41,20,09-17-2016
87,Wyclef Jean,Young Thug,,87,1,09-17-2016
88,I Met A Girl,William Michael Morgan,99,88,2,09-17-2016
89,Move,Luke Bryan,100,89,2,09-17-2016
90,Famous,Kanye West,,34,13,09-17-2016
91,Record Year,Eric Church,74,44,20,09-17-2016
92,You Was Right,Lil Uzi Vert,97,89,8,09-17-2016
93,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",89,89,4,09-17-2016
94,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",93,93,3,09-17-2016
95,Scars To Your Beautiful,Alessia Cara,,95,1,09-17-2016
96,Lockjaw,French Montana Featuring Kodak Black,90,73,9,09-17-2016
97,I Know Somebody,LOCASH,,97,1,09-17-2016
98,Duele El Corazon,Enrique Iglesias Featuring Wisin,92,82,8,09-17-2016
99,Church Bells,Carrie Underwood,85,43,17,09-17-2016
100,Cool Girl,Tove Lo,88,84,3,09-17-2016
1,Closer,The Chainsmokers Featuring Halsey,1,1,4,09-10-2016
2,Cold Water,Major Lazer Featuring Justin Bieber & MO,3,2,5,09-10-2016
3,Cheap Thrills,Sia Featuring Sean Paul,2,1,28,09-10-2016
4,Heathens,twenty one pilots,4,4,10,09-10-2016
5,Ride,twenty one pilots,6,5,24,09-10-2016
6,This Is What You Came For,Calvin Harris Featuring Rihanna,5,3,17,09-10-2016
7,Don't Let Me Down,The Chainsmokers Featuring Daya,8,3,28,09-10-2016
8,One Dance,Drake Featuring WizKid & Kyla,7,1,21,09-10-2016
9,Send My Love (To Your New Lover),Adele,10,9,15,09-10-2016
10,Treat You Better,Shawn Mendes,12,10,12,09-10-2016
11,Needed Me,Rihanna,11,7,30,09-10-2016
12,Can't Stop The Feeling!,Justin Timberlake,9,1,16,09-10-2016
13,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,18,13,12,09-10-2016
14,Too Good,Drake Featuring Rihanna,14,14,17,09-10-2016
15,Into You,Ariana Grande,13,13,15,09-10-2016
16,Let Me Love You,DJ Snake Featuring Justin Bieber,19,12,3,09-10-2016
17,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",16,15,9,09-10-2016
18,For Free,DJ Khaled Featuring Drake,15,13,12,09-10-2016
19,Broccoli,D.R.A.M. Featuring Lil Yachty,21,19,11,09-10-2016
20,Gold,Kiiara,23,20,14,09-10-2016
21,Luv,Tory Lanez,30,21,9,09-10-2016
22,Panda,Desiigner,17,1,27,09-10-2016
23,Never Be Like You,Flume Featuring Kai,20,20,21,09-10-2016
24,Controlla,Drake,22,16,17,09-10-2016
25,I Hate U I Love U,gnash Featuring Olivia O'Brien,28,25,19,09-10-2016
26,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,26,4,26,09-10-2016
27,Just Like Fire,P!nk,24,10,19,09-10-2016
28,Hymn For The Weekend,Coldplay,35,28,13,09-10-2016
29,"Sit Still, Look Pretty",Daya,36,29,13,09-10-2016
30,H.O.L.Y.,Florida Georgia Line,29,14,17,09-10-2016
31,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,27,24,10,09-10-2016
32,Me Too,Meghan Trainor,25,13,15,09-10-2016
33,I Took A Pill In Ibiza,Mike Posner,32,4,32,09-10-2016
34,Tiimmy Turner,Desiigner,37,34,5,09-10-2016
35,This Girl,Kungs vs Cookin' On 3 Burners,42,35,5,09-10-2016
36,No Limit,Usher Featuring Young Thug,33,33,9,09-10-2016
37,Stressed Out,twenty one pilots,34,2,49,09-10-2016
38,Don't Mind,Kent Jones,31,8,17,09-10-2016
39,Work,Rihanna Featuring Drake,38,1,31,09-10-2016
40,Unsteady,X Ambassadors,45,39,15,09-10-2016
41,Gangsta,Kehlani,43,41,3,09-10-2016
42,Peter Pan,Kelsea Ballerini,48,42,13,09-10-2016
43,Low Life,Future Featuring The Weeknd,41,18,29,09-10-2016
44,Rise,Katy Perry,39,11,6,09-10-2016
45,Make You Miss Me,Sam Hunt,50,45,13,09-10-2016
46,7 Years,Lukas Graham,40,2,32,09-10-2016
47,Mama Said,Lukas Graham,55,47,6,09-10-2016
48,Love Yourself,Justin Bieber,46,1,41,09-10-2016
49,Cake By The Ocean,DNCE,47,9,45,09-10-2016
50,From The Ground Up,Dan + Shay,49,48,14,09-10-2016
51,Different For Girls,Dierks Bentley Featuring Elle King,53,51,12,09-10-2016
52,I Got The Keys,DJ Khaled Featuring Jay Z & Future,44,30,9,09-10-2016
53,Starving,Hailee Steinfeld & Grey Featuring Zedd,62,53,4,09-10-2016
54,Setting The World On Fire,Kenny Chesney Featuring P!nk,58,29,4,09-10-2016
55,Purple Lamborghini,Skrillex & Rick Ross,52,33,5,09-10-2016
56,THat Part,ScHoolboy Q Featuring Kanye West,54,40,12,09-10-2016
57,My PYT,Wale,56,54,11,09-10-2016
58,Make Me...,Britney Spears Featuring G-Eazy,51,17,6,09-10-2016
59,American Country Love Song,Jake Owen,61,56,14,09-10-2016
60,Money Longer,Lil Uzi Vert,63,60,11,09-10-2016
61,She's Got A Way With Words,Blake Shelton,70,61,9,09-10-2016
62,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,71,62,10,09-10-2016
63,You Don't Own Me,Grace Featuring G-Eazy,57,57,14,09-10-2016
64,Wicked,Future,59,41,19,09-10-2016
65,Middle Of A Memory,Cole Swindell,84,65,5,09-10-2016
66,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,6,09-10-2016
67,Vice,Miranda Lambert,69,47,6,09-10-2016
68,Sorry,Beyonce,60,11,18,09-10-2016
69,You & Me,Marc E. Bassy Featuring G-Eazy,72,69,7,09-10-2016
70,In The Name Of Love,Martin Garrix & Bebe Rexha,93,70,2,09-10-2016
71,Father Stretch My Hands Pt. 1,Kanye West,74,37,16,09-10-2016
72,No Shopping,French Montana Featuring Drake,67,36,6,09-10-2016
73,It Don't Hurt Like It Used To,Billy Currington,75,73,5,09-10-2016
74,Record Year,Eric Church,64,44,19,09-10-2016
75,With You Tonight / Hasta El Amanecer,Nicky Jam,73,73,14,09-10-2016
76,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,80,76,4,09-10-2016
77,Kill Em With Kindness,Selena Gomez,68,39,13,09-10-2016
78,Come And See Me,PARTYNEXTDOOR Featuring Drake,65,65,8,09-10-2016
79,Nikes,Frank Ocean,,79,1,09-10-2016
80,Ivy,Frank Ocean,,80,1,09-10-2016
81,You Look Like I Need A Drink,Justin Moore,79,79,3,09-10-2016
82,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,90,82,2,09-10-2016
83,Rock On,Tucker Beathard,98,83,2,09-10-2016
84,Pink + White,Frank Ocean,,84,1,09-10-2016
85,Church Bells,Carrie Underwood,78,43,16,09-10-2016
86,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,87,86,14,09-10-2016
87,1 Night,Lil Yachty,94,87,3,09-10-2016
88,Cool Girl,Tove Lo,,84,2,09-10-2016
89,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",91,89,3,09-10-2016
90,Lockjaw,French Montana Featuring Kodak Black,83,73,8,09-10-2016
91,Look Alive,Rae Sremmurd,76,76,2,09-10-2016
92,Duele El Corazon,Enrique Iglesias Featuring Wisin,88,82,7,09-10-2016
93,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",95,93,2,09-10-2016
94,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,,94,1,09-10-2016
95,Mercy,Shawn Mendes,,95,1,09-10-2016
96,Solo,Frank Ocean,,96,1,09-10-2016
97,You Was Right,Lil Uzi Vert,92,89,7,09-10-2016
98,Nights,Frank Ocean,,98,1,09-10-2016
99,I Met A Girl,William Michael Morgan,,99,1,09-10-2016
100,Move,Luke Bryan,,100,1,09-10-2016
1,Closer,The Chainsmokers Featuring Halsey,6,1,3,09-03-2016
2,Cheap Thrills,Sia Featuring Sean Paul,1,1,27,09-03-2016
3,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,4,09-03-2016
4,Heathens,twenty one pilots,4,4,9,09-03-2016
5,This Is What You Came For,Calvin Harris Featuring Rihanna,3,3,16,09-03-2016
6,Ride,twenty one pilots,7,6,23,09-03-2016
7,One Dance,Drake Featuring WizKid & Kyla,5,1,20,09-03-2016
