Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
17,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,11,3,17,09-20-2003
18,Drift Away,Uncle Kracker Featuring Dobie Gray,14,9,26,09-20-2003
19,Calling All Angels,Train,19,19,18,09-20-2003
20,The Boys Of Summer,The Ataris,23,20,9,09-20-2003
21,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,17,17,13,09-20-2003
22,Thoia Thoing,R. Kelly,22,22,10,09-20-2003
23,"Can't Stop, Won't Stop",Young Gunz,27,23,7,09-20-2003
24,In Those Jeans,Ginuwine,18,8,15,09-20-2003
25,What Was I Thinkin',Dierks Bentley,26,25,14,09-20-2003
26,Are You Happy Now?,Michelle Branch,24,16,17,09-20-2003
27,Like Glue,Sean Paul,29,13,16,09-20-2003
28,Bring Me To Life,Evanescence Featuring Paul McCoy,28,5,28,09-20-2003
29,Forever And For Always,Shania Twain,25,20,18,09-20-2003
30,Senorita,Justin Timberlake,33,30,8,09-20-2003
31,Magic Stick,Lil' Kim Featuring 50 Cent,30,2,22,09-20-2003
32,Come Over,Aaliyah,40,32,15,09-20-2003
33,"No Shoes, No Shirt, No Problems",Kenny Chesney,32,28,13,09-20-2003
34,Real Good Man,Tim McGraw,36,34,11,09-20-2003
35,Miss Independent,Kelly Clarkson,34,9,19,09-20-2003
36,Suga Suga,Baby Bash Featuring Frankie J,42,36,5,09-20-2003
37,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,37,37,14,09-20-2003
38,Stand Up,Ludacris Featuring Shawnna,59,38,3,09-20-2003
39,Dance With My Father,Luther Vandross,39,39,13,09-20-2003
40,Here Without You,3 Doors Down,46,40,4,09-20-2003
41,Rock Wit U (Awww Baby),Ashanti,31,2,20,09-20-2003
42,So Far Away,Staind,45,42,8,09-20-2003
43,Get Busy,Sean Paul,38,1,31,09-20-2003
44,I Want You,Thalia Featuring Fat Joe,35,22,15,09-20-2003
45,When I'm Gone,3 Doors Down,41,4,44,09-20-2003
46,Headstrong,Trapt,49,46,22,09-20-2003
47,So Gone,Monica,44,10,22,09-20-2003
48,Bigger Than My Body,John Mayer,53,48,4,09-20-2003
49,Rain On Me,Ashanti,67,49,4,09-20-2003
50,Red Dirt Road,Brooks & Dunn,43,25,17,09-20-2003
51,Faint,Linkin Park,51,48,9,09-20-2003
52,Ooh!,Mary J. Blige,60,52,3,09-20-2003
53,This One's For The Girls,Martina McBride,54,52,7,09-20-2003
54,Addicted,Simple Plan,55,45,13,09-20-2003
55,Tough Little Boys,Gary Allan,62,55,5,09-20-2003
56,Who Wouldn't Wanna Be Me,Keith Urban,56,56,6,09-20-2003
57,Harder To Breathe,Maroon 5,57,57,5,09-20-2003
58,Walked Outta Heaven,Jagged Edge,65,58,3,09-20-2003
59,Step In The Name Of Love,R. Kelly,63,59,5,09-20-2003
60,A Few Questions,Clay Walker,61,60,7,09-20-2003
61,Celebrity,Brad Paisley,47,31,15,09-20-2003
62,Girls And Boys,Good Charlotte,48,48,9,09-20-2003
63,I Melt,Rascal Flatts,64,63,5,09-20-2003
64,I Love This Bar,Toby Keith,71,64,3,09-20-2003
65,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,80,65,3,09-20-2003
66,Signs Of Love Makin',Tyrese,74,57,9,09-20-2003
67,Show Me How To Live,Audioslave,75,67,6,09-20-2003
68,Someday,Nickelback,68,68,5,09-20-2003
69,Wave On Wave,Pat Green,69,69,4,09-20-2003
70,Where The Hood At?,DMX,70,70,5,09-20-2003
71,So Yesterday,Hilary Duff,73,53,6,09-20-2003
72,Heaven,Live,77,72,4,09-20-2003
73,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,,73,1,09-20-2003
74,Low,Kelly Clarkson,,74,1,09-20-2003
75,White Flag,Dido,,75,1,09-20-2003
76,Why Can't I?,Liz Phair,,76,1,09-20-2003
77,Intuition,Jewel,72,20,20,09-20-2003
78,Got Some Teeth,Obie Trice,85,78,3,09-20-2003
79,Then They Do,Trace Adkins,76,52,10,09-20-2003
80,Light Your A** On Fire,Busta Rhymes,58,58,7,09-20-2003
81,Seven Nation Army,The White Stripes,83,76,18,09-20-2003
82,24's,T.I.,82,82,8,09-20-2003
83,Walk A Little Straighter,Billy Currington,84,83,5,09-20-2003
84,(There's Gotta Be) More To Life,Stacie Orrico,,84,1,09-20-2003
85,Hole In The World,Eagles,79,69,8,09-20-2003
86,Lovin' All Night,Patty Loveless,86,86,5,09-20-2003
87,Did My Time,Korn,81,38,7,09-20-2003
88,Amazing,Josh Kelley,89,88,7,09-20-2003
89,This Is The Night,Clay Aiken,87,1,13,09-20-2003
90,Love At 1st Sight,Mary J. Blige Featuring Method Man,78,22,12,09-20-2003
91,Send The Pain Below,Chevelle,90,65,20,09-20-2003
92,Danger,Erykah Badu,96,92,5,09-20-2003
93,Officially Missing You,Tamia,92,83,8,09-20-2003
94,"Pon De River, Pon De Bank",Elephant Man,88,88,5,09-20-2003
95,Crazy,Javier,99,95,6,09-20-2003
96,Just Because,Jane's Addiction,97,72,9,09-20-2003
97,Roun' The Globe,Nappy Roots,100,96,4,09-20-2003
98,Simply Being Loved (Somnambulist),BT,98,98,2,09-20-2003
99,Find A Way,Dwele,,99,1,09-20-2003
100,99.9% Sure (I've Never Been Here Before),Brian McComas,94,57,11,09-20-2003
1,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",1,1,12,09-13-2003
2,Right Thurr,Chingy,3,2,18,09-13-2003
3,Crazy In Love,Beyonce Featuring Jay Z,2,1,17,09-13-2003
4,Baby Boy,Beyonce Featuring Sean Paul,9,4,5,09-13-2003
5,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,6,5,20,09-13-2003
6,Into You,Fabolous Featuring Tamia Or Ashanti,5,5,14,09-13-2003
7,Frontin',Pharrell Featuring Jay-Z,7,7,14,09-13-2003
8,P.I.M.P.,50 Cent,4,3,16,09-13-2003
9,Where Is The Love?,The Black Eyed Peas,10,8,14,09-13-2003
10,Unwell,matchbox twenty,8,5,26,09-13-2003
11,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,12,3,16,09-13-2003
12,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,26,12,7,09-13-2003
13,My Love Is Like... Wo,Mya,13,13,12,09-13-2003
14,Drift Away,Uncle Kracker Featuring Dobie Gray,14,9,25,09-13-2003
15,The Remedy (I Won't Worry),Jason Mraz,25,15,20,09-13-2003
16,Let's Get Down,Bow Wow Featuring Baby,18,16,11,09-13-2003
17,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,17,17,12,09-13-2003
18,In Those Jeans,Ginuwine,11,8,14,09-13-2003
19,Calling All Angels,Train,24,19,17,09-13-2003
20,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,32,20,8,09-13-2003
21,Damn!,YoungBloodZ Featuring Lil Jon,35,21,6,09-13-2003
22,Thoia Thoing,R. Kelly,23,22,9,09-13-2003
23,The Boys Of Summer,The Ataris,27,23,8,09-13-2003
24,Are You Happy Now?,Michelle Branch,16,16,16,09-13-2003
25,Forever And For Always,Shania Twain,20,20,17,09-13-2003
26,What Was I Thinkin',Dierks Bentley,29,26,13,09-13-2003
27,"Can't Stop, Won't Stop",Young Gunz,37,27,6,09-13-2003
28,Bring Me To Life,Evanescence Featuring Paul McCoy,22,5,27,09-13-2003
29,Like Glue,Sean Paul,15,13,15,09-13-2003
30,Magic Stick,Lil' Kim Featuring 50 Cent,21,2,21,09-13-2003
31,Rock Wit U (Awww Baby),Ashanti,19,2,19,09-13-2003
32,"No Shoes, No Shirt, No Problems",Kenny Chesney,31,28,12,09-13-2003
33,Senorita,Justin Timberlake,33,33,7,09-13-2003
34,Miss Independent,Kelly Clarkson,30,9,18,09-13-2003
35,I Want You,Thalia Featuring Fat Joe,28,22,14,09-13-2003
36,Real Good Man,Tim McGraw,39,36,10,09-13-2003
37,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,41,37,13,09-13-2003
38,Get Busy,Sean Paul,38,1,30,09-13-2003
39,Dance With My Father,Luther Vandross,42,39,12,09-13-2003
40,Come Over,Aaliyah,34,34,14,09-13-2003
41,When I'm Gone,3 Doors Down,40,4,43,09-13-2003
42,Suga Suga,Baby Bash Featuring Frankie J,50,42,4,09-13-2003
43,Red Dirt Road,Brooks & Dunn,43,25,16,09-13-2003
44,So Gone,Monica,36,10,21,09-13-2003
45,So Far Away,Staind,45,45,7,09-13-2003
46,Here Without You,3 Doors Down,53,46,3,09-13-2003
47,Celebrity,Brad Paisley,44,31,14,09-13-2003
48,Girls And Boys,Good Charlotte,51,48,8,09-13-2003
49,Headstrong,Trapt,,49,21,09-13-2003
50,My Front Porch Looking In,Lonestar,46,23,22,09-13-2003
51,Faint,Linkin Park,48,48,8,09-13-2003
52,Beer For My Horses,Toby Keith Duet With Willie Nelson,47,22,20,09-13-2003
53,Bigger Than My Body,John Mayer,57,53,3,09-13-2003
54,This One's For The Girls,Martina McBride,52,52,6,09-13-2003
55,Addicted,Simple Plan,49,45,12,09-13-2003
56,Who Wouldn't Wanna Be Me,Keith Urban,60,56,5,09-13-2003
57,Harder To Breathe,Maroon 5,62,57,4,09-13-2003
58,Light Your A** On Fire,Busta Rhymes,58,58,6,09-13-2003
59,Stand Up,Ludacris Featuring Shawnna,84,59,2,09-13-2003
60,Ooh!,Mary J. Blige,73,60,2,09-13-2003
61,A Few Questions,Clay Walker,61,61,6,09-13-2003
62,Tough Little Boys,Gary Allan,65,62,4,09-13-2003
63,Step In The Name Of Love,R. Kelly,59,59,4,09-13-2003
64,I Melt,Rascal Flatts,66,64,4,09-13-2003
65,Walked Outta Heaven,Jagged Edge,76,65,2,09-13-2003
66,I Wish I Wasn't,Heather Headley,63,55,20,09-13-2003
67,Rain On Me,Ashanti,67,67,3,09-13-2003
68,Someday,Nickelback,72,68,4,09-13-2003
69,Wave On Wave,Pat Green,71,69,3,09-13-2003
70,Where The Hood At?,DMX,83,70,4,09-13-2003
71,I Love This Bar,Toby Keith,85,71,2,09-13-2003
72,Intuition,Jewel,54,20,19,09-13-2003
73,So Yesterday,Hilary Duff,55,53,5,09-13-2003
74,Signs Of Love Makin',Tyrese,64,57,8,09-13-2003
75,Show Me How To Live,Audioslave,68,68,5,09-13-2003
76,Then They Do,Trace Adkins,56,52,9,09-13-2003
77,Heaven,Live,79,77,3,09-13-2003
78,Love At 1st Sight,Mary J. Blige Featuring Method Man,69,22,11,09-13-2003
79,Hole In The World,Eagles,77,69,7,09-13-2003
80,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,81,80,2,09-13-2003
81,Did My Time,Korn,70,38,6,09-13-2003
82,24's,T.I.,82,82,7,09-13-2003
83,Seven Nation Army,The White Stripes,91,76,17,09-13-2003
84,Walk A Little Straighter,Billy Currington,88,84,4,09-13-2003
85,Got Some Teeth,Obie Trice,99,85,2,09-13-2003
86,Lovin' All Night,Patty Loveless,90,86,4,09-13-2003
87,This Is The Night,Clay Aiken,80,1,12,09-13-2003
88,"Pon De River, Pon De Bank",Elephant Man,98,88,4,09-13-2003
89,Amazing,Josh Kelley,89,89,6,09-13-2003
90,Send The Pain Below,Chevelle,87,65,19,09-13-2003
91,She Only Smokes When She Drinks,Joe Nichols,74,72,5,09-13-2003
92,Officially Missing You,Tamia,92,83,7,09-13-2003
93,Na Na Na,112 Featuring Super Cat,75,75,6,09-13-2003
94,99.9% Sure (I've Never Been Here Before),Brian McComas,86,57,10,09-13-2003
95,Breathe,Blu Cantrell Featuring Sean Paul,94,70,20,09-13-2003
96,Danger,Erykah Badu,93,93,4,09-13-2003
97,Just Because,Jane's Addiction,100,72,8,09-13-2003
98,Simply Being Loved (Somnambulist),BT,,98,1,09-13-2003
99,Crazy,Javier,97,96,5,09-13-2003
100,Roun' The Globe,Nappy Roots,96,96,3,09-13-2003
1,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",3,1,11,09-06-2003
2,Crazy In Love,Beyonce Featuring Jay Z,1,1,16,09-06-2003
3,Right Thurr,Chingy,2,2,17,09-06-2003
4,P.I.M.P.,50 Cent,4,3,15,09-06-2003
5,Into You,Fabolous Featuring Tamia Or Ashanti,5,5,13,09-06-2003
6,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,6,6,19,09-06-2003
7,Frontin',Pharrell Featuring Jay-Z,7,7,13,09-06-2003
8,Unwell,matchbox twenty,8,5,25,09-06-2003
9,Baby Boy,Beyonce Featuring Sean Paul,12,9,4,09-06-2003
10,Where Is The Love?,The Black Eyed Peas,9,8,13,09-06-2003
11,In Those Jeans,Ginuwine,11,8,13,09-06-2003
12,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,10,3,15,09-06-2003
13,My Love Is Like... Wo,Mya,16,13,11,09-06-2003
14,Drift Away,Uncle Kracker Featuring Dobie Gray,14,9,24,09-06-2003
15,Like Glue,Sean Paul,13,13,14,09-06-2003
16,Are You Happy Now?,Michelle Branch,17,16,15,09-06-2003
17,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,19,17,11,09-06-2003
18,Let's Get Down,Bow Wow Featuring Baby,25,18,10,09-06-2003
19,Rock Wit U (Awww Baby),Ashanti,15,2,18,09-06-2003
20,Forever And For Always,Shania Twain,21,20,16,09-06-2003
21,Magic Stick,Lil' Kim Featuring 50 Cent,18,2,20,09-06-2003
22,Bring Me To Life,Evanescence Featuring Paul McCoy,20,5,26,09-06-2003
23,Thoia Thoing,R. Kelly,23,23,8,09-06-2003
24,Calling All Angels,Train,24,24,16,09-06-2003
25,The Remedy (I Won't Worry),Jason Mraz,29,25,19,09-06-2003
26,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,31,26,6,09-06-2003
27,The Boys Of Summer,The Ataris,32,27,7,09-06-2003
28,I Want You,Thalia Featuring Fat Joe,26,22,13,09-06-2003
29,What Was I Thinkin',Dierks Bentley,30,29,12,09-06-2003
30,Miss Independent,Kelly Clarkson,22,9,17,09-06-2003
31,"No Shoes, No Shirt, No Problems",Kenny Chesney,28,28,11,09-06-2003
32,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,34,32,7,09-06-2003
33,Senorita,Justin Timberlake,38,33,6,09-06-2003
34,Come Over,Aaliyah,37,34,13,09-06-2003
35,Damn!,YoungBloodZ Featuring Lil Jon,49,35,5,09-06-2003
36,So Gone,Monica,27,10,20,09-06-2003
37,"Can't Stop, Won't Stop",Young Gunz,44,37,5,09-06-2003
38,Get Busy,Sean Paul,33,1,29,09-06-2003
39,Real Good Man,Tim McGraw,40,39,9,09-06-2003
40,When I'm Gone,3 Doors Down,39,4,42,09-06-2003
41,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,41,41,12,09-06-2003
42,Dance With My Father,Luther Vandross,42,40,11,09-06-2003
43,Red Dirt Road,Brooks & Dunn,35,25,15,09-06-2003
44,Celebrity,Brad Paisley,36,31,13,09-06-2003
45,So Far Away,Staind,48,45,6,09-06-2003
46,My Front Porch Looking In,Lonestar,43,23,21,09-06-2003
47,Beer For My Horses,Toby Keith Duet With Willie Nelson,45,22,19,09-06-2003
48,Faint,Linkin Park,53,48,7,09-06-2003
49,Addicted,Simple Plan,46,45,11,09-06-2003
50,Suga Suga,Baby Bash Featuring Frankie J,56,50,3,09-06-2003
51,Girls And Boys,Good Charlotte,51,51,7,09-06-2003
52,This One's For The Girls,Martina McBride,54,52,5,09-06-2003
53,Here Without You,3 Doors Down,64,53,2,09-06-2003
54,Intuition,Jewel,47,20,18,09-06-2003
55,So Yesterday,Hilary Duff,55,53,4,09-06-2003
56,Then They Do,Trace Adkins,52,52,8,09-06-2003
57,Bigger Than My Body,John Mayer,66,57,2,09-06-2003
58,Light Your A** On Fire,Busta Rhymes,58,58,5,09-06-2003
59,Step In The Name Of Love,R. Kelly,59,59,3,09-06-2003
60,Who Wouldn't Wanna Be Me,Keith Urban,62,60,4,09-06-2003
61,A Few Questions,Clay Walker,61,61,5,09-06-2003
62,Harder To Breathe,Maroon 5,70,62,3,09-06-2003
63,I Wish I Wasn't,Heather Headley,67,55,19,09-06-2003
64,Signs Of Love Makin',Tyrese,57,57,7,09-06-2003
65,Tough Little Boys,Gary Allan,68,65,3,09-06-2003
66,I Melt,Rascal Flatts,72,66,3,09-06-2003
67,Rain On Me,Ashanti,78,67,2,09-06-2003
68,Show Me How To Live,Audioslave,73,68,4,09-06-2003
69,Love At 1st Sight,Mary J. Blige Featuring Method Man,50,22,10,09-06-2003
70,Did My Time,Korn,60,38,5,09-06-2003
71,Wave On Wave,Pat Green,77,71,2,09-06-2003
72,Someday,Nickelback,76,72,3,09-06-2003
73,Ooh!,Mary J. Blige,,73,1,09-06-2003
74,She Only Smokes When She Drinks,Joe Nichols,74,72,4,09-06-2003
75,Na Na Na,112 Featuring Super Cat,75,75,5,09-06-2003
76,Walked Outta Heaven,Jagged Edge,,76,1,09-06-2003
77,Hole In The World,Eagles,71,69,6,09-06-2003
78,Like A Pimp,David Banner Featuring Lil' Flip,69,48,20,09-06-2003
79,Heaven,Live,79,79,2,09-06-2003
80,This Is The Night,Clay Aiken,65,1,11,09-06-2003
81,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,,81,1,09-06-2003
82,24's,T.I.,82,82,6,09-06-2003
83,Where The Hood At?,DMX,86,83,3,09-06-2003
84,Stand Up,Ludacris Featuring Shawnna,,84,1,09-06-2003
85,I Love This Bar,Toby Keith,,85,1,09-06-2003
86,99.9% Sure (I've Never Been Here Before),Brian McComas,63,57,9,09-06-2003
87,Send The Pain Below,Chevelle,80,65,18,09-06-2003
88,Walk A Little Straighter,Billy Currington,88,88,3,09-06-2003
89,Amazing,Josh Kelley,89,89,5,09-06-2003
90,Lovin' All Night,Patty Loveless,90,90,3,09-06-2003
91,Seven Nation Army,The White Stripes,84,76,16,09-06-2003
92,Officially Missing You,Tamia,83,83,6,09-06-2003
93,Danger,Erykah Badu,93,93,3,09-06-2003
94,Breathe,Blu Cantrell Featuring Sean Paul,81,70,19,09-06-2003
95,Stay Gone,Jimmy Wayne,85,32,20,09-06-2003
96,Roun' The Globe,Nappy Roots,97,96,2,09-06-2003
97,Crazy,Javier,99,96,4,09-06-2003
98,"Pon De River, Pon De Bank",Elephant Man,,98,3,09-06-2003
99,Got Some Teeth,Obie Trice,,99,1,09-06-2003
100,Just Because,Jane's Addiction,87,72,7,09-06-2003
1,Crazy In Love,Beyonce Featuring Jay Z,1,1,15,08-30-2003
2,Right Thurr,Chingy,2,2,16,08-30-2003
3,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",4,3,10,08-30-2003
4,P.I.M.P.,50 Cent,3,3,14,08-30-2003
5,Into You,Fabolous Featuring Tamia Or Ashanti,6,5,12,08-30-2003
6,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,8,6,18,08-30-2003
7,Frontin',Pharrell Featuring Jay-Z,7,7,12,08-30-2003
8,Unwell,matchbox twenty,9,5,24,08-30-2003
9,Where Is The Love?,The Black Eyed Peas,11,8,12,08-30-2003
10,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,5,3,14,08-30-2003
11,In Those Jeans,Ginuwine,10,8,12,08-30-2003
12,Baby Boy,Beyonce Featuring Sean Paul,29,12,3,08-30-2003
13,Like Glue,Sean Paul,15,13,13,08-30-2003
14,Drift Away,Uncle Kracker Featuring Dobie Gray,14,9,23,08-30-2003
15,Rock Wit U (Awww Baby),Ashanti,12,2,17,08-30-2003
16,My Love Is Like... Wo,Mya,19,16,10,08-30-2003
17,Are You Happy Now?,Michelle Branch,16,16,14,08-30-2003
18,Magic Stick,Lil' Kim Featuring 50 Cent,13,2,19,08-30-2003
19,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,20,19,10,08-30-2003
20,Bring Me To Life,Evanescence Featuring Paul McCoy,18,5,25,08-30-2003
21,Forever And For Always,Shania Twain,21,21,15,08-30-2003
22,Miss Independent,Kelly Clarkson,17,9,16,08-30-2003
23,Thoia Thoing,R. Kelly,23,23,7,08-30-2003
24,Calling All Angels,Train,27,24,15,08-30-2003
25,Let's Get Down,Bow Wow Featuring Baby,25,25,9,08-30-2003
26,I Want You,Thalia Featuring Fat Joe,22,22,12,08-30-2003
27,So Gone,Monica,24,10,19,08-30-2003
28,"No Shoes, No Shirt, No Problems",Kenny Chesney,28,28,10,08-30-2003
29,The Remedy (I Won't Worry),Jason Mraz,31,29,18,08-30-2003
30,What Was I Thinkin',Dierks Bentley,30,30,11,08-30-2003
31,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,39,31,5,08-30-2003
32,The Boys Of Summer,The Ataris,36,32,6,08-30-2003
33,Get Busy,Sean Paul,26,1,28,08-30-2003
34,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,45,34,6,08-30-2003
35,Red Dirt Road,Brooks & Dunn,32,25,14,08-30-2003
36,Celebrity,Brad Paisley,33,31,12,08-30-2003
37,Come Over,Aaliyah,38,37,12,08-30-2003
38,Senorita,Justin Timberlake,43,38,5,08-30-2003
39,When I'm Gone,3 Doors Down,35,4,41,08-30-2003
40,Real Good Man,Tim McGraw,42,40,8,08-30-2003
41,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,47,41,11,08-30-2003
42,Dance With My Father,Luther Vandross,44,40,10,08-30-2003
43,My Front Porch Looking In,Lonestar,40,23,20,08-30-2003
44,"Can't Stop, Won't Stop",Young Gunz,48,44,4,08-30-2003
45,Beer For My Horses,Toby Keith Duet With Willie Nelson,41,22,18,08-30-2003
46,Addicted,Simple Plan,46,45,10,08-30-2003
47,Intuition,Jewel,37,20,17,08-30-2003
48,So Far Away,Staind,52,48,5,08-30-2003
49,Damn!,YoungBloodZ Featuring Lil Jon,59,49,4,08-30-2003
50,Love At 1st Sight,Mary J. Blige Featuring Method Man,34,22,9,08-30-2003
51,Girls And Boys,Good Charlotte,51,51,6,08-30-2003
52,Then They Do,Trace Adkins,54,52,7,08-30-2003
53,Faint,Linkin Park,55,53,6,08-30-2003
54,This One's For The Girls,Martina McBride,62,54,4,08-30-2003
55,So Yesterday,Hilary Duff,53,53,3,08-30-2003
56,Suga Suga,Baby Bash Featuring Frankie J,71,56,2,08-30-2003
57,Signs Of Love Makin',Tyrese,61,57,6,08-30-2003
58,Light Your A** On Fire,Busta Rhymes,66,58,4,08-30-2003
59,Step In The Name Of Love,R. Kelly,68,59,2,08-30-2003
60,Did My Time,Korn,60,38,4,08-30-2003
61,A Few Questions,Clay Walker,65,61,4,08-30-2003
62,Who Wouldn't Wanna Be Me,Keith Urban,67,62,3,08-30-2003
63,99.9% Sure (I've Never Been Here Before),Brian McComas,57,57,8,08-30-2003
64,Here Without You,3 Doors Down,,64,1,08-30-2003
65,This Is The Night,Clay Aiken,58,1,10,08-30-2003
66,Bigger Than My Body,John Mayer,,66,1,08-30-2003
67,I Wish I Wasn't,Heather Headley,64,55,18,08-30-2003
68,Tough Little Boys,Gary Allan,75,68,2,08-30-2003
69,Like A Pimp,David Banner Featuring Lil' Flip,63,48,19,08-30-2003
70,Harder To Breathe,Maroon 5,76,70,2,08-30-2003
71,Hole In The World,Eagles,69,69,5,08-30-2003
72,I Melt,Rascal Flatts,79,72,2,08-30-2003
73,Show Me How To Live,Audioslave,78,73,3,08-30-2003
74,She Only Smokes When She Drinks,Joe Nichols,72,72,3,08-30-2003
75,Na Na Na,112 Featuring Super Cat,82,75,4,08-30-2003
76,Someday,Nickelback,81,76,2,08-30-2003
77,Wave On Wave,Pat Green,,77,1,08-30-2003
78,Rain On Me,Ashanti,,78,1,08-30-2003
79,Heaven,Live,,79,1,08-30-2003
80,Send The Pain Below,Chevelle,73,65,17,08-30-2003
81,Breathe,Blu Cantrell Featuring Sean Paul,70,70,18,08-30-2003
82,24's,T.I.,86,82,5,08-30-2003
83,Officially Missing You,Tamia,83,83,5,08-30-2003
84,Seven Nation Army,The White Stripes,80,76,15,08-30-2003
85,Stay Gone,Jimmy Wayne,74,32,19,08-30-2003
86,Where The Hood At?,DMX,88,86,2,08-30-2003
87,Just Because,Jane's Addiction,84,72,6,08-30-2003
88,Walk A Little Straighter,Billy Currington,93,88,2,08-30-2003
89,Amazing,Josh Kelley,91,89,4,08-30-2003
90,Lovin' All Night,Patty Loveless,97,90,2,08-30-2003
91,Flying Without Wings,Ruben Studdard,85,2,10,08-30-2003
92,Feelin' Freaky,Nick Cannon Featuring B2K,92,92,3,08-30-2003
93,Danger,Erykah Badu,94,93,2,08-30-2003
94,Almost Home,Craig Morgan,89,59,14,08-30-2003
95,Cop That Sh#!,Timbaland & Magoo Featuring Missy Elliott,95,95,2,08-30-2003
96,"Swing, Swing",The All-American Rejects,90,60,11,08-30-2003
97,Roun' The Globe,Nappy Roots,,97,1,08-30-2003
98,Never (Past Tense),The Roc Project Featuring Tina Arena,98,98,2,08-30-2003
99,Crazy,Javier,96,96,3,08-30-2003
100,Stupid Girl,Cold,99,87,20,08-30-2003
1,Crazy In Love,Beyonce Featuring Jay Z,1,1,14,08-23-2003
2,Right Thurr,Chingy,2,2,15,08-23-2003
3,P.I.M.P.,50 Cent,4,3,13,08-23-2003
4,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",12,4,9,08-23-2003
5,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,3,3,13,08-23-2003
6,Into You,Fabolous Featuring Tamia Or Ashanti,9,6,11,08-23-2003
7,Frontin',Pharrell Featuring Jay-Z,13,7,11,08-23-2003
8,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,11,8,17,08-23-2003
9,Unwell,matchbox twenty,6,5,23,08-23-2003
10,In Those Jeans,Ginuwine,10,8,11,08-23-2003
11,Where Is The Love?,The Black Eyed Peas,8,8,11,08-23-2003
12,Rock Wit U (Awww Baby),Ashanti,5,2,16,08-23-2003
13,Magic Stick,Lil' Kim Featuring 50 Cent,7,2,18,08-23-2003
14,Drift Away,Uncle Kracker Featuring Dobie Gray,14,9,22,08-23-2003
15,Like Glue,Sean Paul,15,15,12,08-23-2003
16,Are You Happy Now?,Michelle Branch,16,16,13,08-23-2003
17,Miss Independent,Kelly Clarkson,18,9,15,08-23-2003
18,Bring Me To Life,Evanescence Featuring Paul McCoy,17,5,24,08-23-2003
19,My Love Is Like... Wo,Mya,24,19,9,08-23-2003
20,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,21,20,9,08-23-2003
21,Forever And For Always,Shania Twain,22,21,14,08-23-2003
22,I Want You,Thalia Featuring Fat Joe,26,22,11,08-23-2003
23,Thoia Thoing,R. Kelly,23,23,6,08-23-2003
24,So Gone,Monica,19,10,18,08-23-2003
25,Let's Get Down,Bow Wow Featuring Baby,30,25,8,08-23-2003
26,Get Busy,Sean Paul,20,1,27,08-23-2003
27,Calling All Angels,Train,27,27,14,08-23-2003
28,"No Shoes, No Shirt, No Problems",Kenny Chesney,28,28,9,08-23-2003
29,Baby Boy,Beyonce Featuring Sean Paul,57,29,2,08-23-2003
30,What Was I Thinkin',Dierks Bentley,35,30,10,08-23-2003
31,The Remedy (I Won't Worry),Jason Mraz,33,31,17,08-23-2003
32,Red Dirt Road,Brooks & Dunn,29,25,13,08-23-2003
33,Celebrity,Brad Paisley,31,31,11,08-23-2003
34,Love At 1st Sight,Mary J. Blige Featuring Method Man,34,22,8,08-23-2003
35,When I'm Gone,3 Doors Down,32,4,40,08-23-2003
36,The Boys Of Summer,The Ataris,44,36,5,08-23-2003
37,Intuition,Jewel,25,20,16,08-23-2003
38,Come Over,Aaliyah,45,38,11,08-23-2003
39,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,39,39,4,08-23-2003
