Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
37,Be On You,Flo Rida Featuring Ne-Yo,33,19,14,10-31-2009
38,Drop It Low,Ester Dean Featuring Chris Brown,49,38,6,10-31-2009
39,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,36,3,30,10-31-2009
40,Good Morning,Chamillionaire,,40,1,10-31-2009
41,Best I Ever Had,Drake,37,2,24,10-31-2009
42,American Ride,Toby Keith,35,35,12,10-31-2009
43,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,47,43,7,10-31-2009
44,Big Green Tractor,Jason Aldean,43,18,19,10-31-2009
45,I Know You Want Me (Calle Ocho),Pitbull,48,2,34,10-31-2009
46,Boom Boom Pow,The Black Eyed Peas,45,1,32,10-31-2009
47,Never Say Never,The Fray,41,32,19,10-31-2009
48,21 Guns,Green Day,51,22,17,10-31-2009
49,No Surprise,Daughtry,46,15,24,10-31-2009
50,Do I,Luke Bryan,53,50,7,10-31-2009
51,Welcome To The Future,Brad Paisley,56,51,11,10-31-2009
52,One Less Lonely Girl,Justin Bieber,16,16,2,10-31-2009
53,Imma Star (Everywhere We Are),Jeremih,55,51,13,10-31-2009
54,I'm Alive,Kenny Chesney With Dave Matthews,57,54,9,10-31-2009
55,TiK ToK,Ke$ha,79,55,2,10-31-2009
56,Keep Holding On,Glee Cast,,56,1,10-31-2009
57,Haven't Met You Yet,Michael Buble,90,57,3,10-31-2009
58,Smile,Uncle Kracker,62,47,11,10-31-2009
59,"Hey, Soul Sister",Train,80,59,3,10-31-2009
60,Funhouse,P!nk,66,60,4,10-31-2009
61,Doesn't Mean Anything,Alicia Keys,65,61,4,10-31-2009
62,Body Language,Jesse McCartney Featuring T-Pain,71,62,3,10-31-2009
63,Face Drop,Sean Kingston,61,61,6,10-31-2009
64,Uprising,Muse,70,37,6,10-31-2009
65,No Air,Glee Cast,,65,1,10-31-2009
66,Starstrukk,3OH!3 Featuring Katy Perry,72,66,9,10-31-2009
67,Fifteen,Taylor Swift,77,65,7,10-31-2009
68,Small Town USA,Justin Moore,63,44,20,10-31-2009
69,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,59,51,7,10-31-2009
70,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",69,68,16,10-31-2009
71,It's My Life / Confessions Part II,Glee Cast,30,30,2,10-31-2009
72,La La La,LMFAO,64,55,5,10-31-2009
73,Runaway,Love And Theft,75,65,8,10-31-2009
74,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,74,40,5,10-31-2009
75,Number One,R. Kelly Featuring Keri Hilson,68,68,8,10-31-2009
76,Nobody,Wonder Girls,,76,1,10-31-2009
77,Mama's Song,Carrie Underwood,,77,1,10-31-2009
78,I Will Not Bow,Breaking Benjamin,73,40,7,10-31-2009
79,Red Light,David Nail,82,79,4,10-31-2009
80,Consider Me Gone,Reba,86,80,3,10-31-2009
81,I Wanna Make You Close Your Eyes,Dierks Bentley,83,81,3,10-31-2009
82,Under,Pleasure P,78,78,8,10-31-2009
83,Chances,Five For Fighting,,83,1,10-31-2009
84,Halo / Walking On Sunshine,Glee Cast,40,40,2,10-31-2009
85,All The Right Moves,OneRepublic,58,58,2,10-31-2009
86,Bonfire,Craig Morgan,87,86,4,10-31-2009
87,Bad Habits,Maxwell,88,87,4,10-31-2009
88,Kings And Queens,Thirty Seconds To Mars,,88,1,10-31-2009
89,You're A Jerk,New Boyz,84,24,18,10-31-2009
90,Wheels,Foo Fighters,81,73,3,10-31-2009
91,I Want To Know What Love Is,Mariah Carey,67,60,5,10-31-2009
92,Papers,Usher,,92,1,10-31-2009
93,Hell Of A Life,T.I.,54,54,2,10-31-2009
94,Money To Blow,Birdman Featuring Lil Wayne & Drake,100,94,2,10-31-2009
95,Break,Three Days Grace,89,86,6,10-31-2009
96,Regret,LeToya Featuring Ludacris,,96,2,10-31-2009
97,Tie Me Down,New Boyz Featuring Ray J,,97,1,10-31-2009
98,White Liar,Miranda Lambert,,98,1,10-31-2009
99,Notion,Kings Of Leon,,99,1,10-31-2009
100,Honky Tonk Stomp,Brooks & Dunn Featuring Billy Gibbons,97,97,2,10-31-2009
1,3,Britney Spears,,1,1,10-24-2009
2,Down,Jay Sean Featuring Lil Wayne,1,1,15,10-24-2009
3,Party In The U.S.A.,Miley Cyrus,2,2,9,10-24-2009
4,Whatcha Say,Jason Derulo,4,4,9,10-24-2009
5,Run This Town,"Jay-Z, Rihanna & Kanye West",3,2,11,10-24-2009
6,I Gotta Feeling,The Black Eyed Peas,5,1,18,10-24-2009
7,Paparazzi,Lady Gaga,6,6,7,10-24-2009
8,You Belong With Me,Taylor Swift,7,2,25,10-24-2009
9,Fireflies,Owl City,11,9,8,10-24-2009
10,Use Somebody,Kings Of Leon,9,4,37,10-24-2009
11,Obsessed,Mariah Carey,8,7,14,10-24-2009
12,Sweet Dreams,Beyonce,12,12,12,10-24-2009
13,Empire State Of Mind,Jay-Z + Alicia Keys,10,5,5,10-24-2009
14,Replay,Iyaz,24,14,8,10-24-2009
15,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",13,8,4,10-24-2009
16,One Less Lonely Girl,Justin Bieber,,16,1,10-24-2009
17,Meet Me Halfway,The Black Eyed Peas,32,17,4,10-24-2009
18,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,18,18,12,10-24-2009
19,Already Gone,Kelly Clarkson,23,19,11,10-24-2009
20,Cowboy Casanova,Carrie Underwood,14,11,4,10-24-2009
21,One Time,Justin Bieber,26,21,12,10-24-2009
22,Hotel Room Service,Pitbull,15,8,17,10-24-2009
23,Break Up,Mario Featuring Gucci Mane & Sean Garrett,16,14,17,10-24-2009
24,Need You Now,Lady Antebellum,30,24,9,10-24-2009
25,Sexy Chick,David Guetta Featuring Akon,34,25,10,10-24-2009
26,Throw It In The Bag,Fabolous Featuring The-Dream,19,14,19,10-24-2009
27,Love Drunk,Boys Like Girls,29,22,15,10-24-2009
28,Fallin' For You,Colbie Caillat,31,12,15,10-24-2009
29,Toes,Zac Brown Band,33,29,12,10-24-2009
30,It's My Life / Confessions Part II,Glee Cast,,30,1,10-24-2009
31,She Wolf,Shakira,17,11,13,10-24-2009
32,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,22,7,20,10-24-2009
33,Be On You,Flo Rida Featuring Ne-Yo,20,19,13,10-24-2009
34,Successful,Drake Featuring Trey Songz & Lil Wayne,27,17,13,10-24-2009
35,American Ride,Toby Keith,40,35,11,10-24-2009
36,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,25,3,29,10-24-2009
37,Best I Ever Had,Drake,21,2,23,10-24-2009
38,Gettin' You Home,Chris Young,39,38,9,10-24-2009
39,Evacuate The Dancefloor,Cascada,42,39,9,10-24-2009
40,Halo / Walking On Sunshine,Glee Cast,,40,1,10-24-2009
41,Never Say Never,The Fray,36,32,18,10-24-2009
42,Only You Can Love Me This Way,Keith Urban,45,42,13,10-24-2009
43,Big Green Tractor,Jason Aldean,37,18,18,10-24-2009
44,Battlefield,Jordin Sparks,35,10,22,10-24-2009
45,Boom Boom Pow,The Black Eyed Peas,38,1,31,10-24-2009
46,No Surprise,Daughtry,41,15,23,10-24-2009
47,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,49,47,6,10-24-2009
48,I Know You Want Me (Calle Ocho),Pitbull,44,2,33,10-24-2009
49,Drop It Low,Ester Dean Featuring Chris Brown,46,46,5,10-24-2009
50,Please Don't Leave Me,P!nk,48,17,26,10-24-2009
51,21 Guns,Green Day,43,22,16,10-24-2009
52,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,,52,1,10-24-2009
53,Do I,Luke Bryan,59,53,6,10-24-2009
54,Hell Of A Life,T.I.,,54,1,10-24-2009
55,Imma Star (Everywhere We Are),Jeremih,52,51,12,10-24-2009
56,Welcome To The Future,Brad Paisley,53,53,10,10-24-2009
57,I'm Alive,Kenny Chesney With Dave Matthews,55,55,8,10-24-2009
58,All The Right Moves,OneRepublic,,58,1,10-24-2009
59,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,58,51,6,10-24-2009
60,Ice Cream Paint Job,Dorrough,57,27,20,10-24-2009
61,Face Drop,Sean Kingston,64,61,5,10-24-2009
62,Smile,Uncle Kracker,62,47,10,10-24-2009
63,Small Town USA,Justin Moore,54,44,19,10-24-2009
64,La La La,LMFAO,56,55,4,10-24-2009
65,Doesn't Mean Anything,Alicia Keys,65,61,3,10-24-2009
66,Funhouse,P!nk,74,66,3,10-24-2009
67,I Want To Know What Love Is,Mariah Carey,60,60,4,10-24-2009
68,Number One,R. Kelly Featuring Keri Hilson,72,68,7,10-24-2009
69,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",70,68,15,10-24-2009
70,Uprising,Muse,67,37,5,10-24-2009
71,Body Language,Jesse McCartney Featuring T-Pain,,71,2,10-24-2009
72,Starstrukk,3OH!3 Featuring Katy Perry,69,69,8,10-24-2009
73,I Will Not Bow,Breaking Benjamin,77,40,6,10-24-2009
74,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,68,40,4,10-24-2009
75,Runaway,Love And Theft,75,65,7,10-24-2009
76,Somebody To Love,Glee Cast,28,28,3,10-24-2009
77,Fifteen,Taylor Swift,81,65,6,10-24-2009
78,Under,Pleasure P,79,78,7,10-24-2009
79,TiK ToK,Ke$ha,,79,1,10-24-2009
80,"Hey, Soul Sister",Train,98,80,2,10-24-2009
81,Wheels,Foo Fighters,73,73,2,10-24-2009
82,Red Light,David Nail,85,82,3,10-24-2009
83,I Wanna Make You Close Your Eyes,Dierks Bentley,91,83,2,10-24-2009
84,You're A Jerk,New Boyz,80,24,17,10-24-2009
85,Love Your Love The Most,Eric Church,71,63,16,10-24-2009
86,Consider Me Gone,Reba,96,86,2,10-24-2009
87,Bonfire,Craig Morgan,90,87,3,10-24-2009
88,Bad Habits,Maxwell,94,88,3,10-24-2009
89,Break,Three Days Grace,86,86,5,10-24-2009
90,Haven't Met You Yet,Michael Buble,,65,2,10-24-2009
91,Rain,Creed,,91,1,10-24-2009
92,Sounds Like Life To Me,Darryl Worley,84,84,11,10-24-2009
93,The Fixer,Pearl Jam,66,56,7,10-24-2009
94,Young Forever,Jay-Z + Mr. Hudson,83,41,5,10-24-2009
95,Don't Stop Believin',Glee Cast,76,4,6,10-24-2009
96,I'm In Miami Trick,LMFAO,87,51,20,10-24-2009
97,Honky Tonk Stomp,Brooks & Dunn Featuring Billy Gibbons,,97,1,10-24-2009
98,Shots,LMFAO Featuring Lil Jon,,98,1,10-24-2009
99,Check My Brain,Alice In Chains,92,92,4,10-24-2009
100,Money To Blow,Birdman Featuring Lil Wayne & Drake,,100,1,10-24-2009
1,Down,Jay Sean Featuring Lil Wayne,2,1,14,10-17-2009
2,Party In The U.S.A.,Miley Cyrus,3,2,8,10-17-2009
3,Run This Town,"Jay-Z, Rihanna & Kanye West",4,2,10,10-17-2009
4,Whatcha Say,Jason Derulo,5,4,8,10-17-2009
5,I Gotta Feeling,The Black Eyed Peas,1,1,17,10-17-2009
6,Paparazzi,Lady Gaga,7,6,6,10-17-2009
7,You Belong With Me,Taylor Swift,6,2,24,10-17-2009
8,Obsessed,Mariah Carey,9,7,13,10-17-2009
9,Use Somebody,Kings Of Leon,8,4,36,10-17-2009
10,Empire State Of Mind,Jay-Z + Alicia Keys,10,5,4,10-17-2009
11,Fireflies,Owl City,24,11,7,10-17-2009
12,Sweet Dreams,Beyonce,15,12,11,10-17-2009
13,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",12,8,3,10-17-2009
14,Cowboy Casanova,Carrie Underwood,11,11,3,10-17-2009
15,Hotel Room Service,Pitbull,14,8,16,10-17-2009
16,Break Up,Mario Featuring Gucci Mane & Sean Garrett,20,14,16,10-17-2009
17,She Wolf,Shakira,13,11,12,10-17-2009
18,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,22,18,11,10-17-2009
19,Throw It In The Bag,Fabolous Featuring The-Dream,18,14,18,10-17-2009
20,Be On You,Flo Rida Featuring Ne-Yo,23,19,12,10-17-2009
21,Best I Ever Had,Drake,16,2,22,10-17-2009
22,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,17,7,19,10-17-2009
23,Already Gone,Kelly Clarkson,27,23,10,10-17-2009
24,Replay,Iyaz,51,24,7,10-17-2009
25,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,19,3,28,10-17-2009
26,One Time,Justin Bieber,26,26,11,10-17-2009
27,Successful,Drake Featuring Trey Songz & Lil Wayne,21,17,12,10-17-2009
28,Somebody To Love,Glee Cast,85,28,2,10-17-2009
29,Love Drunk,Boys Like Girls,28,22,14,10-17-2009
30,Need You Now,Lady Antebellum,37,30,8,10-17-2009
31,Fallin' For You,Colbie Caillat,33,12,14,10-17-2009
32,Meet Me Halfway,The Black Eyed Peas,47,32,3,10-17-2009
33,Toes,Zac Brown Band,32,31,11,10-17-2009
34,Sexy Chick,David Guetta Featuring Akon,45,34,9,10-17-2009
35,Battlefield,Jordin Sparks,25,10,21,10-17-2009
36,Never Say Never,The Fray,36,32,17,10-17-2009
37,Big Green Tractor,Jason Aldean,29,18,17,10-17-2009
38,Boom Boom Pow,The Black Eyed Peas,30,1,30,10-17-2009
39,Gettin' You Home,Chris Young,43,39,8,10-17-2009
40,American Ride,Toby Keith,39,36,10,10-17-2009
41,No Surprise,Daughtry,34,15,22,10-17-2009
42,Evacuate The Dancefloor,Cascada,46,39,8,10-17-2009
43,21 Guns,Green Day,31,22,15,10-17-2009
44,I Know You Want Me (Calle Ocho),Pitbull,35,2,32,10-17-2009
45,Only You Can Love Me This Way,Keith Urban,42,42,12,10-17-2009
46,Drop It Low,Ester Dean Featuring Chris Brown,49,46,4,10-17-2009
47,Waking Up In Vegas,Katy Perry,40,9,23,10-17-2009
48,Please Don't Leave Me,P!nk,41,17,25,10-17-2009
49,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,50,49,5,10-17-2009
50,Pretty Wings,Maxwell,44,33,23,10-17-2009
51,Alone,Glee Cast Featuring Kristin Chenoweth,,51,1,10-17-2009
52,Imma Star (Everywhere We Are),Jeremih,54,51,11,10-17-2009
53,Welcome To The Future,Brad Paisley,62,53,9,10-17-2009
54,Small Town USA,Justin Moore,53,44,18,10-17-2009
55,I'm Alive,Kenny Chesney With Dave Matthews,64,55,7,10-17-2009
56,La La La,LMFAO,55,55,3,10-17-2009
57,Ice Cream Paint Job,Dorrough,52,27,19,10-17-2009
58,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,63,51,5,10-17-2009
59,Do I,Luke Bryan,65,59,5,10-17-2009
60,I Want To Know What Love Is,Mariah Carey,75,60,3,10-17-2009
61,Her Diamonds,Rob Thomas,56,23,20,10-17-2009
62,Smile,Uncle Kracker,59,47,9,10-17-2009
63,New Divide,Linkin Park,58,6,20,10-17-2009
64,Face Drop,Sean Kingston,70,64,4,10-17-2009
65,Doesn't Mean Anything,Alicia Keys,61,61,2,10-17-2009
66,The Fixer,Pearl Jam,57,56,6,10-17-2009
67,Uprising,Muse,66,37,4,10-17-2009
68,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,60,40,3,10-17-2009
69,Starstrukk,3OH!3 Featuring Katy Perry,73,69,7,10-17-2009
70,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",68,68,14,10-17-2009
71,Love Your Love The Most,Eric Church,69,63,15,10-17-2009
72,Number One,R. Kelly Featuring Keri Hilson,80,72,6,10-17-2009
73,Wheels,Foo Fighters,,73,1,10-17-2009
74,Funhouse,P!nk,97,74,2,10-17-2009
75,Runaway,Love And Theft,79,65,6,10-17-2009
76,Don't Stop Believin',Glee Cast,,4,5,10-17-2009
77,I Will Not Bow,Breaking Benjamin,67,40,5,10-17-2009
78,Careful,Paramore,,78,1,10-17-2009
79,Under,Pleasure P,82,79,6,10-17-2009
80,You're A Jerk,New Boyz,77,24,16,10-17-2009
81,Fifteen,Taylor Swift,89,65,5,10-17-2009
82,Falling Down,Selena Gomez & The Scene,91,82,6,10-17-2009
83,Young Forever,Jay-Z + Mr. Hudson,72,41,4,10-17-2009
84,Sounds Like Life To Me,Darryl Worley,84,84,10,10-17-2009
85,Red Light,David Nail,95,85,2,10-17-2009
86,Break,Three Days Grace,93,86,4,10-17-2009
87,I'm In Miami Trick,LMFAO,81,51,19,10-17-2009
88,Maybe This Time,Glee Cast Featuring Kristin Chenoweth,,88,1,10-17-2009
89,Live Like We're Dying,Kris Allen,,89,1,10-17-2009
90,Bonfire,Craig Morgan,98,90,2,10-17-2009
91,I Wanna Make You Close Your Eyes,Dierks Bentley,,91,1,10-17-2009
92,Check My Brain,Alice In Chains,94,92,3,10-17-2009
93,Living For The Night,George Strait,74,53,17,10-17-2009
94,Bad Habits,Maxwell,96,94,2,10-17-2009
95,I'll Just Hold On,Blake Shelton,78,76,14,10-17-2009
96,Consider Me Gone,Reba,,96,1,10-17-2009
97,Boots On,Randy Houser,87,53,19,10-17-2009
98,"Hey, Soul Sister",Train,,98,1,10-17-2009
99,Trust,Keyshia Cole Duet With Monica,88,70,15,10-17-2009
100,Regret,LeToya Featuring Ludacris,,100,1,10-17-2009
1,I Gotta Feeling,The Black Eyed Peas,1,1,16,10-10-2009
2,Down,Jay Sean Featuring Lil Wayne,3,2,13,10-10-2009
3,Party In The U.S.A.,Miley Cyrus,6,2,7,10-10-2009
4,Run This Town,"Jay-Z, Rihanna & Kanye West",2,2,9,10-10-2009
5,Whatcha Say,Jason Derulo,10,5,7,10-10-2009
6,You Belong With Me,Taylor Swift,4,2,23,10-10-2009
7,Paparazzi,Lady Gaga,7,7,5,10-10-2009
8,Use Somebody,Kings Of Leon,9,4,35,10-10-2009
9,Obsessed,Mariah Carey,11,7,12,10-10-2009
10,Empire State Of Mind,Jay-Z + Alicia Keys,5,5,3,10-10-2009
11,Cowboy Casanova,Carrie Underwood,96,11,2,10-10-2009
12,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,8,2,10-10-2009
13,She Wolf,Shakira,13,11,11,10-10-2009
14,Hotel Room Service,Pitbull,12,8,15,10-10-2009
15,Sweet Dreams,Beyonce,18,15,10,10-10-2009
16,Best I Ever Had,Drake,14,2,21,10-10-2009
17,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,16,7,18,10-10-2009
18,Throw It In The Bag,Fabolous Featuring The-Dream,19,14,17,10-10-2009
19,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,15,3,27,10-10-2009
20,Break Up,Mario Featuring Gucci Mane & Sean Garrett,20,14,15,10-10-2009
21,Successful,Drake Featuring Trey Songz & Lil Wayne,17,17,11,10-10-2009
22,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,24,21,10,10-10-2009
23,Be On You,Flo Rida Featuring Ne-Yo,23,19,11,10-10-2009
24,Fireflies,Owl City,46,24,6,10-10-2009
25,Battlefield,Jordin Sparks,21,10,20,10-10-2009
26,One Time,Justin Bieber,27,26,10,10-10-2009
27,Already Gone,Kelly Clarkson,31,27,9,10-10-2009
28,Love Drunk,Boys Like Girls,29,22,13,10-10-2009
29,Big Green Tractor,Jason Aldean,25,18,16,10-10-2009
30,Boom Boom Pow,The Black Eyed Peas,26,1,29,10-10-2009
31,21 Guns,Green Day,22,22,14,10-10-2009
32,Toes,Zac Brown Band,32,31,10,10-10-2009
33,Fallin' For You,Colbie Caillat,35,12,13,10-10-2009
34,No Surprise,Daughtry,30,15,21,10-10-2009
35,I Know You Want Me (Calle Ocho),Pitbull,28,2,31,10-10-2009
36,Never Say Never,The Fray,34,32,16,10-10-2009
37,Need You Now,Lady Antebellum,51,37,7,10-10-2009
38,Fire Burning,Sean Kingston,42,5,21,10-10-2009
39,American Ride,Toby Keith,39,36,9,10-10-2009
40,Waking Up In Vegas,Katy Perry,33,9,22,10-10-2009
41,Please Don't Leave Me,P!nk,36,17,24,10-10-2009
42,Only You Can Love Me This Way,Keith Urban,45,42,11,10-10-2009
43,Gettin' You Home,Chris Young,52,43,7,10-10-2009
44,Pretty Wings,Maxwell,38,33,22,10-10-2009
45,Sexy Chick,David Guetta Featuring Akon,55,45,8,10-10-2009
46,Evacuate The Dancefloor,Cascada,47,39,7,10-10-2009
47,Meet Me Halfway,The Black Eyed Peas,75,47,2,10-10-2009
48,I'm Yours,Jason Mraz,49,6,76,10-10-2009
49,Drop It Low,Ester Dean Featuring Chris Brown,63,49,3,10-10-2009
50,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,54,50,4,10-10-2009
51,Replay,Iyaz,68,51,6,10-10-2009
52,Ice Cream Paint Job,Dorrough,44,27,18,10-10-2009
53,Small Town USA,Justin Moore,53,44,17,10-10-2009
54,Imma Star (Everywhere We Are),Jeremih,58,51,10,10-10-2009
55,La La La,LMFAO,61,55,2,10-10-2009
56,Her Diamonds,Rob Thomas,57,23,19,10-10-2009
57,The Fixer,Pearl Jam,76,56,5,10-10-2009
58,New Divide,Linkin Park,56,6,19,10-10-2009
59,Smile,Uncle Kracker,48,47,8,10-10-2009
60,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,40,40,2,10-10-2009
61,Doesn't Mean Anything,Alicia Keys,,61,1,10-10-2009
62,Welcome To The Future,Brad Paisley,65,62,8,10-10-2009
63,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,62,51,4,10-10-2009
64,I'm Alive,Kenny Chesney With Dave Matthews,64,64,6,10-10-2009
65,Do I,Luke Bryan,70,65,4,10-10-2009
66,Uprising,Muse,37,37,3,10-10-2009
67,I Will Not Bow,Breaking Benjamin,67,40,4,10-10-2009
68,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",74,68,13,10-10-2009
69,Love Your Love The Most,Eric Church,72,63,14,10-10-2009
70,Face Drop,Sean Kingston,,70,3,10-10-2009
71,Taking Chances,Glee Cast,,71,1,10-10-2009
72,Young Forever,Jay-Z + Mr. Hudson,41,41,3,10-10-2009
73,Starstrukk,3OH!3 Featuring Katy Perry,85,73,6,10-10-2009
74,Living For The Night,George Strait,60,53,16,10-10-2009
75,I Want To Know What Love Is,Mariah Carey,66,66,2,10-10-2009
76,Alright,Darius Rucker,71,30,20,10-10-2009
77,You're A Jerk,New Boyz,69,24,15,10-10-2009
78,I'll Just Hold On,Blake Shelton,78,76,13,10-10-2009
79,Runaway,Love And Theft,87,65,5,10-10-2009
80,Number One,R. Kelly Featuring Keri Hilson,86,80,5,10-10-2009
81,I'm In Miami Trick,LMFAO,81,51,18,10-10-2009
82,Under,Pleasure P,84,81,5,10-10-2009
83,Happy,Leona Lewis,50,50,2,10-10-2009
84,Sounds Like Life To Me,Darryl Worley,91,84,9,10-10-2009
85,Somebody To Love,Glee Cast,,85,1,10-10-2009
86,Ego,Beyonce,77,39,17,10-10-2009
87,Boots On,Randy Houser,80,53,18,10-10-2009
88,Trust,Keyshia Cole Duet With Monica,89,70,14,10-10-2009
89,Fifteen,Taylor Swift,94,65,4,10-10-2009
90,The One,Mary J. Blige Featuring Drake,73,63,10,10-10-2009
91,Falling Down,Selena Gomez & The Scene,92,91,5,10-10-2009
92,I Wanna,The All-American Rejects,95,92,2,10-10-2009
93,Break,Three Days Grace,88,88,3,10-10-2009
94,Check My Brain,Alice In Chains,99,94,2,10-10-2009
95,Red Light,David Nail,,95,1,10-10-2009
96,Bad Habits,Maxwell,,96,1,10-10-2009
97,Funhouse,P!nk,,97,1,10-10-2009
98,Bonfire,Craig Morgan,,98,1,10-10-2009
99,Summer Nights,Rascal Flatts,82,37,18,10-10-2009
100,Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,59,59,2,10-10-2009
1,I Gotta Feeling,The Black Eyed Peas,1,1,15,10-03-2009
2,Run This Town,"Jay-Z, Rihanna & Kanye West",4,2,8,10-03-2009
3,Down,Jay Sean Featuring Lil Wayne,2,2,12,10-03-2009
4,You Belong With Me,Taylor Swift,6,2,22,10-03-2009
5,Empire State Of Mind,Jay-Z + Alicia Keys,50,5,2,10-03-2009
6,Party In The U.S.A.,Miley Cyrus,3,2,6,10-03-2009
7,Paparazzi,Lady Gaga,18,7,4,10-03-2009
8,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",,8,1,10-03-2009
9,Use Somebody,Kings Of Leon,5,4,34,10-03-2009
10,Whatcha Say,Jason Derulo,7,7,6,10-03-2009
11,Obsessed,Mariah Carey,8,7,11,10-03-2009
12,Hotel Room Service,Pitbull,9,8,14,10-03-2009
13,She Wolf,Shakira,11,11,10,10-03-2009
14,Best I Ever Had,Drake,13,2,20,10-03-2009
15,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,12,3,26,10-03-2009
16,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,10,7,17,10-03-2009
17,Successful,Drake Featuring Trey Songz & Lil Wayne,48,17,10,10-03-2009
18,Sweet Dreams,Beyonce,33,18,9,10-03-2009
19,Throw It In The Bag,Fabolous Featuring The-Dream,14,14,16,10-03-2009
20,Break Up,Mario Featuring Gucci Mane & Sean Garrett,17,14,14,10-03-2009
21,Battlefield,Jordin Sparks,16,10,19,10-03-2009
22,21 Guns,Green Day,26,22,13,10-03-2009
23,Be On You,Flo Rida Featuring Ne-Yo,19,19,10,10-03-2009
24,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,21,21,9,10-03-2009
25,Big Green Tractor,Jason Aldean,20,18,15,10-03-2009
26,Boom Boom Pow,The Black Eyed Peas,15,1,28,10-03-2009
27,One Time,Justin Bieber,29,27,9,10-03-2009
28,I Know You Want Me (Calle Ocho),Pitbull,25,2,30,10-03-2009
29,Love Drunk,Boys Like Girls,22,22,12,10-03-2009
30,No Surprise,Daughtry,24,15,20,10-03-2009
31,Already Gone,Kelly Clarkson,35,31,8,10-03-2009
32,Toes,Zac Brown Band,31,31,9,10-03-2009
33,Waking Up In Vegas,Katy Perry,27,9,21,10-03-2009
34,Never Say Never,The Fray,32,32,15,10-03-2009
35,Fallin' For You,Colbie Caillat,23,12,12,10-03-2009
36,Please Don't Leave Me,P!nk,37,17,23,10-03-2009
37,Uprising,Muse,,37,2,10-03-2009
38,Pretty Wings,Maxwell,34,33,21,10-03-2009
39,American Ride,Toby Keith,36,36,8,10-03-2009
40,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,,40,1,10-03-2009
41,Young Forever,Jay-Z + Mr. Hudson,75,41,2,10-03-2009
42,Fire Burning,Sean Kingston,28,5,20,10-03-2009
43,Poker Face,Lady Gaga,49,1,40,10-03-2009
44,Ice Cream Paint Job,Dorrough,30,27,17,10-03-2009
45,Only You Can Love Me This Way,Keith Urban,43,43,10,10-03-2009
46,Fireflies,Owl City,58,46,5,10-03-2009
47,Evacuate The Dancefloor,Cascada,39,39,6,10-03-2009
48,Smile,Uncle Kracker,47,47,7,10-03-2009
49,I'm Yours,Jason Mraz,38,6,75,10-03-2009
50,Happy,Leona Lewis,,50,1,10-03-2009
51,Need You Now,Lady Antebellum,59,51,6,10-03-2009
52,Gettin' You Home,Chris Young,55,52,6,10-03-2009
53,Small Town USA,Justin Moore,44,44,16,10-03-2009
54,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,52,52,3,10-03-2009
55,Sexy Chick,David Guetta Featuring Akon,60,55,7,10-03-2009
56,New Divide,Linkin Park,40,6,18,10-03-2009
57,Her Diamonds,Rob Thomas,41,23,18,10-03-2009
58,Imma Star (Everywhere We Are),Jeremih,51,51,9,10-03-2009
59,Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,,59,1,10-03-2009
