Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
19,7 Rings,Ariana Grande,16,1,22,06-29-2019
20,Happier,Marshmello & Bastille,18,2,44,06-29-2019
21,God's Country,Blake Shelton,19,19,12,06-29-2019
22,Whiskey Glasses,Morgan Wallen,20,17,16,06-29-2019
23,High Hopes,Panic! At The Disco,21,4,46,06-29-2019
24,"Hey Look Ma, I Made It",Panic! At The Disco,31,24,10,06-29-2019
25,Rumor,Lee Brice,36,25,15,06-29-2019
26,The London,"Young Thug, J. Cole & Travis Scott",24,12,4,06-29-2019
27,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,23,22,20,06-29-2019
28,Beer Never Broke My Heart,Luke Combs,22,22,7,06-29-2019
29,Never Really Over,Katy Perry,28,15,3,06-29-2019
30,Middle Child,J. Cole,25,4,22,06-29-2019
31,Eastside,"benny blanco, Halsey & Khalid",27,9,49,06-29-2019
32,Act Up,City Girls,26,26,16,06-29-2019
33,Pure Water,Mustard & Migos,29,23,21,06-29-2019
34,Going Bad,Meek Mill Featuring Drake,32,6,29,06-29-2019
35,Omerta,Drake,,35,1,06-29-2019
36,Earfquake,"Tyler, The Creator",30,13,5,06-29-2019
37,Look What God Gave Her,Thomas Rhett,39,32,16,06-29-2019
38,Better,Khalid,35,8,40,06-29-2019
39,Shallow,Lady Gaga & Bradley Cooper,34,1,38,06-29-2019
40,Look Back At It,A Boogie Wit da Hoodie,40,27,28,06-29-2019
41,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,37,2,19,06-29-2019
42,Sicko Mode,Travis Scott,38,1,46,06-29-2019
43,Speechless,Dan + Shay,33,24,26,06-29-2019
44,Nightmare,Halsey,43,15,5,06-29-2019
45,When The Party's Over,Billie Eilish,42,29,32,06-29-2019
46,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,49,34,4,06-29-2019
47,Envy Me,Calboy,41,31,27,06-29-2019
48,Good As You,Kane Brown,46,36,17,06-29-2019
49,Go Loko,"YG, Tyga & Jon Z",50,49,7,06-29-2019
50,Cool,Jonas Brothers,44,27,11,06-29-2019
51,The Git Up,Blanco Brown,66,51,2,06-29-2019
52,Ran$om,Lil Tecca,65,52,3,06-29-2019
53,Just Us,DJ Khaled Featuring SZA,60,43,5,06-29-2019
54,Someone You Loved,Lewis Capaldi,55,54,6,06-29-2019
55,Walk Me Home,P!nk,57,49,16,06-29-2019
56,Worth It,YK Osiris,54,52,18,06-29-2019
57,Please Me,Cardi B & Bruno Mars,51,3,18,06-29-2019
58,Clout,Offset Featuring Cardi B,53,39,11,06-29-2019
59,Knockin' Boots,Luke Bryan,61,59,8,06-29-2019
60,Press,Cardi B,47,16,3,06-29-2019
61,GIRL,Maren Morris,59,59,16,06-29-2019
62,Easier,5 Seconds Of Summer,63,48,4,06-29-2019
63,24/7,Meek Mill Featuring Ella Mai,67,54,11,06-29-2019
64,Girls Need Love,Summer Walker X Drake,64,37,17,06-29-2019
65,Some Of It,Eric Church,74,65,4,06-29-2019
66,All To Myself,Dan + Shay,71,66,7,06-29-2019
67,Shotta Flow,NLE Choppa,81,67,9,06-29-2019
68,Callaita,Bad Bunny & Tainy,69,68,2,06-29-2019
69,Rearview Town,Jason Aldean,68,68,4,06-29-2019
70,Miss Me More,Kelsea Ballerini,56,47,20,06-29-2019
71,Love Someone,Brett Eldredge,52,52,9,06-29-2019
72,Before I Let Go,Beyonce,73,65,9,06-29-2019
73,Talk You Out Of It,Florida Georgia Line,78,73,18,06-29-2019
74,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,70,19,5,06-29-2019
75,Down Bad,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",,75,1,06-29-2019
76,Eyes On You,Chase Rice,72,38,18,06-29-2019
77,Soltera,"Lunay, Daddy Yankee & Bad Bunny",77,73,6,06-29-2019
78,Sanguine Paradise,Lil Uzi Vert,76,28,10,06-29-2019
79,Here With Me,Marshmello Featuring CHVRCHES,75,31,15,06-29-2019
80,Sanctuary,Joji,,80,1,06-29-2019
81,Otro Trago,Sech Featuring Darell,100,81,2,06-29-2019
82,Call You Mine,The Chainsmokers & Bebe Rexha,84,67,3,06-29-2019
83,Raised On Country,Chris Young,90,83,3,06-29-2019
84,Trampoline,SHAED,89,84,3,06-29-2019
85,Love Ain't,Eli Young Band,80,50,10,06-29-2019
86,Ocean Eyes,Billie Eilish,85,84,17,06-29-2019
87,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",94,87,4,06-29-2019
88,Calma,Pedro Capo X Farruko,82,71,14,06-29-2019
89,Wake Up,Travis Scott,,30,3,06-29-2019
90,La La Land,Bryce Vine Featuring YG,95,90,3,06-29-2019
91,Only Human,Jonas Brothers,93,91,2,06-29-2019
92,Rescue Me,Marshmello Featuring A Day To Remember,,92,1,06-29-2019
93,Big Ole Freak,Megan Thee Stallion,86,65,11,06-29-2019
94,Te Robare,Nicky Jam X Ozuna,91,91,6,06-29-2019
95,Tap,NAV Featuring Meek Mill,,89,2,06-29-2019
96,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,97,69,8,06-29-2019
97,It's You,Ali Gatie,,97,1,06-29-2019
98,Robbery,Juice WRLD,96,27,18,06-29-2019
99,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,,26,11,06-29-2019
100,The Ones That Didn't Make It Back Home,Justin Moore,,100,1,06-29-2019
1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,15,06-22-2019
2,Bad Guy,Billie Eilish,2,2,11,06-22-2019
3,Talk,Khalid,3,3,18,06-22-2019
4,Sucker,Jonas Brothers,5,1,15,06-22-2019
5,I Don't Care,Ed Sheeran & Justin Bieber,4,2,5,06-22-2019
6,Wow.,Post Malone,6,2,25,06-22-2019
7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7,1,34,06-22-2019
8,Suge,DaBaby,8,8,11,06-22-2019
9,No Guidance,Chris Brown Featuring Drake,,9,1,06-22-2019
10,Dancing With A Stranger,Sam Smith & Normani,9,7,22,06-22-2019
11,Pop Out,Polo G Featuring Lil Tjay,22,11,12,06-22-2019
12,If I Can't Have You,Shawn Mendes,14,2,6,06-22-2019
13,Sweet But Psycho,Ava Max,10,10,26,06-22-2019
14,ME!,Taylor Swift Featuring Brendon Urie,11,2,8,06-22-2019
15,Without Me,Halsey,12,1,36,06-22-2019
16,7 Rings,Ariana Grande,13,1,21,06-22-2019
17,Truth Hurts,Lizzo,21,17,6,06-22-2019
18,Happier,Marshmello & Bastille,18,2,43,06-22-2019
19,God's Country,Blake Shelton,19,19,11,06-22-2019
20,Whiskey Glasses,Morgan Wallen,20,17,15,06-22-2019
21,High Hopes,Panic! At The Disco,23,4,45,06-22-2019
22,Beer Never Broke My Heart,Luke Combs,38,22,6,06-22-2019
23,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,24,22,19,06-22-2019
24,The London,"Young Thug, J. Cole & Travis Scott",17,12,3,06-22-2019
25,Middle Child,J. Cole,25,4,21,06-22-2019
26,Act Up,City Girls,28,26,15,06-22-2019
27,Eastside,"benny blanco, Halsey & Khalid",26,9,48,06-22-2019
28,Never Really Over,Katy Perry,15,15,2,06-22-2019
29,Pure Water,Mustard & Migos,30,23,20,06-22-2019
30,Earfquake,"Tyler, The Creator",27,13,4,06-22-2019
31,"Hey Look Ma, I Made It",Panic! At The Disco,39,31,9,06-22-2019
32,Going Bad,Meek Mill Featuring Drake,29,6,28,06-22-2019
33,Speechless,Dan + Shay,48,24,25,06-22-2019
34,Shallow,Lady Gaga & Bradley Cooper,43,1,37,06-22-2019
35,Better,Khalid,34,8,39,06-22-2019
36,Rumor,Lee Brice,37,36,14,06-22-2019
37,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,31,2,18,06-22-2019
38,Sicko Mode,Travis Scott,35,1,45,06-22-2019
39,Look What God Gave Her,Thomas Rhett,32,32,15,06-22-2019
40,Look Back At It,A Boogie Wit da Hoodie,33,27,27,06-22-2019
41,Envy Me,Calboy,40,31,26,06-22-2019
42,When The Party's Over,Billie Eilish,44,29,31,06-22-2019
43,Nightmare,Halsey,36,15,4,06-22-2019
44,Cool,Jonas Brothers,59,27,10,06-22-2019
45,Beautiful Crazy,Luke Combs,45,21,31,06-22-2019
46,Good As You,Kane Brown,41,36,16,06-22-2019
47,Press,Cardi B,16,16,2,06-22-2019
48,Close Friends,Lil Baby,49,28,33,06-22-2019
49,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,46,34,3,06-22-2019
50,Go Loko,"YG, Tyga & Jon Z",50,50,6,06-22-2019
51,Please Me,Cardi B & Bruno Mars,42,3,17,06-22-2019
52,Love Someone,Brett Eldredge,57,52,8,06-22-2019
53,Clout,Offset Featuring Cardi B,55,39,10,06-22-2019
54,Worth It,YK Osiris,56,52,17,06-22-2019
55,Someone You Loved,Lewis Capaldi,58,55,5,06-22-2019
56,Miss Me More,Kelsea Ballerini,47,47,19,06-22-2019
57,Walk Me Home,P!nk,52,49,15,06-22-2019
58,Bury A Friend,Billie Eilish,53,14,20,06-22-2019
59,GIRL,Maren Morris,61,59,15,06-22-2019
60,Just Us,DJ Khaled Featuring SZA,62,43,4,06-22-2019
61,Knockin' Boots,Luke Bryan,64,61,7,06-22-2019
62,Even Though I'm Leaving,Luke Combs,,62,1,06-22-2019
63,Easier,5 Seconds Of Summer,63,48,3,06-22-2019
64,Girls Need Love,Summer Walker X Drake,66,37,16,06-22-2019
65,Ran$om,Lil Tecca,93,65,2,06-22-2019
66,The Git Up,Blanco Brown,,66,1,06-22-2019
67,24/7,Meek Mill Featuring Ella Mai,76,54,10,06-22-2019
68,Rearview Town,Jason Aldean,88,68,3,06-22-2019
69,Callaita,Bad Bunny & Tainy,,69,1,06-22-2019
70,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,51,19,4,06-22-2019
71,All To Myself,Dan + Shay,75,71,6,06-22-2019
72,Eyes On You,Chase Rice,65,38,17,06-22-2019
73,Before I Let Go,Beyonce,72,65,8,06-22-2019
74,Some Of It,Eric Church,80,74,3,06-22-2019
75,Here With Me,Marshmello Featuring CHVRCHES,60,31,14,06-22-2019
76,Sanguine Paradise,Lil Uzi Vert,71,28,9,06-22-2019
77,Soltera,"Lunay, Daddy Yankee & Bad Bunny",74,73,5,06-22-2019
78,Talk You Out Of It,Florida Georgia Line,81,77,17,06-22-2019
79,Put A Date On It,Yo Gotti Featuring Lil Baby,73,46,20,06-22-2019
80,Love Ain't,Eli Young Band,68,50,9,06-22-2019
81,Shotta Flow,NLE Choppa,82,81,8,06-22-2019
82,Calma,Pedro Capo X Farruko,83,71,13,06-22-2019
83,Heaven,Avicii,,83,1,06-22-2019
84,Call You Mine,The Chainsmokers & Bebe Rexha,67,67,2,06-22-2019
85,Ocean Eyes,Billie Eilish,86,84,16,06-22-2019
86,Big Ole Freak,Megan Thee Stallion,77,65,10,06-22-2019
87,Please Tell Me,Future,,87,1,06-22-2019
88,On My Way To You,Cody Johnson,78,78,16,06-22-2019
89,Trampoline,SHAED,99,89,2,06-22-2019
90,Raised On Country,Chris Young,97,90,2,06-22-2019
91,Te Robare,Nicky Jam X Ozuna,96,91,5,06-22-2019
92,Amor Genuino,Ozuna,,92,1,06-22-2019
93,Only Human,Jonas Brothers,,93,1,06-22-2019
94,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",98,94,3,06-22-2019
95,La La Land,Bryce Vine Featuring YG,92,92,2,06-22-2019
96,Robbery,Juice WRLD,87,27,17,06-22-2019
97,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,89,69,7,06-22-2019
98,XanaX Damage,Future,,98,1,06-22-2019
99,Government Official,Future,,99,1,06-22-2019
100,Otro Trago,Sech Featuring Darell,,100,1,06-22-2019
1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,14,06-15-2019
2,Bad Guy,Billie Eilish,2,2,10,06-15-2019
3,Talk,Khalid,3,3,17,06-15-2019
4,I Don't Care,Ed Sheeran & Justin Bieber,4,2,4,06-15-2019
5,Sucker,Jonas Brothers,5,1,14,06-15-2019
6,Wow.,Post Malone,7,2,24,06-15-2019
7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6,1,33,06-15-2019
8,Suge,DaBaby,9,8,10,06-15-2019
9,Dancing With A Stranger,Sam Smith & Normani,8,7,21,06-15-2019
10,Sweet But Psycho,Ava Max,10,10,25,06-15-2019
11,ME!,Taylor Swift Featuring Brendon Urie,11,2,7,06-15-2019
12,Without Me,Halsey,13,1,35,06-15-2019
13,7 Rings,Ariana Grande,14,1,20,06-15-2019
14,If I Can't Have You,Shawn Mendes,15,2,5,06-15-2019
15,Never Really Over,Katy Perry,,15,1,06-15-2019
16,Press,Cardi B,,16,1,06-15-2019
17,The London,"Young Thug, J. Cole & Travis Scott",12,12,2,06-15-2019
18,Happier,Marshmello & Bastille,16,2,42,06-15-2019
19,God's Country,Blake Shelton,20,19,10,06-15-2019
20,Whiskey Glasses,Morgan Wallen,17,17,14,06-15-2019
21,Truth Hurts,Lizzo,26,21,5,06-15-2019
22,Pop Out,Polo G Featuring Lil Tjay,27,22,11,06-15-2019
23,High Hopes,Panic! At The Disco,19,4,44,06-15-2019
24,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,22,22,18,06-15-2019
25,Middle Child,J. Cole,18,4,20,06-15-2019
26,Eastside,"benny blanco, Halsey & Khalid",24,9,47,06-15-2019
27,Earfquake,"Tyler, The Creator",21,13,3,06-15-2019
28,Act Up,City Girls,31,28,14,06-15-2019
29,Going Bad,Meek Mill Featuring Drake,23,6,27,06-15-2019
30,Pure Water,Mustard & Migos,30,23,19,06-15-2019
31,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,25,2,17,06-15-2019
32,Look What God Gave Her,Thomas Rhett,44,32,14,06-15-2019
33,Look Back At It,A Boogie Wit da Hoodie,28,27,26,06-15-2019
34,Better,Khalid,33,8,38,06-15-2019
35,Sicko Mode,Travis Scott,32,1,44,06-15-2019
36,Nightmare,Halsey,29,15,3,06-15-2019
37,Rumor,Lee Brice,41,37,13,06-15-2019
38,Beer Never Broke My Heart,Luke Combs,39,29,5,06-15-2019
39,"Hey Look Ma, I Made It",Panic! At The Disco,40,39,8,06-15-2019
40,Envy Me,Calboy,38,31,25,06-15-2019
41,Good As You,Kane Brown,36,36,15,06-15-2019
42,Please Me,Cardi B & Bruno Mars,35,3,16,06-15-2019
43,Shallow,Lady Gaga & Bradley Cooper,37,1,36,06-15-2019
44,When The Party's Over,Billie Eilish,42,29,30,06-15-2019
45,Beautiful Crazy,Luke Combs,45,21,30,06-15-2019
46,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,34,34,2,06-15-2019
47,Miss Me More,Kelsea Ballerini,52,47,18,06-15-2019
48,Speechless,Dan + Shay,46,24,24,06-15-2019
49,Close Friends,Lil Baby,47,28,32,06-15-2019
50,Go Loko,"YG, Tyga & Jon Z",53,50,5,06-15-2019
51,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,43,19,3,06-15-2019
52,Walk Me Home,P!nk,55,49,14,06-15-2019
53,Bury A Friend,Billie Eilish,51,14,19,06-15-2019
54,Mother's Daughter,Miley Cyrus,,54,1,06-15-2019
55,Clout,Offset Featuring Cardi B,57,39,9,06-15-2019
56,Worth It,YK Osiris,58,52,16,06-15-2019
57,Love Someone,Brett Eldredge,72,57,7,06-15-2019
58,Someone You Loved,Lewis Capaldi,70,58,4,06-15-2019
59,Cool,Jonas Brothers,64,27,9,06-15-2019
60,Here With Me,Marshmello Featuring CHVRCHES,56,31,13,06-15-2019
61,GIRL,Maren Morris,63,61,14,06-15-2019
62,Just Us,DJ Khaled Featuring SZA,60,43,3,06-15-2019
63,Easier,5 Seconds Of Summer,48,48,2,06-15-2019
64,Knockin' Boots,Luke Bryan,74,64,6,06-15-2019
65,Eyes On You,Chase Rice,54,38,16,06-15-2019
66,Girls Need Love,Summer Walker X Drake,79,37,15,06-15-2019
67,Call You Mine,The Chainsmokers & Bebe Rexha,,67,1,06-15-2019
68,Love Ain't,Eli Young Band,62,50,8,06-15-2019
69,Murder On My Mind,YNW Melly,61,14,20,06-15-2019
70,The Search,NF,,70,1,06-15-2019
71,Sanguine Paradise,Lil Uzi Vert,65,28,8,06-15-2019
72,Before I Let Go,Beyonce,69,65,7,06-15-2019
73,Put A Date On It,Yo Gotti Featuring Lil Baby,66,46,19,06-15-2019
74,Soltera,"Lunay, Daddy Yankee & Bad Bunny",73,73,4,06-15-2019
75,All To Myself,Dan + Shay,83,75,5,06-15-2019
76,24/7,Meek Mill Featuring Ella Mai,75,54,9,06-15-2019
77,Big Ole Freak,Megan Thee Stallion,71,65,9,06-15-2019
78,On My Way To You,Cody Johnson,86,78,15,06-15-2019
79,Isis,Joyner Lucas Featuring Logic,59,59,2,06-15-2019
80,Some Of It,Eric Church,76,76,2,06-15-2019
81,Talk You Out Of It,Florida Georgia Line,78,77,16,06-15-2019
82,Shotta Flow,NLE Choppa,84,81,7,06-15-2019
83,Calma,Pedro Capo X Farruko,80,71,12,06-15-2019
84,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",67,44,3,06-15-2019
85,Homicide,Logic Featuring Eminem,68,5,5,06-15-2019
86,Ocean Eyes,Billie Eilish,92,84,15,06-15-2019
87,Robbery,Juice WRLD,87,27,16,06-15-2019
88,Rearview Town,Jason Aldean,97,88,2,06-15-2019
89,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,85,69,6,06-15-2019
90,Boy With Luv,BTS Featuring Halsey,81,8,8,06-15-2019
91,Shut Up About Politics,John Rich Featuring The Five,,91,1,06-15-2019
92,La La Land,Bryce Vine Featuring YG,,92,1,06-15-2019
93,Ran$om,Lil Tecca,,93,1,06-15-2019
94,Under Enemy Arms,Trippie Redd,,94,1,06-15-2019
95,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,82,26,10,06-15-2019
96,Te Robare,Nicky Jam X Ozuna,95,95,4,06-15-2019
97,Raised On Country,Chris Young,,97,1,06-15-2019
98,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",94,94,2,06-15-2019
99,Trampoline,SHAED,,99,1,06-15-2019
100,Night Shift,Jon Pardi,88,56,16,06-15-2019
1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,13,06-08-2019
2,Bad Guy,Billie Eilish,3,2,9,06-08-2019
3,Talk,Khalid,5,3,16,06-08-2019
4,I Don't Care,Ed Sheeran & Justin Bieber,2,2,3,06-08-2019
5,Sucker,Jonas Brothers,4,1,13,06-08-2019
6,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7,1,32,06-08-2019
7,Wow.,Post Malone,6,2,23,06-08-2019
8,Dancing With A Stranger,Sam Smith & Normani,8,7,20,06-08-2019
9,Suge,DaBaby,14,9,9,06-08-2019
10,Sweet But Psycho,Ava Max,10,10,24,06-08-2019
11,ME!,Taylor Swift Featuring Brendon Urie,9,2,6,06-08-2019
12,The London,"Young Thug, J. Cole & Travis Scott",,12,1,06-08-2019
13,Without Me,Halsey,11,1,34,06-08-2019
14,7 Rings,Ariana Grande,12,1,19,06-08-2019
15,If I Can't Have You,Shawn Mendes,16,2,4,06-08-2019
16,Happier,Marshmello & Bastille,18,2,41,06-08-2019
17,Whiskey Glasses,Morgan Wallen,26,17,13,06-08-2019
18,Middle Child,J. Cole,17,4,19,06-08-2019
19,High Hopes,Panic! At The Disco,22,4,43,06-08-2019
20,God's Country,Blake Shelton,24,20,9,06-08-2019
21,Earfquake,"Tyler, The Creator",13,13,2,06-08-2019
22,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,27,22,17,06-08-2019
23,Going Bad,Meek Mill Featuring Drake,23,6,26,06-08-2019
24,Eastside,"benny blanco, Halsey & Khalid",25,9,46,06-08-2019
25,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,2,16,06-08-2019
26,Truth Hurts,Lizzo,38,26,4,06-08-2019
27,Pop Out,Polo G Featuring Lil Tjay,31,27,10,06-08-2019
28,Look Back At It,A Boogie Wit da Hoodie,29,27,25,06-08-2019
29,Nightmare,Halsey,15,15,2,06-08-2019
30,Pure Water,Mustard & Migos,28,23,18,06-08-2019
31,Act Up,City Girls,34,29,13,06-08-2019
32,Sicko Mode,Travis Scott,32,1,43,06-08-2019
33,Better,Khalid,30,8,37,06-08-2019
34,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,,34,1,06-08-2019
35,Please Me,Cardi B & Bruno Mars,33,3,15,06-08-2019
36,Good As You,Kane Brown,37,36,14,06-08-2019
37,Shallow,Lady Gaga & Bradley Cooper,36,1,35,06-08-2019
38,Envy Me,Calboy,39,31,24,06-08-2019
39,Beer Never Broke My Heart,Luke Combs,41,29,4,06-08-2019
40,"Hey Look Ma, I Made It",Panic! At The Disco,47,40,7,06-08-2019
41,Rumor,Lee Brice,45,41,12,06-08-2019
42,When The Party's Over,Billie Eilish,40,29,29,06-08-2019
43,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,19,19,2,06-08-2019
44,Look What God Gave Her,Thomas Rhett,49,44,13,06-08-2019
45,Beautiful Crazy,Luke Combs,42,21,29,06-08-2019
46,Speechless,Dan + Shay,,24,23,06-08-2019
47,Close Friends,Lil Baby,59,28,31,06-08-2019
48,Easier,5 Seconds Of Summer,,48,1,06-08-2019
49,A Lot,21 Savage,46,12,23,06-08-2019
50,Thotiana,Blueface,50,8,20,06-08-2019
51,Bury A Friend,Billie Eilish,55,14,18,06-08-2019
52,Miss Me More,Kelsea Ballerini,60,52,17,06-08-2019
53,Go Loko,"YG, Tyga & Jon Z",92,53,4,06-08-2019
54,Eyes On You,Chase Rice,54,38,15,06-08-2019
55,Walk Me Home,P!nk,58,49,13,06-08-2019
56,Here With Me,Marshmello Featuring CHVRCHES,48,31,12,06-08-2019
57,Clout,Offset Featuring Cardi B,56,39,8,06-08-2019
58,Worth It,YK Osiris,62,52,15,06-08-2019
59,Isis,Joyner Lucas Featuring Logic,,59,1,06-08-2019
60,Just Us,DJ Khaled Featuring SZA,43,43,2,06-08-2019
61,Murder On My Mind,YNW Melly,61,14,19,06-08-2019
62,Love Ain't,Eli Young Band,66,50,7,06-08-2019
63,GIRL,Maren Morris,69,61,13,06-08-2019
64,Cool,Jonas Brothers,68,27,8,06-08-2019
65,Sanguine Paradise,Lil Uzi Vert,63,28,7,06-08-2019
66,Put A Date On It,Yo Gotti Featuring Lil Baby,64,46,18,06-08-2019
67,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",44,44,2,06-08-2019
68,Homicide,Logic Featuring Eminem,53,5,4,06-08-2019
69,Before I Let Go,Beyonce,77,65,6,06-08-2019
70,Someone You Loved,Lewis Capaldi,80,70,3,06-08-2019
71,Big Ole Freak,Megan Thee Stallion,72,65,8,06-08-2019
72,Love Someone,Brett Eldredge,83,72,6,06-08-2019
73,Soltera,"Lunay, Daddy Yankee & Bad Bunny",76,73,3,06-08-2019
74,Knockin' Boots,Luke Bryan,81,74,5,06-08-2019
75,24/7,Meek Mill Featuring Ella Mai,97,54,8,06-08-2019
76,Some Of It,Eric Church,,76,1,06-08-2019
77,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,21,21,2,06-08-2019
78,Talk You Out Of It,Florida Georgia Line,89,77,15,06-08-2019
79,Girls Need Love,Summer Walker X Drake,82,37,14,06-08-2019
80,Calma,Pedro Capo X Farruko,96,71,11,06-08-2019
81,Boy With Luv,BTS Featuring Halsey,71,8,7,06-08-2019
82,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,75,26,9,06-08-2019
83,All To Myself,Dan + Shay,93,83,4,06-08-2019
84,Shotta Flow,NLE Choppa,87,81,6,06-08-2019
85,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,99,69,5,06-08-2019
86,On My Way To You,Cody Johnson,95,84,14,06-08-2019
87,Robbery,Juice WRLD,84,27,15,06-08-2019
88,Night Shift,Jon Pardi,90,56,15,06-08-2019
89,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,73,52,16,06-08-2019
90,Don't Call Me Up,Mabel,79,66,10,06-08-2019
91,Earth,Lil Dicky,78,17,6,06-08-2019
92,Ocean Eyes,Billie Eilish,,84,14,06-08-2019
93,Juice,Lizzo,,93,2,06-08-2019
94,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",,94,1,06-08-2019
95,Te Robare,Nicky Jam X Ozuna,100,95,3,06-08-2019
96,HP,Maluma,,96,1,06-08-2019
97,Rearview Town,Jason Aldean,,97,1,06-08-2019
98,Mixed Personalities,YNW Melly Featuring Kanye West,,42,18,06-08-2019
99,Paradise,Bazzi,,91,3,06-08-2019
100,Triggered,Jhene Aiko,94,51,3,06-08-2019
1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,12,06-01-2019
2,I Don't Care,Ed Sheeran & Justin Bieber,2,2,2,06-01-2019
3,Bad Guy,Billie Eilish,4,3,8,06-01-2019
4,Sucker,Jonas Brothers,3,1,12,06-01-2019
5,Talk,Khalid,9,5,15,06-01-2019
6,Wow.,Post Malone,5,2,22,06-01-2019
7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6,1,31,06-01-2019
8,Dancing With A Stranger,Sam Smith & Normani,7,7,19,06-01-2019
9,ME!,Taylor Swift Featuring Brendon Urie,8,2,5,06-01-2019
10,Sweet But Psycho,Ava Max,12,10,23,06-01-2019
11,Without Me,Halsey,10,1,33,06-01-2019
12,7 Rings,Ariana Grande,11,1,18,06-01-2019
13,Earfquake,"Tyler, The Creator",,13,1,06-01-2019
14,Suge,DaBaby,16,14,8,06-01-2019
15,Nightmare,Halsey,,15,1,06-01-2019
16,If I Can't Have You,Shawn Mendes,13,2,3,06-01-2019
17,Middle Child,J. Cole,14,4,18,06-01-2019
18,Happier,Marshmello & Bastille,17,2,40,06-01-2019
19,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,,19,1,06-01-2019
20,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,15,2,15,06-01-2019
21,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,,21,1,06-01-2019
22,High Hopes,Panic! At The Disco,20,4,42,06-01-2019
23,Going Bad,Meek Mill Featuring Drake,18,6,25,06-01-2019
24,God's Country,Blake Shelton,24,24,8,06-01-2019
25,Eastside,"benny blanco, Halsey & Khalid",19,9,45,06-01-2019
26,Whiskey Glasses,Morgan Wallen,25,25,12,06-01-2019
27,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,30,27,16,06-01-2019
28,Pure Water,Mustard & Migos,26,23,17,06-01-2019
29,Look Back At It,A Boogie Wit da Hoodie,28,27,24,06-01-2019
30,Better,Khalid,23,8,36,06-01-2019
31,Pop Out,Polo G Featuring Lil Tjay,34,31,9,06-01-2019
32,Sicko Mode,Travis Scott,31,1,42,06-01-2019
33,Please Me,Cardi B & Bruno Mars,27,3,14,06-01-2019
34,Act Up,City Girls,33,29,12,06-01-2019
35,Girls Like You,Maroon 5 Featuring Cardi B,32,1,52,06-01-2019
36,Shallow,Lady Gaga & Bradley Cooper,22,1,34,06-01-2019
37,Good As You,Kane Brown,39,37,13,06-01-2019
38,Truth Hurts,Lizzo,42,38,3,06-01-2019
39,Envy Me,Calboy,35,31,23,06-01-2019
40,When The Party's Over,Billie Eilish,40,29,28,06-01-2019
41,Beer Never Broke My Heart,Luke Combs,29,29,3,06-01-2019
