Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
40,Strange Clouds,B.o.B Featuring Lil Wayne,19,7,3,10-29-2011
41,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",37,10,22,10-29-2011
42,Good Feeling,Flo Rida,77,42,3,10-29-2011
43,Heartbeat,The Fray,,43,1,10-29-2011
44,The Edge Of Glory,Lady Gaga,40,3,23,10-29-2011
45,Love You Like A Love Song,Selena Gomez & The Scene,52,35,17,10-29-2011
46,Work Out,J. Cole,48,46,7,10-29-2011
47,It Will Rain,Bruno Mars,64,28,3,10-29-2011
48,Easy,Rascal Flatts Featuring Natasha Bedingfield,50,48,12,10-29-2011
49,Here For A Good Time,George Strait,46,46,16,10-29-2011
50,Sparks Fly,Taylor Swift,54,17,12,10-29-2011
51,Not Over You,Gavin DeGraw,57,50,10,10-29-2011
52,We Owned The Night,Lady Antebellum,47,47,9,10-29-2011
53,Tattoos On This Town,Jason Aldean,60,53,4,10-29-2011
54,I Don't Want This Night To End,Luke Bryan,73,54,3,10-29-2011
55,Baggage Claim,Miranda Lambert,58,55,10,10-29-2011
56,Long Hot Summer,Keith Urban,45,45,14,10-29-2011
57,Made In America,Toby Keith,43,40,19,10-29-2011
58,Keep Your Head Up,Andy Grammer,61,53,20,10-29-2011
59,Country Must Be Country Wide,Brantley Gilbert,63,59,16,10-29-2011
60,Take Over Control,Afrojack Featuring Eva Simons,44,41,18,10-29-2011
61,Marvins Room,Drake,59,21,13,10-29-2011
62,Otis,Jay Z Kanye West Featuring Otis Redding,56,12,13,10-29-2011
63,Remind Me,Brad Paisley Duet With Carrie Underwood,55,17,19,10-29-2011
64,That Way,Wale Featuring Jeremih & Rick Ross,71,64,7,10-29-2011
65,Brighter Than The Sun,Colbie Caillat,69,65,9,10-29-2011
66,Keep Me In Mind,Zac Brown Band,83,66,3,10-29-2011
67,Best Thing I Never Had,Beyonce,65,16,20,10-29-2011
68,Drink In My Hand,Eric Church,78,68,4,10-29-2011
69,Dance (A$$),Big Sean Featuring Nicki Minaj,93,69,2,10-29-2011
70,When We Stand Together,Nickelback,75,48,3,10-29-2011
71,I'm Gonna Love You Through It,Martina McBride,,71,2,10-29-2011
72,All Your Life,The Band Perry,80,72,6,10-29-2011
73,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,72,38,13,10-29-2011
74,Mrs. Right,Mindless Behavior Featuring Diggy,79,73,7,10-29-2011
75,I Like It Like That,Hot Chelle Rae Featuring New Boyz,51,51,2,10-29-2011
76,Body 2 Body,Ace Hood Featuring Chris Brown,88,76,5,10-29-2011
77,Skyscraper,Demi Lovato,74,10,14,10-29-2011
78,Wet The Bed,Chris Brown Featuring Ludacris,81,77,6,10-29-2011
79,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,82,79,3,10-29-2011
80,One More Drinkin' Song,Jerrod Niemann,86,77,12,10-29-2011
81,Just Fishin',Trace Adkins,67,61,20,10-29-2011
82,I Got You,Thompson Square,89,82,9,10-29-2011
83,Crawling Back To You,Daughtry,41,41,2,10-29-2011
84,Let It Rain,David Nail Featuring Sarah Buxton,90,84,5,10-29-2011
85,Countdown,Beyonce,,85,1,10-29-2011
86,Calling All The Monsters,China Anne McClain,,86,2,10-29-2011
87,Party,Beyonce Featuring Andre 3000,95,87,2,10-29-2011
88,Got 2 Luv U,Sean Paul Featuring Alexis Jordan,85,84,5,10-29-2011
89,Still Got It,Tyga Featuring Drake,,89,1,10-29-2011
90,Sail,AWOLNATION,87,82,9,10-29-2011
91,Good Good Night,Roscoe Dash,,91,1,10-29-2011
92,Criminal,Britney Spears,,92,1,10-29-2011
93,Quickie,Miguel,84,62,13,10-29-2011
94,The One That Got Away,Katy Perry,,94,1,10-29-2011
95,Rain Over Me,Pitbull Featuring Marc Anthony,94,30,16,10-29-2011
96,Domino,Jessie J,,96,1,10-29-2011
97,Make Me Proud,Drake Featuring Nicki Minaj,,97,1,10-29-2011
98,Papi,Jennifer Lopez,96,96,3,10-29-2011
99,Lost In Paradise,Evanescence,,99,1,10-29-2011
100,Faster,Matt Nathanson,92,74,12,10-29-2011
1,Someone Like You,Adele,1,1,14,10-22-2011
2,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2,1,16,10-22-2011
3,Pumped Up Kicks,Foster The People,3,3,24,10-22-2011
4,Sexy And I Know It,LMFAO,6,4,6,10-22-2011
5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,4,4,17,10-22-2011
6,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,5,1,29,10-22-2011
7,We Found Love,Rihanna Featuring Calvin Harris,9,7,3,10-22-2011
8,Without You,David Guetta Featuring Usher,8,8,6,10-22-2011
9,You Make Me Feel...,Cobra Starship Featuring Sabi,10,7,13,10-22-2011
10,You And I,Lady Gaga,12,6,10,10-22-2011
11,In The Dark,Dev,14,11,10,10-22-2011
12,Lighters,Bad Meets Evil Featuring Bruno Mars,11,4,17,10-22-2011
13,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",15,1,28,10-22-2011
14,Super Bass,Nicki Minaj,16,3,24,10-22-2011
15,Cheers (Drink To That),Rihanna,13,7,11,10-22-2011
16,How To Love,Lil Wayne,17,5,20,10-22-2011
17,Headlines,Drake,22,13,9,10-22-2011
18,It Girl,Jason Derulo,19,18,9,10-22-2011
19,Strange Clouds,B.o.B Featuring Lil Wayne,7,7,2,10-22-2011
20,Good Life,OneRepublic,20,8,28,10-22-2011
21,Rolling In The Deep,Adele,21,1,40,10-22-2011
22,She Will,Lil Wayne Featuring Drake,27,3,8,10-22-2011
23,Take A Back Road,Rodney Atkins,31,23,19,10-22-2011
24,God Gave Me You,Blake Shelton,25,24,13,10-22-2011
25,Last Friday Night (T.G.I.F.),Katy Perry,18,1,20,10-22-2011
26,Mr. Saxobeat,Alexandra Stan,26,26,13,10-22-2011
27,Mr. Know It All,Kelly Clarkson,30,18,5,10-22-2011
28,Tonight Tonight,Hot Chelle Rae,23,7,26,10-22-2011
29,I Wanna Go,Britney Spears,24,7,18,10-22-2011
30,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,62,30,2,10-22-2011
31,Just A Kiss,Lady Antebellum,32,7,23,10-22-2011
32,Ni**as in Paris,Jay Z Kanye West,35,32,9,10-22-2011
33,If I Die Young,The Band Perry,29,14,46,10-22-2011
34,Nothing,The Script,33,33,9,10-22-2011
35,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,36,32,12,10-22-2011
36,Crazy Girl,Eli Young Band,38,36,30,10-22-2011
37,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",34,10,21,10-22-2011
38,Better With The Lights Off,New Boyz Featuring Chris Brown,40,38,15,10-22-2011
39,Fly,Nicki Minaj Featuring Rihanna,43,39,7,10-22-2011
40,The Edge Of Glory,Lady Gaga,37,3,22,10-22-2011
41,Crawling Back To You,Daughtry,,41,1,10-22-2011
42,Barefoot Blue Jean Night,Jake Owen,39,21,24,10-22-2011
43,Made In America,Toby Keith,41,40,18,10-22-2011
44,Take Over Control,Afrojack Featuring Eva Simons,42,41,17,10-22-2011
45,Long Hot Summer,Keith Urban,46,45,13,10-22-2011
46,Here For A Good Time,George Strait,53,46,15,10-22-2011
47,We Owned The Night,Lady Antebellum,57,47,8,10-22-2011
48,Work Out,J. Cole,67,48,6,10-22-2011
49,Dirt Road Anthem,Jason Aldean,49,7,27,10-22-2011
50,Easy,Rascal Flatts Featuring Natasha Bedingfield,52,50,11,10-22-2011
51,I Like It Like That,Hot Chelle Rae Featuring New Boyz,,51,1,10-22-2011
52,Love You Like A Love Song,Selena Gomez & The Scene,55,35,16,10-22-2011
53,Fix You,Glee Cast,,53,1,10-22-2011
54,Sparks Fly,Taylor Swift,60,17,11,10-22-2011
55,Remind Me,Brad Paisley Duet With Carrie Underwood,45,17,18,10-22-2011
56,Otis,Jay Z Kanye West Featuring Otis Redding,47,12,12,10-22-2011
57,Not Over You,Gavin DeGraw,59,50,9,10-22-2011
58,Baggage Claim,Miranda Lambert,61,56,9,10-22-2011
59,Marvins Room,Drake,56,21,12,10-22-2011
60,Tattoos On This Town,Jason Aldean,66,60,3,10-22-2011
61,Keep Your Head Up,Andy Grammer,63,53,19,10-22-2011
62,Hangover,Taio Cruz Featuring Flo Rida,,62,1,10-22-2011
63,Country Must Be Country Wide,Brantley Gilbert,64,63,15,10-22-2011
64,It Will Rain,Bruno Mars,28,28,2,10-22-2011
65,Best Thing I Never Had,Beyonce,51,16,19,10-22-2011
66,I'm Flexin',T.I. Featuring Big K.R.I.T.,,66,1,10-22-2011
67,Just Fishin',Trace Adkins,65,61,19,10-22-2011
68,Paradise,Coldplay,58,16,4,10-22-2011
69,Brighter Than The Sun,Colbie Caillat,69,69,8,10-22-2011
70,You And Tequila,Kenny Chesney Featuring Grace Potter,50,33,20,10-22-2011
71,That Way,Wale Featuring Jeremih & Rick Ross,70,70,6,10-22-2011
72,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,68,38,12,10-22-2011
73,I Don't Want This Night To End,Luke Bryan,90,73,2,10-22-2011
74,Skyscraper,Demi Lovato,54,10,13,10-22-2011
75,When We Stand Together,Nickelback,48,48,2,10-22-2011
76,I Like How It Feels,Enrique Iglesias Featuring Pitbull & The WAV.s,,76,1,10-22-2011
77,Good Feeling,Flo Rida,,77,2,10-22-2011
78,Drink In My Hand,Eric Church,78,78,3,10-22-2011
79,Mrs. Right,Mindless Behavior Featuring Diggy,73,73,6,10-22-2011
80,All Your Life,The Band Perry,76,76,5,10-22-2011
81,Wet The Bed,Chris Brown Featuring Ludacris,77,77,5,10-22-2011
82,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,81,81,2,10-22-2011
83,Keep Me In Mind,Zac Brown Band,99,83,2,10-22-2011
84,Quickie,Miguel,71,62,12,10-22-2011
85,Got 2 Luv U,Sean Paul Featuring Alexis Jordan,84,84,4,10-22-2011
86,One More Drinkin' Song,Jerrod Niemann,80,77,11,10-22-2011
87,Sail,AWOLNATION,82,82,8,10-22-2011
88,Body 2 Body,Ace Hood Featuring Chris Brown,94,88,4,10-22-2011
89,I Got You,Thompson Square,87,87,8,10-22-2011
90,Let It Rain,David Nail Featuring Sarah Buxton,86,86,4,10-22-2011
91,Run The World (Girls),Glee Cast,,91,1,10-22-2011
92,Faster,Matt Nathanson,85,74,11,10-22-2011
93,Dance (A$$),Big Sean Featuring Nicki Minaj,,93,1,10-22-2011
94,Rain Over Me,Pitbull Featuring Marc Anthony,74,30,15,10-22-2011
95,Party,Beyonce Featuring Andre 3000,,95,1,10-22-2011
96,Papi,Jennifer Lopez,,96,2,10-22-2011
97,Pretty Girls,Iyaz Featuring Travie McCoy,72,43,14,10-22-2011
98,Love Don't Run,Steve Holy,89,78,7,10-22-2011
99,I Got Nothin',Darius Rucker,93,84,4,10-22-2011
100,No Sleep,Wiz Khalifa,79,6,15,10-22-2011
1,Someone Like You,Adele,2,1,13,10-15-2011
2,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,15,10-15-2011
3,Pumped Up Kicks,Foster The People,3,3,23,10-15-2011
4,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,5,4,16,10-15-2011
5,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,4,1,28,10-15-2011
6,Sexy And I Know It,LMFAO,10,6,5,10-15-2011
7,Strange Clouds,B.o.B Featuring Lil Wayne,,7,1,10-15-2011
8,Without You,David Guetta Featuring Usher,11,8,5,10-15-2011
9,We Found Love,Rihanna Featuring Calvin Harris,16,9,2,10-15-2011
10,You Make Me Feel...,Cobra Starship Featuring Sabi,9,7,12,10-15-2011
11,Lighters,Bad Meets Evil Featuring Bruno Mars,6,4,16,10-15-2011
12,You And I,Lady Gaga,8,6,9,10-15-2011
13,Cheers (Drink To That),Rihanna,7,7,10,10-15-2011
14,In The Dark,Dev,17,14,9,10-15-2011
15,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",13,1,27,10-15-2011
16,Super Bass,Nicki Minaj,12,3,23,10-15-2011
17,How To Love,Lil Wayne,14,5,19,10-15-2011
18,Last Friday Night (T.G.I.F.),Katy Perry,15,1,19,10-15-2011
19,It Girl,Jason Derulo,24,19,8,10-15-2011
20,Good Life,OneRepublic,18,8,27,10-15-2011
21,Rolling In The Deep,Adele,22,1,39,10-15-2011
22,Headlines,Drake,23,13,8,10-15-2011
23,Tonight Tonight,Hot Chelle Rae,20,7,25,10-15-2011
24,I Wanna Go,Britney Spears,19,7,17,10-15-2011
25,God Gave Me You,Blake Shelton,25,24,12,10-15-2011
26,Mr. Saxobeat,Alexandra Stan,29,26,12,10-15-2011
27,She Will,Lil Wayne Featuring Drake,28,3,7,10-15-2011
28,It Will Rain,Bruno Mars,,28,1,10-15-2011
29,If I Die Young,The Band Perry,26,14,45,10-15-2011
30,Mr. Know It All,Kelly Clarkson,38,18,4,10-15-2011
31,Take A Back Road,Rodney Atkins,30,28,18,10-15-2011
32,Just A Kiss,Lady Antebellum,21,7,22,10-15-2011
33,Nothing,The Script,36,33,8,10-15-2011
34,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",27,10,20,10-15-2011
35,Ni**as in Paris,Jay Z Kanye West,45,35,8,10-15-2011
36,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,32,32,11,10-15-2011
37,The Edge Of Glory,Lady Gaga,31,3,21,10-15-2011
38,Crazy Girl,Eli Young Band,37,37,29,10-15-2011
39,Barefoot Blue Jean Night,Jake Owen,35,21,23,10-15-2011
40,Better With The Lights Off,New Boyz Featuring Chris Brown,42,40,14,10-15-2011
41,Made In America,Toby Keith,41,40,17,10-15-2011
42,Take Over Control,Afrojack Featuring Eva Simons,44,41,16,10-15-2011
43,Fly,Nicki Minaj Featuring Rihanna,52,43,6,10-15-2011
44,Motivation,Kelly Rowland Featuring Lil Wayne,34,17,25,10-15-2011
45,Remind Me,Brad Paisley Duet With Carrie Underwood,43,17,17,10-15-2011
46,Long Hot Summer,Keith Urban,48,46,12,10-15-2011
47,Otis,Jay Z Kanye West Featuring Otis Redding,40,12,11,10-15-2011
48,When We Stand Together,Nickelback,,48,1,10-15-2011
49,Dirt Road Anthem,Jason Aldean,47,7,26,10-15-2011
50,You And Tequila,Kenny Chesney Featuring Grace Potter,39,33,19,10-15-2011
51,Best Thing I Never Had,Beyonce,46,16,18,10-15-2011
52,Easy,Rascal Flatts Featuring Natasha Bedingfield,54,52,10,10-15-2011
53,Here For A Good Time,George Strait,53,51,14,10-15-2011
54,Skyscraper,Demi Lovato,55,10,12,10-15-2011
55,Love You Like A Love Song,Selena Gomez & The Scene,56,35,15,10-15-2011
56,Marvins Room,Drake,49,21,11,10-15-2011
57,We Owned The Night,Lady Antebellum,57,47,7,10-15-2011
58,Paradise,Coldplay,33,16,3,10-15-2011
59,Not Over You,Gavin DeGraw,50,50,8,10-15-2011
60,Sparks Fly,Taylor Swift,59,17,10,10-15-2011
61,Baggage Claim,Miranda Lambert,60,56,8,10-15-2011
62,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,,62,1,10-15-2011
63,Keep Your Head Up,Andy Grammer,58,53,18,10-15-2011
64,Country Must Be Country Wide,Brantley Gilbert,64,64,14,10-15-2011
65,Just Fishin',Trace Adkins,61,61,18,10-15-2011
66,Tattoos On This Town,Jason Aldean,81,66,2,10-15-2011
67,Work Out,J. Cole,74,67,5,10-15-2011
68,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,66,38,11,10-15-2011
69,Brighter Than The Sun,Colbie Caillat,73,69,7,10-15-2011
70,That Way,Wale Featuring Jeremih & Rick Ross,72,70,5,10-15-2011
71,Quickie,Miguel,63,62,11,10-15-2011
72,Pretty Girls,Iyaz Featuring Travie McCoy,51,43,13,10-15-2011
73,Mrs. Right,Mindless Behavior Featuring Diggy,77,73,5,10-15-2011
74,Rain Over Me,Pitbull Featuring Marc Anthony,70,30,14,10-15-2011
75,Somewhere,Glee Cast,,75,1,10-15-2011
76,All Your Life,The Band Perry,78,76,4,10-15-2011
77,Wet The Bed,Chris Brown Featuring Ludacris,80,77,4,10-15-2011
78,Drink In My Hand,Eric Church,96,78,2,10-15-2011
79,No Sleep,Wiz Khalifa,76,6,14,10-15-2011
80,One More Drinkin' Song,Jerrod Niemann,79,77,10,10-15-2011
81,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,,81,1,10-15-2011
82,Sail,AWOLNATION,88,82,7,10-15-2011
83,Fight For You,Jason Derulo,,83,1,10-15-2011
84,Got 2 Luv U,Sean Paul Featuring Alexis Jordan,93,84,3,10-15-2011
85,Faster,Matt Nathanson,85,74,10,10-15-2011
86,Let It Rain,David Nail Featuring Sarah Buxton,91,86,3,10-15-2011
87,I Got You,Thompson Square,87,87,7,10-15-2011
88,After Midnight,Blink-182,,88,1,10-15-2011
89,Love Don't Run,Steve Holy,82,78,6,10-15-2011
90,I Don't Want This Night To End,Luke Bryan,,90,1,10-15-2011
91,Set Fire To The Rain,Adele,90,72,9,10-15-2011
92,Every Teardrop Is A Waterfall,Coldplay,71,14,18,10-15-2011
93,I Got Nothin',Darius Rucker,84,84,3,10-15-2011
94,Body 2 Body,Ace Hood Featuring Chris Brown,97,94,3,10-15-2011
95,Fish,Craig Campbell,89,83,10,10-15-2011
96,Gucci Gucci,Kreayshawn,75,57,10,10-15-2011
97,Walk,Foo Fighters,94,83,13,10-15-2011
98,Far Away,Tyga Featuring Chris Richardson,92,86,7,10-15-2011
99,Keep Me In Mind,Zac Brown Band,,99,1,10-15-2011
100,Calling All The Monsters,China Anne McClain,,100,1,10-15-2011
1,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,14,10-08-2011
2,Someone Like You,Adele,2,1,12,10-08-2011
3,Pumped Up Kicks,Foster The People,3,3,22,10-08-2011
4,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,4,1,27,10-08-2011
5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,5,5,15,10-08-2011
6,Lighters,Bad Meets Evil Featuring Bruno Mars,6,4,15,10-08-2011
7,Cheers (Drink To That),Rihanna,8,7,9,10-08-2011
8,You And I,Lady Gaga,10,6,8,10-08-2011
9,You Make Me Feel...,Cobra Starship Featuring Sabi,7,7,11,10-08-2011
10,Sexy And I Know It,LMFAO,25,10,4,10-08-2011
11,Without You,David Guetta Featuring Usher,15,11,4,10-08-2011
12,Super Bass,Nicki Minaj,9,3,22,10-08-2011
13,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",11,1,26,10-08-2011
14,How To Love,Lil Wayne,12,5,18,10-08-2011
15,Last Friday Night (T.G.I.F.),Katy Perry,13,1,18,10-08-2011
16,We Found Love,Rihanna Featuring Calvin Harris,,16,1,10-08-2011
17,In The Dark,Dev,18,17,8,10-08-2011
18,Good Life,OneRepublic,14,8,26,10-08-2011
19,I Wanna Go,Britney Spears,17,7,16,10-08-2011
20,Tonight Tonight,Hot Chelle Rae,19,7,24,10-08-2011
21,Just A Kiss,Lady Antebellum,32,7,21,10-08-2011
22,Rolling In The Deep,Adele,20,1,38,10-08-2011
23,Headlines,Drake,23,13,7,10-08-2011
24,It Girl,Jason Derulo,30,24,7,10-08-2011
25,God Gave Me You,Blake Shelton,24,24,11,10-08-2011
26,If I Die Young,The Band Perry,21,14,44,10-08-2011
27,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",22,10,19,10-08-2011
28,She Will,Lil Wayne Featuring Drake,26,3,6,10-08-2011
29,Mr. Saxobeat,Alexandra Stan,29,29,11,10-08-2011
30,Take A Back Road,Rodney Atkins,28,28,17,10-08-2011
31,The Edge Of Glory,Lady Gaga,34,3,20,10-08-2011
32,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,38,32,10,10-08-2011
33,Paradise,Coldplay,16,16,2,10-08-2011
34,Motivation,Kelly Rowland Featuring Lil Wayne,27,17,24,10-08-2011
35,Barefoot Blue Jean Night,Jake Owen,31,21,22,10-08-2011
36,Nothing,The Script,39,36,7,10-08-2011
37,Crazy Girl,Eli Young Band,40,37,28,10-08-2011
38,Mr. Know It All,Kelly Clarkson,35,18,3,10-08-2011
39,You And Tequila,Kenny Chesney Featuring Grace Potter,36,33,18,10-08-2011
40,Otis,Jay Z Kanye West Featuring Otis Redding,33,12,10,10-08-2011
41,Made In America,Toby Keith,44,40,16,10-08-2011
42,Better With The Lights Off,New Boyz Featuring Chris Brown,47,42,13,10-08-2011
43,Remind Me,Brad Paisley Duet With Carrie Underwood,37,17,16,10-08-2011
44,Take Over Control,Afrojack Featuring Eva Simons,41,41,15,10-08-2011
45,Ni**as in Paris,Jay Z Kanye West,50,45,7,10-08-2011
46,Best Thing I Never Had,Beyonce,42,16,17,10-08-2011
47,Dirt Road Anthem,Jason Aldean,45,7,25,10-08-2011
48,Long Hot Summer,Keith Urban,48,48,11,10-08-2011
49,Marvins Room,Drake,46,21,10,10-08-2011
50,Not Over You,Gavin DeGraw,63,50,7,10-08-2011
51,Pretty Girls,Iyaz Featuring Travie McCoy,43,43,12,10-08-2011
52,Fly,Nicki Minaj Featuring Rihanna,58,52,5,10-08-2011
53,Here For A Good Time,George Strait,51,51,13,10-08-2011
54,Easy,Rascal Flatts Featuring Natasha Bedingfield,55,54,9,10-08-2011
55,Skyscraper,Demi Lovato,61,10,11,10-08-2011
56,Love You Like A Love Song,Selena Gomez & The Scene,59,35,14,10-08-2011
57,We Owned The Night,Lady Antebellum,65,47,6,10-08-2011
58,Keep Your Head Up,Andy Grammer,53,53,17,10-08-2011
59,Sparks Fly,Taylor Swift,57,17,9,10-08-2011
60,Baggage Claim,Miranda Lambert,56,56,7,10-08-2011
61,Just Fishin',Trace Adkins,62,61,17,10-08-2011
62,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,54,18,20,10-08-2011
63,Quickie,Miguel,67,62,10,10-08-2011
64,Country Must Be Country Wide,Brantley Gilbert,69,64,13,10-08-2011
65,It's Not Unusual,Glee Cast,,65,1,10-08-2011
66,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,64,38,10,10-08-2011
67,You Can't Stop The Beat,Glee Cast,,67,1,10-08-2011
68,Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne,,68,1,10-08-2011
69,Fix A Heart,Demi Lovato,,69,1,10-08-2011
70,Rain Over Me,Pitbull Featuring Marc Anthony,60,30,13,10-08-2011
71,Every Teardrop Is A Waterfall,Coldplay,52,14,17,10-08-2011
72,That Way,Wale Featuring Jeremih & Rick Ross,75,72,4,10-08-2011
73,Brighter Than The Sun,Colbie Caillat,71,71,6,10-08-2011
74,Work Out,J. Cole,79,74,4,10-08-2011
75,Gucci Gucci,Kreayshawn,68,57,9,10-08-2011
76,No Sleep,Wiz Khalifa,70,6,13,10-08-2011
77,Mrs. Right,Mindless Behavior Featuring Diggy,92,77,4,10-08-2011
78,All Your Life,The Band Perry,88,78,3,10-08-2011
79,One More Drinkin' Song,Jerrod Niemann,77,77,9,10-08-2011
80,Wet The Bed,Chris Brown Featuring Ludacris,90,80,3,10-08-2011
81,Tattoos On This Town,Jason Aldean,,81,1,10-08-2011
82,Love Don't Run,Steve Holy,78,78,5,10-08-2011
83,We Got The Beat,Glee Cast,,83,1,10-08-2011
84,I Got Nothin',Darius Rucker,84,84,2,10-08-2011
85,Faster,Matt Nathanson,94,74,9,10-08-2011
86,Love Done Gone,Billy Currington,66,58,15,10-08-2011
87,I Got You,Thompson Square,91,87,6,10-08-2011
88,Sail,AWOLNATION,89,84,6,10-08-2011
89,Fish,Craig Campbell,93,83,9,10-08-2011
90,Set Fire To The Rain,Adele,72,72,8,10-08-2011
91,Let It Rain,David Nail Featuring Sarah Buxton,95,91,2,10-08-2011
92,Far Away,Tyga Featuring Chris Richardson,86,86,6,10-08-2011
93,Got 2 Luv U,Sean Paul Featuring Alexis Jordan,99,93,2,10-08-2011
94,Walk,Foo Fighters,83,83,12,10-08-2011
95,Blunt Blowin,Lil Wayne,80,33,4,10-08-2011
96,Drink In My Hand,Eric Church,,96,1,10-08-2011
97,Body 2 Body,Ace Hood Featuring Chris Brown,98,97,2,10-08-2011
98,Unbroken,Demi Lovato,,98,1,10-08-2011
99,Beautiful People,Chris Brown Featuring Benny Benassi,85,43,4,10-08-2011
100,Cost Of Livin',Ronnie Dunn,97,96,4,10-08-2011
1,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,13,10-01-2011
2,Someone Like You,Adele,2,1,11,10-01-2011
3,Pumped Up Kicks,Foster The People,3,3,21,10-01-2011
4,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,4,1,26,10-01-2011
5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,6,5,14,10-01-2011
6,Lighters,Bad Meets Evil Featuring Bruno Mars,5,4,14,10-01-2011
7,You Make Me Feel...,Cobra Starship Featuring Sabi,11,7,10,10-01-2011
8,Cheers (Drink To That),Rihanna,10,8,8,10-01-2011
9,Super Bass,Nicki Minaj,7,3,21,10-01-2011
10,You And I,Lady Gaga,8,6,7,10-01-2011
11,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",13,1,25,10-01-2011
12,How To Love,Lil Wayne,9,5,17,10-01-2011
13,Last Friday Night (T.G.I.F.),Katy Perry,12,1,17,10-01-2011
14,Good Life,OneRepublic,15,8,25,10-01-2011
15,Without You,David Guetta Featuring Usher,23,15,3,10-01-2011
16,Paradise,Coldplay,,16,1,10-01-2011
17,I Wanna Go,Britney Spears,14,7,15,10-01-2011
18,In The Dark,Dev,20,18,7,10-01-2011
19,Tonight Tonight,Hot Chelle Rae,16,7,23,10-01-2011
20,Rolling In The Deep,Adele,17,1,37,10-01-2011
21,If I Die Young,The Band Perry,19,14,43,10-01-2011
22,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",22,10,18,10-01-2011
23,Headlines,Drake,25,13,6,10-01-2011
24,God Gave Me You,Blake Shelton,31,24,10,10-01-2011
25,Sexy And I Know It,LMFAO,50,25,3,10-01-2011
26,She Will,Lil Wayne Featuring Drake,28,3,5,10-01-2011
27,Motivation,Kelly Rowland Featuring Lil Wayne,24,17,23,10-01-2011
28,Take A Back Road,Rodney Atkins,32,28,16,10-01-2011
29,Mr. Saxobeat,Alexandra Stan,33,29,10,10-01-2011
30,It Girl,Jason Derulo,38,30,6,10-01-2011
31,Barefoot Blue Jean Night,Jake Owen,21,21,21,10-01-2011
32,Just A Kiss,Lady Antebellum,30,7,20,10-01-2011
33,Otis,Jay Z Kanye West Featuring Otis Redding,26,12,9,10-01-2011
34,The Edge Of Glory,Lady Gaga,29,3,19,10-01-2011
35,Mr. Know It All,Kelly Clarkson,18,18,2,10-01-2011
36,You And Tequila,Kenny Chesney Featuring Grace Potter,35,33,17,10-01-2011
37,Remind Me,Brad Paisley Duet With Carrie Underwood,27,17,15,10-01-2011
38,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,42,38,9,10-01-2011
39,Nothing,The Script,39,39,6,10-01-2011
40,Crazy Girl,Eli Young Band,41,40,27,10-01-2011
41,Take Over Control,Afrojack Featuring Eva Simons,43,41,14,10-01-2011
42,Best Thing I Never Had,Beyonce,37,16,16,10-01-2011
43,Pretty Girls,Iyaz Featuring Travie McCoy,46,43,11,10-01-2011
44,Made In America,Toby Keith,40,40,15,10-01-2011
45,Dirt Road Anthem,Jason Aldean,36,7,24,10-01-2011
46,Marvins Room,Drake,45,21,9,10-01-2011
