Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
99,My Little Girl,Tim McGraw,,99,1,09-30-2006
100,Money In The Bank,Lil Scrappy Featuring Young Buck,,100,1,09-30-2006
1,SexyBack,Justin Timberlake,1,1,10,09-23-2006
2,London Bridge,Fergie,2,1,8,09-23-2006
3,Buttons,The Pussycat Dolls Featuring Snoop Dogg,4,3,18,09-23-2006
4,Crazy,Gnarls Barkley,3,2,19,09-23-2006
5,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,5,3,16,09-23-2006
6,Chasing Cars,Snow Patrol,7,6,17,09-23-2006
7,Sexy Love,Ne-Yo,8,7,14,09-23-2006
8,Far Away,Nickelback,9,8,8,09-23-2006
9,Lips Of An Angel,Hinder,18,9,9,09-23-2006
10,Promiscuous,Nelly Furtado Featuring Timbaland,6,1,19,09-23-2006
11,Chain Hang Low,Jibbs,12,11,6,09-23-2006
12,Ring The Alarm,Beyonce,,12,1,09-23-2006
13,Pullin' Me Back,Chingy Featuring Tyrese,16,13,13,09-23-2006
14,I Write Sins Not Tragedies,Panic! At The Disco,17,7,28,09-23-2006
15,Money Maker,Ludacris Featuring Pharrell,56,15,5,09-23-2006
16,How To Save A Life,The Fray,23,16,22,09-23-2006
17,U And Dat,E-40 Featuring T-Pain & Kandi Girl,13,13,18,09-23-2006
18,Shoulder Lean,Young Dro Featuring T.I.,14,10,15,09-23-2006
19,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,19,19,11,09-23-2006
20,Me & U,Cassie,10,3,22,09-23-2006
21,Call Me When You're Sober,Evanescence,11,10,4,09-23-2006
22,Get Up,Ciara Featuring Chamillionaire,21,7,7,09-23-2006
23,Ain't No Other Man,Christina Aguilera,15,6,14,09-23-2006
24,Over My Head (Cable Car),The Fray,22,8,31,09-23-2006
25,Come To Me,Diddy Featuring Nicole Scherzinger,93,25,2,09-23-2006
26,Show Stopper,Danity Kane,20,8,4,09-23-2006
27,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,24,12,19,09-23-2006
28,Move Along,The All-American Rejects,26,15,33,09-23-2006
29,Hips Don't Lie,Shakira Featuring Wyclef Jean,25,1,26,09-23-2006
30,It's Goin' Down,Yung Joc,28,3,24,09-23-2006
31,Deja Vu,Beyonce Featuring Jay Z,29,4,13,09-23-2006
32,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,30,7,25,09-23-2006
33,Say Goodbye,Chris Brown,34,33,5,09-23-2006
34,Hate Me,Blue October,32,32,22,09-23-2006
35,Bossy,Kelis Featuring Too $hort,27,16,19,09-23-2006
36,Dani California,Red Hot Chili Peppers,31,6,23,09-23-2006
37,Call On Me,Janet & Nelly,52,25,12,09-23-2006
38,Here It Goes Again,OK Go,87,38,2,09-23-2006
39,What Hurts The Most,Rascal Flatts,35,6,32,09-23-2006
40,Waiting On The World To Change,John Mayer,39,21,9,09-23-2006
41,Black Horse & The Cherry Tree,KT Tunstall,33,20,27,09-23-2006
42,Unfaithful,Rihanna,36,6,20,09-23-2006
43,Brand New Girlfriend,Steve Holy,43,40,13,09-23-2006
44,S.E.X.,Lyfe Jennings,48,44,8,09-23-2006
45,I Loved Her First,Heartland,45,45,5,09-23-2006
46,Ridin',Chamillionaire Featuring Krayzie Bone,40,1,30,09-23-2006
47,Leave The Pieces,The Wreckers,37,34,16,09-23-2006
48,Unwritten,Natasha Bedingfield,44,5,42,09-23-2006
49,Bad Day,Daniel Powter,41,1,31,09-23-2006
50,Savin' Me,Nickelback,42,19,28,09-23-2006
51,Would You Go With Me,Josh Turner,46,46,11,09-23-2006
52,When You Were Young,The Killers,49,29,5,09-23-2006
53,Once In A Lifetime,Keith Urban,72,53,2,09-23-2006
54,"Steady, As She Goes",The Raconteurs,55,54,18,09-23-2006
55,A Public Affair,Jessica Simpson,38,14,11,09-23-2006
56,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,47,33,17,09-23-2006
57,Tell Me Baby,Red Hot Chili Peppers,50,50,4,09-23-2006
58,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,61,58,5,09-23-2006
59,Gallery,Mario Vazquez,59,57,8,09-23-2006
60,Life Is A Highway,Rascal Flatts,51,7,15,09-23-2006
61,The Riddle,Five For Fighting,57,40,8,09-23-2006
62,About Us,Brooke Hogan Featuring Paul Wall,60,33,6,09-23-2006
63,Miss Murder,AFI,64,24,19,09-23-2006
64,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,68,64,6,09-23-2006
65,The Kill (Bury Me),Thirty Seconds To Mars,71,65,8,09-23-2006
66,Too Little Too Late,JoJo,69,66,4,09-23-2006
67,Right Where You Want Me,Jesse McCartney,,67,1,09-23-2006
68,Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,66,66,8,09-23-2006
69,Bring It On Home,Little Big Town,62,58,16,09-23-2006
70,Every Mile A Memory,Dierks Bentley,73,70,5,09-23-2006
71,You Save Me,Kenny Chesney,81,71,2,09-23-2006
72,Put Your Records On,Corinne Bailey Rae,65,65,11,09-23-2006
73,Give It Away,George Strait,74,73,6,09-23-2006
74,Vans,The Pack,58,58,2,09-23-2006
75,I Call It Love,Lionel Richie,70,70,8,09-23-2006
76,Animal I Have Become,Three Days Grace,67,60,17,09-23-2006
77,Crazy Bitch,Buckcherry,63,59,19,09-23-2006
78,Before He Cheats,Carrie Underwood,92,78,2,09-23-2006
79,Sunshine And Summertime,Faith Hill,75,70,9,09-23-2006
80,Through Glass,Stone Sour,76,71,6,09-23-2006
81,Stars Are Blind,Paris Hilton,54,18,12,09-23-2006
82,Stuntin' Like My Daddy,Birdman & Lil Wayne,95,82,2,09-23-2006
83,Ghetto Story Chapter 2,Cham Featuring Alicia Keys,77,77,5,09-23-2006
84,Hands Up,Lloyd Banks Featuring 50 Cent,84,84,2,09-23-2006
85,Need A Boss,Shareefa Featuring Ludacris,78,78,7,09-23-2006
86,Tim McGraw,Taylor Swift,,86,1,09-23-2006
87,I Can't Hate You Anymore,Nick Lachey,,87,1,09-23-2006
88,Suddenly I See,KT Tunstall,88,71,9,09-23-2006
89,My Love,Justin Timberlake Featuring T.I.,,89,1,09-23-2006
90,The Diary Of Jane,Breaking Benjamin,82,50,7,09-23-2006
91,Feels Just Like It Should,Pat Green,80,80,3,09-23-2006
92,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem,,92,1,09-23-2006
93,Push It,Rick Ross,97,93,2,09-23-2006
94,Face Down,The Red Jumpsuit Apparatus,89,76,8,09-23-2006
95,Walk It Out,Unk,,95,1,09-23-2006
96,Entourage,Omarion,79,78,5,09-23-2006
97,It's Okay (One Blood),The Game Featuring Junior Reid,94,87,4,09-23-2006
98,Is It Any Wonder?,Keane,99,78,9,09-23-2006
99,My Wish,Rascal Flatts,,99,1,09-23-2006
100,Not Ready To Make Nice,Dixie Chicks,90,23,20,09-23-2006
1,SexyBack,Justin Timberlake,1,1,9,09-16-2006
2,London Bridge,Fergie,2,1,7,09-16-2006
3,Crazy,Gnarls Barkley,4,2,18,09-16-2006
4,Buttons,The Pussycat Dolls Featuring Snoop Dogg,5,4,17,09-16-2006
5,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,3,3,15,09-16-2006
6,Promiscuous,Nelly Furtado Featuring Timbaland,6,1,18,09-16-2006
7,Chasing Cars,Snow Patrol,18,7,16,09-16-2006
8,Sexy Love,Ne-Yo,9,8,13,09-16-2006
9,Far Away,Nickelback,11,9,7,09-16-2006
10,Me & U,Cassie,7,3,21,09-16-2006
11,Call Me When You're Sober,Evanescence,10,10,3,09-16-2006
12,Chain Hang Low,Jibbs,24,12,5,09-16-2006
13,U And Dat,E-40 Featuring T-Pain & Kandi Girl,15,13,17,09-16-2006
14,Shoulder Lean,Young Dro Featuring T.I.,14,10,14,09-16-2006
15,Ain't No Other Man,Christina Aguilera,12,6,13,09-16-2006
16,Pullin' Me Back,Chingy Featuring Tyrese,16,16,12,09-16-2006
17,I Write Sins Not Tragedies,Panic! At The Disco,19,7,27,09-16-2006
18,Lips Of An Angel,Hinder,25,18,8,09-16-2006
19,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,20,19,10,09-16-2006
20,Show Stopper,Danity Kane,8,8,3,09-16-2006
21,Get Up,Ciara Featuring Chamillionaire,13,7,6,09-16-2006
22,Over My Head (Cable Car),The Fray,21,8,30,09-16-2006
23,How To Save A Life,The Fray,29,23,21,09-16-2006
24,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,17,12,18,09-16-2006
25,Hips Don't Lie,Shakira Featuring Wyclef Jean,27,1,25,09-16-2006
26,Move Along,The All-American Rejects,30,15,32,09-16-2006
27,Bossy,Kelis Featuring Too $hort,23,16,18,09-16-2006
28,It's Goin' Down,Yung Joc,26,3,23,09-16-2006
29,Deja Vu,Beyonce Featuring Jay Z,22,4,12,09-16-2006
30,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,28,7,24,09-16-2006
31,Dani California,Red Hot Chili Peppers,31,6,22,09-16-2006
32,Hate Me,Blue October,34,32,21,09-16-2006
33,Black Horse & The Cherry Tree,KT Tunstall,32,20,26,09-16-2006
34,Say Goodbye,Chris Brown,39,34,4,09-16-2006
35,What Hurts The Most,Rascal Flatts,41,6,31,09-16-2006
36,Unfaithful,Rihanna,33,6,19,09-16-2006
37,Leave The Pieces,The Wreckers,36,34,15,09-16-2006
38,A Public Affair,Jessica Simpson,45,14,10,09-16-2006
39,Waiting On The World To Change,John Mayer,48,21,8,09-16-2006
40,Ridin',Chamillionaire Featuring Krayzie Bone,35,1,29,09-16-2006
41,Bad Day,Daniel Powter,38,1,30,09-16-2006
42,Savin' Me,Nickelback,37,19,27,09-16-2006
43,Brand New Girlfriend,Steve Holy,40,40,12,09-16-2006
44,Unwritten,Natasha Bedingfield,42,5,41,09-16-2006
45,I Loved Her First,Heartland,55,45,4,09-16-2006
46,Would You Go With Me,Josh Turner,50,46,10,09-16-2006
47,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,46,33,16,09-16-2006
48,S.E.X.,Lyfe Jennings,49,48,7,09-16-2006
49,When You Were Young,The Killers,51,29,4,09-16-2006
50,Tell Me Baby,Red Hot Chili Peppers,53,50,3,09-16-2006
51,Life Is A Highway,Rascal Flatts,54,7,14,09-16-2006
52,Call On Me,Janet & Nelly,44,25,11,09-16-2006
53,Strut,The Cheetah Girls,60,53,2,09-16-2006
54,Stars Are Blind,Paris Hilton,43,18,11,09-16-2006
55,"Steady, As She Goes",The Raconteurs,59,55,17,09-16-2006
56,Money Maker,Ludacris Featuring Pharrell,61,56,4,09-16-2006
57,The Riddle,Five For Fighting,56,40,7,09-16-2006
58,Vans,The Pack,,58,1,09-16-2006
59,Gallery,Mario Vazquez,57,57,7,09-16-2006
60,About Us,Brooke Hogan Featuring Paul Wall,52,33,5,09-16-2006
61,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,69,61,4,09-16-2006
62,Bring It On Home,Little Big Town,58,58,15,09-16-2006
63,Crazy Bitch,Buckcherry,62,59,18,09-16-2006
64,Miss Murder,AFI,63,24,18,09-16-2006
65,Put Your Records On,Corinne Bailey Rae,72,65,10,09-16-2006
66,Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,68,66,7,09-16-2006
67,Animal I Have Become,Three Days Grace,67,60,16,09-16-2006
68,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,73,68,5,09-16-2006
69,Too Little Too Late,JoJo,77,69,3,09-16-2006
70,I Call It Love,Lionel Richie,71,70,7,09-16-2006
71,The Kill (Bury Me),Thirty Seconds To Mars,88,71,7,09-16-2006
72,Once In A Lifetime,Keith Urban,,72,1,09-16-2006
73,Every Mile A Memory,Dierks Bentley,80,73,4,09-16-2006
74,Give It Away,George Strait,74,74,5,09-16-2006
75,Sunshine And Summertime,Faith Hill,70,70,8,09-16-2006
76,Through Glass,Stone Sour,76,71,5,09-16-2006
77,Ghetto Story Chapter 2,Cham Featuring Alicia Keys,91,77,4,09-16-2006
78,Need A Boss,Shareefa Featuring Ludacris,82,78,6,09-16-2006
79,Entourage,Omarion,83,78,4,09-16-2006
80,Feels Just Like It Should,Pat Green,90,80,2,09-16-2006
81,You Save Me,Kenny Chesney,,81,1,09-16-2006
82,The Diary Of Jane,Breaking Benjamin,85,50,6,09-16-2006
83,Show Me The Money,Petey Pablo,66,58,3,09-16-2006
84,Hands Up,Lloyd Banks Featuring 50 Cent,,84,1,09-16-2006
85,The Party's Just Begun,The Cheetah Girls,94,85,2,09-16-2006
86,The World,Brad Paisley,79,45,20,09-16-2006
87,Here It Goes Again,OK Go,,87,1,09-16-2006
88,Suddenly I See,KT Tunstall,89,71,8,09-16-2006
89,Face Down,The Red Jumpsuit Apparatus,96,76,7,09-16-2006
90,Not Ready To Make Nice,Dixie Chicks,97,23,19,09-16-2006
91,Sleep On It,Danity Kane,64,64,2,09-16-2006
92,Before He Cheats,Carrie Underwood,,92,1,09-16-2006
93,Come To Me,Diddy Featuring Nicole Scherzinger,,93,1,09-16-2006
94,It's Okay (One Blood),The Game Featuring Junior Reid,87,87,3,09-16-2006
95,Stuntin' Like My Daddy,Birdman & Lil Wayne,,95,1,09-16-2006
96,Mountains,Lonestar,92,92,2,09-16-2006
97,Push It,Rick Ross,,97,1,09-16-2006
98,Torn,LeToya,81,31,20,09-16-2006
99,Is It Any Wonder?,Keane,,78,8,09-16-2006
100,Idlewild Blue (Don'tchu Worry 'Bout Me),OutKast,,100,1,09-16-2006
1,SexyBack,Justin Timberlake,31,1,8,09-09-2006
2,London Bridge,Fergie,1,1,6,09-09-2006
3,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,4,3,14,09-09-2006
4,Crazy,Gnarls Barkley,2,2,17,09-09-2006
5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,5,4,16,09-09-2006
6,Promiscuous,Nelly Furtado Featuring Timbaland,3,1,17,09-09-2006
7,Me & U,Cassie,6,3,20,09-09-2006
8,Show Stopper,Danity Kane,17,8,2,09-09-2006
9,Sexy Love,Ne-Yo,9,9,12,09-09-2006
10,Call Me When You're Sober,Evanescence,25,10,2,09-09-2006
11,Far Away,Nickelback,11,11,6,09-09-2006
12,Ain't No Other Man,Christina Aguilera,8,6,12,09-09-2006
13,Get Up,Ciara Featuring Chamillionaire,7,7,5,09-09-2006
14,Shoulder Lean,Young Dro Featuring T.I.,13,10,13,09-09-2006
15,U And Dat,E-40 Featuring T-Pain & Kandi Girl,14,13,16,09-09-2006
16,Pullin' Me Back,Chingy Featuring Tyrese,16,16,11,09-09-2006
17,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,12,12,17,09-09-2006
18,Chasing Cars,Snow Patrol,26,18,15,09-09-2006
19,I Write Sins Not Tragedies,Panic! At The Disco,10,7,26,09-09-2006
20,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,19,19,9,09-09-2006
21,Over My Head (Cable Car),The Fray,18,8,29,09-09-2006
22,Deja Vu,Beyonce Featuring Jay Z,15,4,11,09-09-2006
23,Bossy,Kelis Featuring Too $hort,21,16,17,09-09-2006
24,Chain Hang Low,Jibbs,32,24,4,09-09-2006
25,Lips Of An Angel,Hinder,34,25,7,09-09-2006
26,It's Goin' Down,Yung Joc,20,3,22,09-09-2006
27,Hips Don't Lie,Shakira Featuring Wyclef Jean,22,1,24,09-09-2006
28,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,23,7,23,09-09-2006
29,How To Save A Life,The Fray,51,29,20,09-09-2006
30,Move Along,The All-American Rejects,27,15,31,09-09-2006
31,Dani California,Red Hot Chili Peppers,28,6,21,09-09-2006
32,Black Horse & The Cherry Tree,KT Tunstall,30,20,25,09-09-2006
33,Unfaithful,Rihanna,24,6,18,09-09-2006
34,Hate Me,Blue October,40,34,20,09-09-2006
35,Ridin',Chamillionaire Featuring Krayzie Bone,33,1,28,09-09-2006
36,Leave The Pieces,The Wreckers,39,34,14,09-09-2006
37,Savin' Me,Nickelback,38,19,26,09-09-2006
38,Bad Day,Daniel Powter,37,1,29,09-09-2006
39,Say Goodbye,Chris Brown,48,39,3,09-09-2006
40,Brand New Girlfriend,Steve Holy,43,40,11,09-09-2006
41,What Hurts The Most,Rascal Flatts,45,6,30,09-09-2006
42,Unwritten,Natasha Bedingfield,41,5,40,09-09-2006
43,Stars Are Blind,Paris Hilton,49,18,10,09-09-2006
44,Call On Me,Janet & Nelly,42,25,10,09-09-2006
45,A Public Affair,Jessica Simpson,35,14,9,09-09-2006
46,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,46,33,15,09-09-2006
47,So What,Field Mob Featuring Ciara,36,10,21,09-09-2006
48,Waiting On The World To Change,John Mayer,55,21,7,09-09-2006
49,S.E.X.,Lyfe Jennings,53,49,6,09-09-2006
50,Would You Go With Me,Josh Turner,52,50,9,09-09-2006
51,When You Were Young,The Killers,29,29,3,09-09-2006
52,About Us,Brooke Hogan Featuring Paul Wall,44,33,4,09-09-2006
53,Tell Me Baby,Red Hot Chili Peppers,69,53,2,09-09-2006
54,Life Is A Highway,Rascal Flatts,50,7,13,09-09-2006
55,I Loved Her First,Heartland,62,55,3,09-09-2006
56,The Riddle,Five For Fighting,54,40,6,09-09-2006
57,Gallery,Mario Vazquez,57,57,6,09-09-2006
58,Bring It On Home,Little Big Town,60,58,14,09-09-2006
59,"Steady, As She Goes",The Raconteurs,64,59,16,09-09-2006
60,Strut,The Cheetah Girls,,60,1,09-09-2006
61,Money Maker,Ludacris Featuring Pharrell,79,61,3,09-09-2006
62,Crazy Bitch,Buckcherry,65,59,17,09-09-2006
63,Miss Murder,AFI,59,24,17,09-09-2006
64,Sleep On It,Danity Kane,,64,1,09-09-2006
65,Summertime,Kenny Chesney,63,34,20,09-09-2006
66,Show Me The Money,Petey Pablo,58,58,2,09-09-2006
67,Animal I Have Become,Three Days Grace,67,60,15,09-09-2006
68,Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,70,68,6,09-09-2006
69,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,83,69,3,09-09-2006
70,Sunshine And Summertime,Faith Hill,73,70,7,09-09-2006
71,I Call It Love,Lionel Richie,72,71,6,09-09-2006
72,Put Your Records On,Corinne Bailey Rae,80,72,9,09-09-2006
73,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,84,73,4,09-09-2006
74,Give It Away,George Strait,87,74,4,09-09-2006
75,Why You Wanna,T.I.,56,29,20,09-09-2006
76,Through Glass,Stone Sour,77,71,4,09-09-2006
77,Too Little Too Late,JoJo,90,77,2,09-09-2006
78,Ride For You,Danity Kane,,78,1,09-09-2006
79,The World,Brad Paisley,71,45,19,09-09-2006
80,Every Mile A Memory,Dierks Bentley,89,80,3,09-09-2006
81,Torn,LeToya,68,31,19,09-09-2006
82,Need A Boss,Shareefa Featuring Ludacris,96,82,5,09-09-2006
83,Entourage,Omarion,78,78,3,09-09-2006
84,Swing,Trace Adkins,81,76,10,09-09-2006
85,The Diary Of Jane,Breaking Benjamin,66,50,5,09-09-2006
86,Stay With You,Goo Goo Dolls,86,51,20,09-09-2006
87,It's Okay (One Blood),The Game Featuring Junior Reid,88,87,2,09-09-2006
88,The Kill (Bury Me),Thirty Seconds To Mars,91,81,6,09-09-2006
89,Suddenly I See,KT Tunstall,93,71,7,09-09-2006
90,Feels Just Like It Should,Pat Green,,90,1,09-09-2006
91,Ghetto Story Chapter 2,Cham Featuring Alicia Keys,94,91,3,09-09-2006
92,Mountains,Lonestar,,92,1,09-09-2006
93,A Little Too Late,Toby Keith,75,53,15,09-09-2006
94,The Party's Just Begun,The Cheetah Girls,,94,1,09-09-2006
95,Morris Brown,OutKast Featuring Scar & Sleepy Brown,,95,1,09-09-2006
96,Face Down,The Red Jumpsuit Apparatus,95,76,6,09-09-2006
97,Not Ready To Make Nice,Dixie Chicks,97,23,18,09-09-2006
98,Me And My Gang,Rascal Flatts,82,50,16,09-09-2006
99,Hustlin',Rick Ross,76,54,17,09-09-2006
100,Labios Compartidos,Mana,,82,3,09-09-2006
1,London Bridge,Fergie,1,1,5,09-02-2006
2,Crazy,Gnarls Barkley,2,2,16,09-02-2006
3,Promiscuous,Nelly Furtado Featuring Timbaland,3,1,16,09-02-2006
4,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,6,4,13,09-02-2006
5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,5,4,15,09-02-2006
6,Me & U,Cassie,4,3,19,09-02-2006
7,Get Up,Ciara Featuring Chamillionaire,21,7,4,09-02-2006
8,Ain't No Other Man,Christina Aguilera,8,6,11,09-02-2006
9,Sexy Love,Ne-Yo,9,9,11,09-02-2006
10,I Write Sins Not Tragedies,Panic! At The Disco,7,7,25,09-02-2006
11,Far Away,Nickelback,23,11,5,09-02-2006
12,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,14,12,16,09-02-2006
13,Shoulder Lean,Young Dro Featuring T.I.,10,10,12,09-02-2006
14,U And Dat,E-40 Featuring T-Pain & Kandi Girl,13,13,15,09-02-2006
15,Deja Vu,Beyonce Featuring Jay Z,12,4,10,09-02-2006
16,Pullin' Me Back,Chingy Featuring Tyrese,20,16,10,09-02-2006
17,Show Stopper,Danity Kane,,17,1,09-02-2006
18,Over My Head (Cable Car),The Fray,11,8,28,09-02-2006
19,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,22,19,8,09-02-2006
20,It's Goin' Down,Yung Joc,15,3,21,09-02-2006
21,Bossy,Kelis Featuring Too $hort,18,16,16,09-02-2006
22,Hips Don't Lie,Shakira Featuring Wyclef Jean,17,1,23,09-02-2006
23,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,19,7,22,09-02-2006
24,Unfaithful,Rihanna,16,6,17,09-02-2006
25,Call Me When You're Sober,Evanescence,,25,1,09-02-2006
26,Chasing Cars,Snow Patrol,31,26,14,09-02-2006
27,Move Along,The All-American Rejects,25,15,30,09-02-2006
28,Dani California,Red Hot Chili Peppers,26,6,20,09-02-2006
29,When You Were Young,The Killers,29,29,2,09-02-2006
30,Black Horse & The Cherry Tree,KT Tunstall,30,20,24,09-02-2006
31,SexyBack,Justin Timberlake,35,31,7,09-02-2006
32,Chain Hang Low,Jibbs,39,32,3,09-02-2006
33,Ridin',Chamillionaire Featuring Krayzie Bone,28,1,27,09-02-2006
34,Lips Of An Angel,Hinder,49,34,6,09-02-2006
35,A Public Affair,Jessica Simpson,24,14,8,09-02-2006
36,So What,Field Mob Featuring Ciara,27,10,20,09-02-2006
37,Bad Day,Daniel Powter,32,1,28,09-02-2006
38,Savin' Me,Nickelback,34,19,25,09-02-2006
39,Leave The Pieces,The Wreckers,38,34,13,09-02-2006
40,Hate Me,Blue October,47,40,19,09-02-2006
41,Unwritten,Natasha Bedingfield,37,5,39,09-02-2006
42,Call On Me,Janet & Nelly,44,25,9,09-02-2006
43,Brand New Girlfriend,Steve Holy,41,41,10,09-02-2006
44,About Us,Brooke Hogan Featuring Paul Wall,33,33,3,09-02-2006
45,What Hurts The Most,Rascal Flatts,43,6,29,09-02-2006
46,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,36,33,14,09-02-2006
47,SOS,Rihanna,40,1,28,09-02-2006
48,Say Goodbye,Chris Brown,79,48,2,09-02-2006
49,Stars Are Blind,Paris Hilton,42,18,9,09-02-2006
50,Life Is A Highway,Rascal Flatts,50,7,12,09-02-2006
51,How To Save A Life,The Fray,61,51,19,09-02-2006
52,Would You Go With Me,Josh Turner,57,52,8,09-02-2006
53,S.E.X.,Lyfe Jennings,52,52,5,09-02-2006
54,The Riddle,Five For Fighting,46,40,5,09-02-2006
55,Waiting On The World To Change,John Mayer,58,21,6,09-02-2006
56,Why You Wanna,T.I.,48,29,19,09-02-2006
57,Gallery,Mario Vazquez,70,57,5,09-02-2006
58,Show Me The Money,Petey Pablo,,58,1,09-02-2006
59,Miss Murder,AFI,53,24,16,09-02-2006
60,Bring It On Home,Little Big Town,63,60,13,09-02-2006
61,Gimme That,Chris Brown Featuring Lil Wayne,56,15,20,09-02-2006
62,I Loved Her First,Heartland,75,62,2,09-02-2006
63,Summertime,Kenny Chesney,59,34,19,09-02-2006
64,"Steady, As She Goes",The Raconteurs,65,64,15,09-02-2006
65,Crazy Bitch,Buckcherry,69,59,16,09-02-2006
66,The Diary Of Jane,Breaking Benjamin,55,50,4,09-02-2006
67,Animal I Have Become,Three Days Grace,68,60,14,09-02-2006
68,Torn,LeToya,60,31,18,09-02-2006
69,Tell Me Baby,Red Hot Chili Peppers,,69,1,09-02-2006
70,Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,77,70,5,09-02-2006
71,The World,Brad Paisley,64,45,18,09-02-2006
72,I Call It Love,Lionel Richie,88,72,5,09-02-2006
73,Sunshine And Summertime,Faith Hill,73,73,6,09-02-2006
74,Where'd You Go,Fort Minor Featuring Holly Brook,51,4,20,09-02-2006
75,A Little Too Late,Toby Keith,67,53,14,09-02-2006
76,Hustlin',Rick Ross,54,54,16,09-02-2006
77,Through Glass,Stone Sour,71,71,3,09-02-2006
78,Entourage,Omarion,85,78,2,09-02-2006
79,Money Maker,Ludacris Featuring Pharrell,96,79,2,09-02-2006
80,Put Your Records On,Corinne Bailey Rae,84,74,8,09-02-2006
81,Swing,Trace Adkins,82,76,9,09-02-2006
82,Me And My Gang,Rascal Flatts,62,50,15,09-02-2006
83,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,100,83,2,09-02-2006
84,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,92,84,3,09-02-2006
85,Life Ain't Always Beautiful,Gary Allan,66,61,16,09-02-2006
86,Stay With You,Goo Goo Dolls,81,51,19,09-02-2006
87,Give It Away,George Strait,90,87,3,09-02-2006
88,It's Okay (One Blood),The Game Featuring Junior Reid,,88,1,09-02-2006
89,Every Mile A Memory,Dierks Bentley,95,89,2,09-02-2006
90,Too Little Too Late,JoJo,,90,1,09-02-2006
91,The Kill (Bury Me),Thirty Seconds To Mars,86,81,5,09-02-2006
92,Breathe (2 AM),Anna Nalick,78,45,34,09-02-2006
93,Suddenly I See,KT Tunstall,89,71,6,09-02-2006
94,Ghetto Story Chapter 2,Cham Featuring Alicia Keys,,94,2,09-02-2006
95,Face Down,The Red Jumpsuit Apparatus,94,76,5,09-02-2006
96,Need A Boss,Shareefa Featuring Ludacris,99,91,4,09-02-2006
97,Not Ready To Make Nice,Dixie Chicks,93,23,17,09-02-2006
98,MakeDamnSure,Taking Back Sunday,83,48,18,09-02-2006
99,Doing Too Much,Paula DeAnda Featuring Baby Bash,74,41,16,09-02-2006
100,Enough Cryin,Mary J. Blige Featuring Brook-Lyn,87,32,20,09-02-2006
1,London Bridge,Fergie,1,1,4,08-26-2006
2,Crazy,Gnarls Barkley,2,2,15,08-26-2006
3,Promiscuous,Nelly Furtado Featuring Timbaland,3,1,15,08-26-2006
4,Me & U,Cassie,4,3,18,08-26-2006
5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,5,4,14,08-26-2006
6,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,7,6,12,08-26-2006
7,I Write Sins Not Tragedies,Panic! At The Disco,10,7,24,08-26-2006
8,Ain't No Other Man,Christina Aguilera,8,6,10,08-26-2006
9,Sexy Love,Ne-Yo,14,9,10,08-26-2006
10,Shoulder Lean,Young Dro Featuring T.I.,12,10,11,08-26-2006
11,Over My Head (Cable Car),The Fray,11,8,27,08-26-2006
