Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
52,Where Ya At,Future Featuring Drake,59,52,7,09-19-2015
53,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,51,51,9,09-19-2015
54,Tell Your Friends,The Weeknd,,54,1,09-19-2015
55,How Deep Is Your Love,Calvin Harris & Disciples,56,55,7,09-19-2015
56,This Could Be Us,Rae Sremmurd,49,49,13,09-19-2015
57,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,46,43,11,09-19-2015
58,She's Kinda Hot,5 Seconds Of Summer,47,22,7,09-19-2015
59,Lose My Mind,Brett Eldredge,54,54,13,09-19-2015
60,Acquainted,The Weeknd,,60,1,09-19-2015
61,Hell Of A Night,Dustin Lynch,55,55,14,09-19-2015
62,Real Life,The Weeknd,,62,1,09-19-2015
63,Save It For A Rainy Day,Kenny Chesney,60,60,7,09-19-2015
64,Kick The Dust Up,Luke Bryan,50,26,16,09-19-2015
65,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,68,65,24,09-19-2015
66,Here,Alessia Cara,62,62,5,09-19-2015
67,Burning House,Cam,63,63,8,09-19-2015
68,Comfortable,K Camp,69,68,5,09-19-2015
69,Fly,Maddie & Tae,77,67,8,09-19-2015
70,Levels,Nick Jonas,87,70,2,09-19-2015
71,Beautiful Now,Zedd Featuring Jon Bellion,64,64,13,09-19-2015
72,Ghost Town,Adam Lambert,74,67,12,09-19-2015
73,Anything Goes,Florida Georgia Line,73,73,8,09-19-2015
74,Black Magic,Little Mix,67,67,4,09-19-2015
75,Break Up With Him,Old Dominion,76,75,9,09-19-2015
76,Smoke Break,Carrie Underwood,43,43,2,09-19-2015
77,Roots,Imagine Dragons,,77,1,09-19-2015
78,I'm Comin' Over,Chris Young,80,57,10,09-19-2015
79,Shameless,The Weeknd,,79,1,09-19-2015
80,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",66,38,5,09-19-2015
81,Cheyenne,Jason Derulo,78,66,6,09-19-2015
82,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,90,82,9,09-19-2015
83,Loving You Easy,Zac Brown Band,70,40,15,09-19-2015
84,Alright,Kendrick Lamar,89,82,11,09-19-2015
85,Losers,The Weeknd Featuring Labrinth,,85,1,09-19-2015
86,Do It Again,Pia Mia Featuring Chris Brown & Tyga,82,71,10,09-19-2015
87,R.I.C.O.,Meek Mill Featuring Drake,79,40,10,09-19-2015
88,Let Me See Ya Girl,Cole Swindell,84,84,5,09-19-2015
89,Omen,Disclosure Featuring Sam Smith,83,64,5,09-19-2015
90,Young & Crazy,Frankie Ballard,71,55,15,09-19-2015
91,100,The Game Featuring Drake,93,90,5,09-19-2015
92,No Role Modelz,J. Cole,91,91,3,09-19-2015
93,Dark Times,The Weeknd Featuring Ed Sheeran,,93,1,09-19-2015
94,Nothin' Like You,Dan + Shay,88,88,4,09-19-2015
95,Jet Black Heart,5 Seconds Of Summer,,95,1,09-19-2015
96,Gonna Wanna Tonight,Chase Rice,92,92,4,09-19-2015
97,New Americana,Halsey,,97,1,09-19-2015
98,The Night Is Still Young,Nicki Minaj,,31,16,09-19-2015
99,Real Life,Jake Owen,86,74,11,09-19-2015
100,In The Night,The Weeknd,,100,1,09-19-2015
1,Can't Feel My Face,The Weeknd,2,1,12,09-12-2015
2,Cheerleader,OMI,1,1,19,09-12-2015
3,Watch Me,Silento,3,3,27,09-12-2015
4,The Hills,The Weeknd,5,4,14,09-12-2015
5,Lean On,Major Lazer & DJ Snake Featuring MO,4,4,21,09-12-2015
6,Good For You,Selena Gomez Featuring A$AP Rocky,6,6,10,09-12-2015
7,679,Fetty Wap Featuring Remy Boyz,8,7,9,09-12-2015
8,Locked Away,R. City Featuring Adam Levine,16,8,6,09-12-2015
9,Trap Queen,Fetty Wap,9,2,32,09-12-2015
10,Fight Song,Rachel Platten,7,6,20,09-12-2015
11,My Way,Fetty Wap Featuring Monty,11,7,8,09-12-2015
12,Photograph,Ed Sheeran,15,12,16,09-12-2015
13,Where Are U Now,Skrillex & Diplo With Justin Bieber,14,8,26,09-12-2015
14,Drag Me Down,One Direction,31,3,4,09-12-2015
15,See You Again,Wiz Khalifa Featuring Charlie Puth,13,1,25,09-12-2015
16,Shut Up And Dance,WALK THE MOON,10,4,42,09-12-2015
17,Cool For The Summer,Demi Lovato,17,16,9,09-12-2015
18,Bad Blood,Taylor Swift Featuring Kendrick Lamar,12,1,18,09-12-2015
19,Uptown Funk!,Mark Ronson Featuring Bruno Mars,18,1,42,09-12-2015
20,Stitches,Shawn Mendes,32,20,14,09-12-2015
21,Worth It,Fifth Harmony Featuring Kid Ink,19,12,28,09-12-2015
22,Uma Thurman,Fall Out Boy,23,22,21,09-12-2015
23,Hit The Quan,iLoveMemphis,41,23,2,09-12-2015
24,Want To Want Me,Jason Derulo,20,5,25,09-12-2015
25,Classic Man,Jidenna Featuring Roman GianArthur,22,22,17,09-12-2015
26,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,25,25,11,09-12-2015
27,"Honey, I'm Good.",Andy Grammer,21,9,27,09-12-2015
28,House Party,Sam Hunt,26,26,13,09-12-2015
29,Hotline Bling,Drake,34,29,4,09-12-2015
30,Flex (Ooh Ooh Ooh),Rich Homie Quan,28,26,19,09-12-2015
31,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,47,21,10,09-12-2015
32,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,24,13,34,09-12-2015
33,Sugar,Maroon 5,29,2,33,09-12-2015
34,Thinking Out Loud,Ed Sheeran,30,2,47,09-12-2015
35,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",27,8,23,09-12-2015
36,Renegades,X Ambassadors,37,36,20,09-12-2015
37,Earned It (Fifty Shades Of Grey),The Weeknd,33,3,36,09-12-2015
38,Again,Fetty Wap,40,33,3,09-12-2015
39,Back To Back,Drake,35,21,4,09-12-2015
40,Crash And Burn,Thomas Rhett,36,36,16,09-12-2015
41,Buy Me A Boat,Chris Janson,44,41,14,09-12-2015
42,"John Cougar, John Deere, John 3:16",Keith Urban,48,42,12,09-12-2015
43,Smoke Break,Carrie Underwood,,43,1,09-12-2015
44,Planez,Jeremih Featuring J. Cole,51,44,14,09-12-2015
45,B**** Better Have My Money,Rihanna,45,15,23,09-12-2015
46,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,43,43,10,09-12-2015
47,She's Kinda Hot,5 Seconds Of Summer,42,22,6,09-12-2015
48,Love Me Like You Do,Ellie Goulding,46,3,34,09-12-2015
49,This Could Be Us,Rae Sremmurd,53,49,12,09-12-2015
50,Kick The Dust Up,Luke Bryan,39,26,15,09-12-2015
51,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,57,51,8,09-12-2015
52,Love Myself,Hailee Steinfeld,74,52,3,09-12-2015
53,Strip It Down,Luke Bryan,62,53,4,09-12-2015
54,Lose My Mind,Brett Eldredge,58,54,12,09-12-2015
55,Hell Of A Night,Dustin Lynch,59,55,13,09-12-2015
56,How Deep Is Your Love,Calvin Harris & Disciples,61,56,6,09-12-2015
57,Ex's & Oh's,Elle King,67,57,8,09-12-2015
58,Nasty Freestyle,T-Wayne,52,9,20,09-12-2015
59,Where Ya At,Future Featuring Drake,85,59,6,09-12-2015
60,Save It For A Rainy Day,Kenny Chesney,69,60,6,09-12-2015
61,Straight Outta Compton,N.W.A,38,38,2,09-12-2015
62,Here,Alessia Cara,79,62,4,09-12-2015
63,Burning House,Cam,70,63,7,09-12-2015
64,Beautiful Now,Zedd Featuring Jon Bellion,66,64,12,09-12-2015
65,Boyz-N-The Hood,Eazy-E,50,50,2,09-12-2015
66,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",60,38,4,09-12-2015
67,Black Magic,Little Mix,68,67,3,09-12-2015
68,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,72,66,23,09-12-2015
69,Comfortable,K Camp,71,69,4,09-12-2015
70,Loving You Easy,Zac Brown Band,55,40,14,09-12-2015
71,Young & Crazy,Frankie Ballard,56,55,14,09-12-2015
72,Be Real,Kid Ink Featuring DeJ Loaf,63,43,20,09-12-2015
73,Anything Goes,Florida Georgia Line,78,73,7,09-12-2015
74,Ghost Town,Adam Lambert,77,67,11,09-12-2015
75,Should've Been Us,Tori Kelly,64,64,7,09-12-2015
76,Break Up With Him,Old Dominion,81,76,8,09-12-2015
77,Fly,Maddie & Tae,75,67,7,09-12-2015
78,Cheyenne,Jason Derulo,73,66,5,09-12-2015
79,R.I.C.O.,Meek Mill Featuring Drake,80,40,9,09-12-2015
80,I'm Comin' Over,Chris Young,84,57,9,09-12-2015
81,Sangria,Blake Shelton,82,38,20,09-12-2015
82,Do It Again,Pia Mia Featuring Chris Brown & Tyga,87,71,9,09-12-2015
83,Omen,Disclosure Featuring Sam Smith,83,64,4,09-12-2015
84,Let Me See Ya Girl,Cole Swindell,90,84,4,09-12-2015
85,Kiss You In The Morning,Michael Ray,76,55,14,09-12-2015
86,Real Life,Jake Owen,88,74,10,09-12-2015
87,Levels,Nick Jonas,,87,1,09-12-2015
88,Nothin' Like You,Dan + Shay,95,88,3,09-12-2015
89,Alright,Kendrick Lamar,94,82,10,09-12-2015
90,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,92,90,8,09-12-2015
91,No Role Modelz,J. Cole,,91,2,09-12-2015
92,Gonna Wanna Tonight,Chase Rice,97,92,3,09-12-2015
93,100,The Game Featuring Drake,98,90,4,09-12-2015
94,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",,94,1,09-12-2015
95,One Hell Of An Amen,Brantley Gilbert,91,44,18,09-12-2015
96,Liquor,Chris Brown,,96,1,09-12-2015
97,High By The Beach,Lana Del Rey,65,51,3,09-12-2015
98,About You,Trey Songz,,98,1,09-12-2015
99,Cecilia And The Satellite,Andrew McMahon In The Wilderness,,99,1,09-12-2015
100,I'm To Blame,Kip Moore,,100,1,09-12-2015
1,Cheerleader,OMI,1,1,18,09-05-2015
2,Can't Feel My Face,The Weeknd,2,1,11,09-05-2015
3,Watch Me,Silento,3,3,26,09-05-2015
4,Lean On,Major Lazer & DJ Snake Featuring MO,4,4,20,09-05-2015
5,The Hills,The Weeknd,5,5,13,09-05-2015
6,Good For You,Selena Gomez Featuring A$AP Rocky,10,6,9,09-05-2015
7,Fight Song,Rachel Platten,6,6,19,09-05-2015
8,679,Fetty Wap Featuring Remy Boyz,13,8,8,09-05-2015
9,Trap Queen,Fetty Wap,7,2,31,09-05-2015
10,Shut Up And Dance,WALK THE MOON,14,4,41,09-05-2015
11,My Way,Fetty Wap Featuring Monty,8,7,7,09-05-2015
12,Bad Blood,Taylor Swift Featuring Kendrick Lamar,9,1,17,09-05-2015
13,See You Again,Wiz Khalifa Featuring Charlie Puth,11,1,24,09-05-2015
14,Where Are U Now,Skrillex & Diplo With Justin Bieber,12,8,25,09-05-2015
15,Photograph,Ed Sheeran,15,15,15,09-05-2015
16,Locked Away,R. City Featuring Adam Levine,25,16,5,09-05-2015
17,Cool For The Summer,Demi Lovato,16,16,8,09-05-2015
18,Uptown Funk!,Mark Ronson Featuring Bruno Mars,17,1,41,09-05-2015
19,Worth It,Fifth Harmony Featuring Kid Ink,18,12,27,09-05-2015
20,Want To Want Me,Jason Derulo,20,5,24,09-05-2015
21,"Honey, I'm Good.",Andy Grammer,19,9,26,09-05-2015
22,Classic Man,Jidenna Featuring Roman GianArthur,23,22,16,09-05-2015
23,Uma Thurman,Fall Out Boy,24,23,20,09-05-2015
24,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,21,13,33,09-05-2015
25,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,30,25,10,09-05-2015
26,House Party,Sam Hunt,28,26,12,09-05-2015
27,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",22,8,22,09-05-2015
28,Flex (Ooh Ooh Ooh),Rich Homie Quan,29,26,18,09-05-2015
29,Sugar,Maroon 5,27,2,32,09-05-2015
30,Thinking Out Loud,Ed Sheeran,31,2,46,09-05-2015
31,Drag Me Down,One Direction,26,3,3,09-05-2015
32,Stitches,Shawn Mendes,35,32,13,09-05-2015
33,Earned It (Fifty Shades Of Grey),The Weeknd,34,3,35,09-05-2015
34,Hotline Bling,Drake,57,34,3,09-05-2015
35,Back To Back,Drake,32,21,3,09-05-2015
36,Crash And Burn,Thomas Rhett,39,36,15,09-05-2015
37,Renegades,X Ambassadors,45,37,19,09-05-2015
38,Straight Outta Compton,N.W.A,,38,1,09-05-2015
39,Kick The Dust Up,Luke Bryan,37,26,14,09-05-2015
40,Again,Fetty Wap,33,33,2,09-05-2015
41,Hit The Quan,iLoveMemphis,,41,1,09-05-2015
42,She's Kinda Hot,5 Seconds Of Summer,41,22,5,09-05-2015
43,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,50,43,9,09-05-2015
44,Buy Me A Boat,Chris Janson,47,44,13,09-05-2015
45,B**** Better Have My Money,Rihanna,36,15,22,09-05-2015
46,Love Me Like You Do,Ellie Goulding,38,3,33,09-05-2015
47,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,42,21,9,09-05-2015
48,"John Cougar, John Deere, John 3:16",Keith Urban,49,48,11,09-05-2015
49,Talking Body,Tove Lo,44,12,30,09-05-2015
50,Boyz-N-The Hood,Eazy-E,,50,1,09-05-2015
51,Planez,Jeremih Featuring J. Cole,52,51,13,09-05-2015
52,Nasty Freestyle,T-Wayne,46,9,19,09-05-2015
53,This Could Be Us,Rae Sremmurd,54,52,11,09-05-2015
54,Like A Wrecking Ball,Eric Church,53,51,22,09-05-2015
55,Loving You Easy,Zac Brown Band,40,40,13,09-05-2015
56,Young & Crazy,Frankie Ballard,55,55,13,09-05-2015
57,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,62,57,7,09-05-2015
58,Lose My Mind,Brett Eldredge,61,58,11,09-05-2015
59,Hell Of A Night,Dustin Lynch,56,56,12,09-05-2015
60,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",48,38,3,09-05-2015
61,How Deep Is Your Love,Calvin Harris & Disciples,60,60,5,09-05-2015
62,Strip It Down,Luke Bryan,63,62,3,09-05-2015
63,Be Real,Kid Ink Featuring DeJ Loaf,59,43,19,09-05-2015
64,Should've Been Us,Tori Kelly,64,64,6,09-05-2015
65,High By The Beach,Lana Del Rey,51,51,2,09-05-2015
66,Beautiful Now,Zedd Featuring Jon Bellion,70,66,11,09-05-2015
67,Ex's & Oh's,Elle King,71,67,7,09-05-2015
68,Black Magic,Little Mix,99,68,2,09-05-2015
69,Save It For A Rainy Day,Kenny Chesney,69,69,5,09-05-2015
70,Burning House,Cam,65,65,6,09-05-2015
71,Comfortable,K Camp,82,71,3,09-05-2015
72,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,73,66,22,09-05-2015
73,Cheyenne,Jason Derulo,66,66,4,09-05-2015
74,Love Myself,Hailee Steinfeld,96,74,2,09-05-2015
75,Fly,Maddie & Tae,67,67,6,09-05-2015
76,Kiss You In The Morning,Michael Ray,58,55,13,09-05-2015
77,Ghost Town,Adam Lambert,75,67,10,09-05-2015
78,Anything Goes,Florida Georgia Line,77,76,6,09-05-2015
79,Here,Alessia Cara,85,79,3,09-05-2015
80,R.I.C.O.,Meek Mill Featuring Drake,68,40,8,09-05-2015
81,Break Up With Him,Old Dominion,80,80,7,09-05-2015
82,Sangria,Blake Shelton,72,38,19,09-05-2015
83,Omen,Disclosure Featuring Sam Smith,88,64,3,09-05-2015
84,I'm Comin' Over,Chris Young,81,57,8,09-05-2015
85,Where Ya At,Future Featuring Drake,87,68,5,09-05-2015
86,The Fix,Nelly Featuring Jeremih,,86,1,09-05-2015
87,Do It Again,Pia Mia Featuring Chris Brown & Tyga,78,71,8,09-05-2015
88,Real Life,Jake Owen,84,74,9,09-05-2015
89,Wet Dreamz,J. Cole,86,61,20,09-05-2015
90,Let Me See Ya Girl,Cole Swindell,93,90,3,09-05-2015
91,One Hell Of An Amen,Brantley Gilbert,76,44,17,09-05-2015
92,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,92,92,7,09-05-2015
93,Tonight Looks Good On You,Jason Aldean,79,46,18,09-05-2015
94,Alright,Kendrick Lamar,89,82,9,09-05-2015
95,Nothin' Like You,Dan + Shay,97,95,2,09-05-2015
96,Fun,Pitbull Featuring Chris Brown,74,40,15,09-05-2015
97,Gonna Wanna Tonight,Chase Rice,98,97,2,09-05-2015
98,100,The Game Featuring Drake,90,90,3,09-05-2015
99,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",91,68,15,09-05-2015
100,Fly Away,5 Seconds Of Summer,,100,1,09-05-2015
1,Cheerleader,OMI,2,1,17,08-29-2015
2,Can't Feel My Face,The Weeknd,1,1,10,08-29-2015
3,Watch Me,Silento,4,3,25,08-29-2015
4,Lean On,Major Lazer & DJ Snake Featuring MO,5,4,19,08-29-2015
5,The Hills,The Weeknd,11,5,12,08-29-2015
6,Fight Song,Rachel Platten,7,6,18,08-29-2015
7,Trap Queen,Fetty Wap,9,2,30,08-29-2015
8,My Way,Fetty Wap Featuring Monty,10,7,6,08-29-2015
9,Bad Blood,Taylor Swift Featuring Kendrick Lamar,6,1,16,08-29-2015
10,Good For You,Selena Gomez Featuring A$AP Rocky,13,9,8,08-29-2015
11,See You Again,Wiz Khalifa Featuring Charlie Puth,8,1,23,08-29-2015
12,Where Are U Now,Skrillex & Diplo With Justin Bieber,12,8,24,08-29-2015
13,679,Fetty Wap Featuring Remy Boyz,17,13,7,08-29-2015
14,Shut Up And Dance,WALK THE MOON,14,4,40,08-29-2015
15,Photograph,Ed Sheeran,19,15,14,08-29-2015
16,Cool For The Summer,Demi Lovato,20,16,7,08-29-2015
17,Uptown Funk!,Mark Ronson Featuring Bruno Mars,16,1,40,08-29-2015
18,Worth It,Fifth Harmony Featuring Kid Ink,15,12,26,08-29-2015
19,"Honey, I'm Good.",Andy Grammer,18,9,25,08-29-2015
20,Want To Want Me,Jason Derulo,25,5,23,08-29-2015
21,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,23,13,32,08-29-2015
22,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",22,8,21,08-29-2015
23,Classic Man,Jidenna Featuring Roman GianArthur,24,23,15,08-29-2015
24,Uma Thurman,Fall Out Boy,26,24,19,08-29-2015
25,Locked Away,R. City Featuring Adam Levine,35,25,4,08-29-2015
26,Drag Me Down,One Direction,3,3,2,08-29-2015
27,Sugar,Maroon 5,27,2,31,08-29-2015
28,House Party,Sam Hunt,31,28,11,08-29-2015
29,Flex (Ooh Ooh Ooh),Rich Homie Quan,29,26,17,08-29-2015
30,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,28,28,9,08-29-2015
31,Thinking Out Loud,Ed Sheeran,30,2,45,08-29-2015
32,Back To Back,Drake,21,21,2,08-29-2015
33,Again,Fetty Wap,,33,1,08-29-2015
34,Earned It (Fifty Shades Of Grey),The Weeknd,32,3,34,08-29-2015
35,Stitches,Shawn Mendes,42,35,12,08-29-2015
36,B**** Better Have My Money,Rihanna,33,15,21,08-29-2015
37,Kick The Dust Up,Luke Bryan,37,26,13,08-29-2015
38,Love Me Like You Do,Ellie Goulding,36,3,32,08-29-2015
39,Crash And Burn,Thomas Rhett,41,39,14,08-29-2015
40,Loving You Easy,Zac Brown Band,44,40,12,08-29-2015
41,She's Kinda Hot,5 Seconds Of Summer,34,22,4,08-29-2015
42,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,43,21,8,08-29-2015
43,You Know You Like It,DJ Snake & AlunaGeorge,40,13,21,08-29-2015
44,Talking Body,Tove Lo,39,12,29,08-29-2015
45,Renegades,X Ambassadors,53,45,18,08-29-2015
46,Nasty Freestyle,T-Wayne,46,9,18,08-29-2015
47,Buy Me A Boat,Chris Janson,48,47,12,08-29-2015
48,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",38,38,2,08-29-2015
49,"John Cougar, John Deere, John 3:16",Keith Urban,50,49,10,08-29-2015
50,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,47,46,8,08-29-2015
51,High By The Beach,Lana Del Rey,,51,1,08-29-2015
52,Planez,Jeremih Featuring J. Cole,54,52,12,08-29-2015
53,Like A Wrecking Ball,Eric Church,51,51,21,08-29-2015
54,This Could Be Us,Rae Sremmurd,52,52,10,08-29-2015
55,Young & Crazy,Frankie Ballard,58,55,12,08-29-2015
56,Hell Of A Night,Dustin Lynch,61,56,11,08-29-2015
57,Hotline Bling,Drake,66,57,2,08-29-2015
58,Kiss You In The Morning,Michael Ray,56,55,12,08-29-2015
59,Be Real,Kid Ink Featuring DeJ Loaf,55,43,18,08-29-2015
60,How Deep Is Your Love,Calvin Harris & Disciples,69,60,4,08-29-2015
61,Lose My Mind,Brett Eldredge,59,59,10,08-29-2015
62,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,65,62,6,08-29-2015
63,Strip It Down,Luke Bryan,,63,2,08-29-2015
64,Should've Been Us,Tori Kelly,67,64,5,08-29-2015
65,Burning House,Cam,76,65,5,08-29-2015
66,Cheyenne,Jason Derulo,80,66,3,08-29-2015
67,Fly,Maddie & Tae,77,67,5,08-29-2015
68,R.I.C.O.,Meek Mill Featuring Drake,57,40,7,08-29-2015
69,Save It For A Rainy Day,Kenny Chesney,79,69,4,08-29-2015
70,Beautiful Now,Zedd Featuring Jon Bellion,74,70,10,08-29-2015
71,Ex's & Oh's,Elle King,68,68,6,08-29-2015
72,Sangria,Blake Shelton,70,38,18,08-29-2015
73,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,75,66,21,08-29-2015
74,Fun,Pitbull Featuring Chris Brown,63,40,14,08-29-2015
75,Ghost Town,Adam Lambert,72,67,9,08-29-2015
76,One Hell Of An Amen,Brantley Gilbert,60,44,16,08-29-2015
77,Anything Goes,Florida Georgia Line,87,76,5,08-29-2015
78,Do It Again,Pia Mia Featuring Chris Brown & Tyga,71,71,7,08-29-2015
79,Tonight Looks Good On You,Jason Aldean,62,46,17,08-29-2015
80,Break Up With Him,Old Dominion,85,80,6,08-29-2015
81,I'm Comin' Over,Chris Young,81,57,7,08-29-2015
82,Comfortable,K Camp,91,82,2,08-29-2015
83,The Night Is Still Young,Nicki Minaj,73,31,15,08-29-2015
84,Real Life,Jake Owen,83,74,8,08-29-2015
85,Here,Alessia Cara,95,85,2,08-29-2015
86,Wet Dreamz,J. Cole,82,61,19,08-29-2015
87,Where Ya At,Future Featuring Drake,89,68,4,08-29-2015
88,Omen,Disclosure Featuring Sam Smith,64,64,2,08-29-2015
89,Alright,Kendrick Lamar,92,82,8,08-29-2015
90,100,The Game Featuring Drake,90,90,2,08-29-2015
91,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",88,68,14,08-29-2015
92,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,96,92,6,08-29-2015
93,Let Me See Ya Girl,Cole Swindell,94,93,2,08-29-2015
94,If Only,Dove Cameron,99,94,2,08-29-2015
95,Commas,Future,86,55,20,08-29-2015
96,Love Myself,Hailee Steinfeld,,96,1,08-29-2015
97,Nothin' Like You,Dan + Shay,,97,1,08-29-2015
98,Gonna Wanna Tonight,Chase Rice,,98,1,08-29-2015
99,Black Magic,Little Mix,,99,1,08-29-2015
100,100 Grandkids,Mac Miller,,100,1,08-29-2015
1,Can't Feel My Face,The Weeknd,2,1,9,08-22-2015
2,Cheerleader,OMI,1,1,16,08-22-2015
3,Drag Me Down,One Direction,,3,1,08-22-2015
4,Watch Me,Silento,3,3,24,08-22-2015
5,Lean On,Major Lazer & DJ Snake Featuring MO,6,5,18,08-22-2015
6,Bad Blood,Taylor Swift Featuring Kendrick Lamar,4,1,15,08-22-2015
7,Fight Song,Rachel Platten,9,7,17,08-22-2015
8,See You Again,Wiz Khalifa Featuring Charlie Puth,5,1,22,08-22-2015
9,Trap Queen,Fetty Wap,7,2,29,08-22-2015
10,My Way,Fetty Wap Featuring Monty,8,7,5,08-22-2015
11,The Hills,The Weeknd,11,10,11,08-22-2015
12,Where Are U Now,Skrillex & Diplo With Justin Bieber,12,8,23,08-22-2015
13,Good For You,Selena Gomez Featuring A$AP Rocky,13,9,7,08-22-2015
14,Shut Up And Dance,WALK THE MOON,10,4,39,08-22-2015
15,Worth It,Fifth Harmony Featuring Kid Ink,15,12,25,08-22-2015
16,Uptown Funk!,Mark Ronson Featuring Bruno Mars,17,1,39,08-22-2015
17,679,Fetty Wap Featuring Remy Boyz,16,16,6,08-22-2015
18,"Honey, I'm Good.",Andy Grammer,14,9,24,08-22-2015
19,Photograph,Ed Sheeran,20,19,13,08-22-2015
20,Cool For The Summer,Demi Lovato,19,19,6,08-22-2015
21,Back To Back,Drake,,21,1,08-22-2015
22,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",18,8,20,08-22-2015
23,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,22,13,31,08-22-2015
24,Classic Man,Jidenna Featuring Roman GianArthur,24,24,14,08-22-2015
25,Want To Want Me,Jason Derulo,23,5,22,08-22-2015
26,Uma Thurman,Fall Out Boy,26,26,18,08-22-2015
27,Sugar,Maroon 5,25,2,30,08-22-2015
28,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,36,28,8,08-22-2015
29,Flex (Ooh Ooh Ooh),Rich Homie Quan,27,26,16,08-22-2015
30,Thinking Out Loud,Ed Sheeran,28,2,44,08-22-2015
31,House Party,Sam Hunt,32,31,10,08-22-2015
32,Earned It (Fifty Shades Of Grey),The Weeknd,30,3,33,08-22-2015
33,B**** Better Have My Money,Rihanna,31,15,20,08-22-2015
34,She's Kinda Hot,5 Seconds Of Summer,54,22,3,08-22-2015
35,Locked Away,R. City Featuring Adam Levine,60,35,3,08-22-2015
36,Love Me Like You Do,Ellie Goulding,33,3,31,08-22-2015
37,Kick The Dust Up,Luke Bryan,29,26,12,08-22-2015
38,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",,38,1,08-22-2015
39,Talking Body,Tove Lo,35,12,28,08-22-2015
40,You Know You Like It,DJ Snake & AlunaGeorge,34,13,20,08-22-2015
41,Crash And Burn,Thomas Rhett,43,41,13,08-22-2015
42,Stitches,Shawn Mendes,41,41,11,08-22-2015
43,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,21,21,7,08-22-2015
44,Loving You Easy,Zac Brown Band,49,44,11,08-22-2015
45,Take Your Time,Sam Hunt,37,20,32,08-22-2015
46,Nasty Freestyle,T-Wayne,38,9,17,08-22-2015
47,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,46,46,7,08-22-2015
48,Buy Me A Boat,Chris Janson,48,48,11,08-22-2015
49,Slow Motion,Trey Songz,39,26,26,08-22-2015
50,"John Cougar, John Deere, John 3:16",Keith Urban,56,50,9,08-22-2015
51,Like A Wrecking Ball,Eric Church,52,51,20,08-22-2015
52,This Could Be Us,Rae Sremmurd,53,52,9,08-22-2015
53,Renegades,X Ambassadors,47,47,17,08-22-2015
54,Planez,Jeremih Featuring J. Cole,58,54,11,08-22-2015
55,Be Real,Kid Ink Featuring DeJ Loaf,45,43,17,08-22-2015
56,Kiss You In The Morning,Michael Ray,55,55,11,08-22-2015
57,R.I.C.O.,Meek Mill Featuring Drake,40,40,6,08-22-2015
58,Young & Crazy,Frankie Ballard,61,58,11,08-22-2015
