Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
78,Take Me Home,Terror Squad,94,78,2,10-30-2004
79,So Cold,Breaking Benjamin,77,77,8,10-30-2004
80,Let Me Love You,Mario,97,80,2,10-30-2004
81,Used To Love U,John Legend,89,81,5,10-30-2004
82,King Of The Dancehall,Beenie Man,80,80,9,10-30-2004
83,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,90,83,11,10-30-2004
84,White Tee's,Dem Franchize Boyz,82,82,9,10-30-2004
85,"I Smoke, I Drank",Body Head Bangerz Featuring YoungBloodz,,85,1,10-30-2004
86,Take Me Out,Franz Ferdinand,83,66,18,10-30-2004
87,You're My Everything,Anita Baker,93,74,11,10-30-2004
88,Call My Name,Prince,86,75,11,10-30-2004
89,Shake That Sh**,Shawnna Featuring Ludacris,84,63,14,10-30-2004
90,Hot 2Nite,New Edition,,89,9,10-30-2004
91,Real Big,Mannie Fresh,98,91,3,10-30-2004
92,Nasty Girl,Nitty,96,87,7,10-30-2004
93,Cold,Crossfade,95,92,13,10-30-2004
94,U Saved Me,R. Kelly,,52,13,10-30-2004
95,She Thinks She Needs Me,Andy Griggs,92,43,14,10-30-2004
96,You & Me,J-Kwon Featuring Sadiyyah,85,58,7,10-30-2004
97,White Houses,Vanessa Carlton,100,97,3,10-30-2004
98,Tilt Ya Head Back,Nelly & Christina Aguilera,87,58,6,10-30-2004
99,Let's Get Away,T.I.,91,35,17,10-30-2004
100,Too Much Of A Good Thing,Alan Jackson,88,46,13,10-30-2004
1,Goodies,Ciara Featuring Petey Pablo,1,1,18,10-23-2004
2,My Boo,Usher And Alicia Keys,2,2,7,10-23-2004
3,Lean Back,Terror Squad,3,1,18,10-23-2004
4,Lose My Breath,Destiny's Child,5,4,5,10-23-2004
5,She Will Be Loved,Maroon 5,6,5,14,10-23-2004
6,My Place,Nelly Featuring Jaheim,4,4,14,10-23-2004
7,Just Lose It,Eminem,10,7,3,10-23-2004
8,Locked Up,Akon Featuring Styles P.,8,8,20,10-23-2004
9,My Happy Ending,Avril Lavigne,9,9,13,10-23-2004
10,Diary,Alicia Keys Featuring Tony! Toni! Tone!,11,8,19,10-23-2004
11,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,19,11,4,10-23-2004
12,Breakaway,Kelly Clarkson,14,12,9,10-23-2004
13,Sunshine,Lil' Flip Featuring Lea,7,2,19,10-23-2004
14,If I Ain't Got You,Alicia Keys,12,4,34,10-23-2004
15,On The Way Down,Ryan Cabrera,15,15,13,10-23-2004
16,Pieces Of Me,Ashlee Simpson,13,5,17,10-23-2004
17,One Thing,Finger Eleven,16,16,14,10-23-2004
18,Over And Over,Nelly Featuring Tim McGraw,58,18,2,10-23-2004
19,Let's Go,Trick Daddy Featuring Lil Jon & Twista,24,19,6,10-23-2004
20,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",25,20,9,10-23-2004
21,Heaven,Los Lonely Boys,23,16,24,10-23-2004
22,Slow Motion,Juvenile Featuring Soulja Slim,17,1,26,10-23-2004
23,Headsprung,LL Cool J,20,16,16,10-23-2004
24,The Reason,Hoobastank,26,2,32,10-23-2004
25,Go D.J.,Lil Wayne,44,25,4,10-23-2004
26,Charlene,Anthony Hamilton,31,26,8,10-23-2004
27,Let's Get It Started,The Black Eyed Peas,22,21,12,10-23-2004
28,Dip It Low,Christina Milian,18,5,27,10-23-2004
29,"Breathe, Stretch, Shake",Mase Featuring P. Diddy,28,28,9,10-23-2004
30,Broken,Seether Featuring Amy Lee,34,30,8,10-23-2004
31,This Love,Maroon 5,29,5,37,10-23-2004
32,Turn Me On,Kevin Lyttle Featuring Spragga Benz,27,4,23,10-23-2004
33,Why?,Jadakiss Featuring Anthony Hamilton,21,11,15,10-23-2004
34,1985,Bowling For Soup,41,34,7,10-23-2004
35,I Hate Everything,George Strait,40,35,11,10-23-2004
36,Breaking The Habit,Linkin Park,30,20,14,10-23-2004
37,Hush,LL Cool J Featuring 7 Aurelius,43,37,5,10-23-2004
38,Suds In The Bucket,Sara Evans,33,33,12,10-23-2004
39,Nolia Clap,"Juvenile, Wacko & Skip",35,31,9,10-23-2004
40,Yeah!,Usher Featuring Lil Jon & Ludacris,36,1,42,10-23-2004
41,Balla Baby,Chingy,56,41,3,10-23-2004
42,Breathe,Fabolous,50,42,6,10-23-2004
43,Move Ya Body,Nina Sky Featuring Jabba,38,4,26,10-23-2004
44,Vertigo,U2,45,44,3,10-23-2004
45,No Problem,Lil Scrappy,42,29,15,10-23-2004
46,Leave (Get Out),JoJo,37,12,29,10-23-2004
47,Days Go By,Keith Urban,39,31,14,10-23-2004
48,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",32,11,19,10-23-2004
49,Dare You To Move,Switchfoot,49,49,4,10-23-2004
50,Jesus Walks,Kanye West,47,11,25,10-23-2004
51,In A Real Love,Phil Vassar,53,51,8,10-23-2004
52,Here For The Party,Gretchen Wilson,46,39,12,10-23-2004
53,Mr. Mom,Lonestar,61,53,6,10-23-2004
54,That's What It's All About,Brooks & Dunn,55,54,9,10-23-2004
55,Nothing On But The Radio,Gary Allan,59,55,6,10-23-2004
56,Stays In Mexico,Toby Keith,51,51,9,10-23-2004
57,Feels Like Today,Rascal Flatts,57,56,10,10-23-2004
58,Baby It's You,JoJo Featuring Bow Wow,62,58,3,10-23-2004
59,Shadow,Ashlee Simpson,60,59,4,10-23-2004
60,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,69,60,2,10-23-2004
61,Shorty Wanna Ride,Young Buck,68,61,2,10-23-2004
62,Live Like You Were Dying,Tim McGraw,52,30,20,10-23-2004
63,Big Chips,R. Kelly & Jay-Z,,63,1,10-23-2004
64,American Idiot,Green Day,66,62,10,10-23-2004
65,The Woman With You,Kenny Chesney,73,65,2,10-23-2004
66,Flap Your Wings,Nelly,54,52,8,10-23-2004
67,Fall To Pieces,Velvet Revolver,67,67,5,10-23-2004
68,If Nobody Believed In You,Joe Nichols,74,68,10,10-23-2004
69,Dangerously In Love,Beyonce,65,57,6,10-23-2004
70,Somebody Told Me,The Killers,71,70,8,10-23-2004
71,Accidentally In Love,Counting Crows,70,39,18,10-23-2004
72,How Am I Doin',Dierks Bentley,,72,1,10-23-2004
73,I Don't Want To Be,Gavin DeGraw,,73,1,10-23-2004
74,Back When,Tim McGraw,,74,1,10-23-2004
75,Getting Away With Murder,Papa Roach,,75,1,10-23-2004
76,Tempted To Touch,Rupee,94,76,3,10-23-2004
77,So Cold,Breaking Benjamin,79,77,7,10-23-2004
78,I Go Back,Kenny Chesney,72,32,20,10-23-2004
79,Just Like You,Three Days Grace,75,55,13,10-23-2004
80,King Of The Dancehall,Beenie Man,86,80,8,10-23-2004
81,What You Waiting For?,Gwen Stefani,93,81,2,10-23-2004
82,White Tee's,Dem Franchize Boyz,82,82,8,10-23-2004
83,Take Me Out,Franz Ferdinand,76,66,17,10-23-2004
84,Shake That Sh**,Shawnna Featuring Ludacris,84,63,13,10-23-2004
85,You & Me,J-Kwon Featuring Sadiyyah,80,58,6,10-23-2004
86,Call My Name,Prince,85,75,10,10-23-2004
87,Tilt Ya Head Back,Nelly & Christina Aguilera,78,58,5,10-23-2004
88,Too Much Of A Good Thing,Alan Jackson,63,46,12,10-23-2004
89,Used To Love U,John Legend,91,89,4,10-23-2004
90,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,90,90,10,10-23-2004
91,Let's Get Away,T.I.,77,35,16,10-23-2004
92,She Thinks She Needs Me,Andy Griggs,83,43,13,10-23-2004
93,You're My Everything,Anita Baker,89,74,10,10-23-2004
94,Take Me Home,Terror Squad,,94,1,10-23-2004
95,Cold,Crossfade,97,92,12,10-23-2004
96,Nasty Girl,Nitty,87,87,6,10-23-2004
97,Let Me Love You,Mario,,97,1,10-23-2004
98,Real Big,Mannie Fresh,98,98,2,10-23-2004
99,Westside Story,The Game Featuring 50 Cent,99,99,2,10-23-2004
100,White Houses,Vanessa Carlton,100,100,2,10-23-2004
1,Goodies,Ciara Featuring Petey Pablo,1,1,17,10-16-2004
2,My Boo,Usher And Alicia Keys,2,2,6,10-16-2004
3,Lean Back,Terror Squad,3,1,17,10-16-2004
4,My Place,Nelly Featuring Jaheim,4,4,13,10-16-2004
5,Lose My Breath,Destiny's Child,7,5,4,10-16-2004
6,She Will Be Loved,Maroon 5,6,5,13,10-16-2004
7,Sunshine,Lil' Flip Featuring Lea,5,2,18,10-16-2004
8,Locked Up,Akon Featuring Styles P.,8,8,19,10-16-2004
9,My Happy Ending,Avril Lavigne,9,9,12,10-16-2004
10,Just Lose It,Eminem,17,10,2,10-16-2004
11,Diary,Alicia Keys Featuring Tony! Toni! Tone!,10,8,18,10-16-2004
12,If I Ain't Got You,Alicia Keys,12,4,33,10-16-2004
13,Pieces Of Me,Ashlee Simpson,11,5,16,10-16-2004
14,Breakaway,Kelly Clarkson,20,14,8,10-16-2004
15,On The Way Down,Ryan Cabrera,18,15,12,10-16-2004
16,One Thing,Finger Eleven,19,16,13,10-16-2004
17,Slow Motion,Juvenile Featuring Soulja Slim,14,1,25,10-16-2004
18,Dip It Low,Christina Milian,15,5,26,10-16-2004
19,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,40,19,3,10-16-2004
20,Headsprung,LL Cool J,16,16,15,10-16-2004
21,Why?,Jadakiss Featuring Anthony Hamilton,13,11,14,10-16-2004
22,Let's Get It Started,The Black Eyed Peas,23,21,11,10-16-2004
23,Heaven,Los Lonely Boys,24,16,23,10-16-2004
24,Let's Go,Trick Daddy Featuring Lil Jon & Twista,29,24,5,10-16-2004
25,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",33,25,8,10-16-2004
26,The Reason,Hoobastank,25,2,31,10-16-2004
27,Turn Me On,Kevin Lyttle Featuring Spragga Benz,21,4,22,10-16-2004
28,"Breathe, Stretch, Shake",Mase Featuring P. Diddy,28,28,8,10-16-2004
29,This Love,Maroon 5,27,5,36,10-16-2004
30,Breaking The Habit,Linkin Park,22,20,13,10-16-2004
31,Charlene,Anthony Hamilton,41,31,7,10-16-2004
32,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",26,11,18,10-16-2004
33,Suds In The Bucket,Sara Evans,35,33,11,10-16-2004
34,Broken,Seether Featuring Amy Lee,38,34,7,10-16-2004
35,Nolia Clap,"Juvenile, Wacko & Skip",31,31,8,10-16-2004
36,Yeah!,Usher Featuring Lil Jon & Ludacris,36,1,41,10-16-2004
37,Leave (Get Out),JoJo,37,12,28,10-16-2004
38,Move Ya Body,Nina Sky Featuring Jabba,30,4,25,10-16-2004
39,Days Go By,Keith Urban,32,31,13,10-16-2004
40,I Hate Everything,George Strait,43,40,10,10-16-2004
41,1985,Bowling For Soup,48,41,6,10-16-2004
42,No Problem,Lil Scrappy,34,29,14,10-16-2004
43,Hush,LL Cool J Featuring 7 Aurelius,45,43,4,10-16-2004
44,Go D.J.,Lil Wayne,51,44,3,10-16-2004
45,Vertigo,U2,46,45,2,10-16-2004
46,Here For The Party,Gretchen Wilson,42,39,11,10-16-2004
47,Jesus Walks,Kanye West,39,11,24,10-16-2004
48,Confessions Part II,Usher,44,1,25,10-16-2004
49,Dare You To Move,Switchfoot,55,49,3,10-16-2004
50,Breathe,Fabolous,60,50,5,10-16-2004
51,Stays In Mexico,Toby Keith,52,51,8,10-16-2004
52,Live Like You Were Dying,Tim McGraw,47,30,19,10-16-2004
53,In A Real Love,Phil Vassar,53,53,7,10-16-2004
54,Flap Your Wings,Nelly,65,52,7,10-16-2004
55,That's What It's All About,Brooks & Dunn,54,54,8,10-16-2004
56,Balla Baby,Chingy,67,56,2,10-16-2004
57,Feels Like Today,Rascal Flatts,56,56,9,10-16-2004
58,Over And Over,Nelly Featuring Tim McGraw,,58,1,10-16-2004
59,Nothing On But The Radio,Gary Allan,59,59,5,10-16-2004
60,Shadow,Ashlee Simpson,62,60,3,10-16-2004
61,Mr. Mom,Lonestar,61,61,5,10-16-2004
62,Baby It's You,JoJo Featuring Bow Wow,70,62,2,10-16-2004
63,Too Much Of A Good Thing,Alan Jackson,50,46,11,10-16-2004
64,U Should've Known Better,Monica,68,19,20,10-16-2004
65,Dangerously In Love,Beyonce,57,57,5,10-16-2004
66,American Idiot,Green Day,66,62,9,10-16-2004
67,Fall To Pieces,Velvet Revolver,75,67,4,10-16-2004
68,Shorty Wanna Ride,Young Buck,,68,1,10-16-2004
69,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,,69,1,10-16-2004
70,Accidentally In Love,Counting Crows,69,39,17,10-16-2004
71,Somebody Told Me,The Killers,77,71,7,10-16-2004
72,I Go Back,Kenny Chesney,71,32,19,10-16-2004
73,The Woman With You,Kenny Chesney,,73,1,10-16-2004
74,If Nobody Believed In You,Joe Nichols,74,69,9,10-16-2004
75,Just Like You,Three Days Grace,72,55,12,10-16-2004
76,Take Me Out,Franz Ferdinand,80,66,16,10-16-2004
77,Let's Get Away,T.I.,63,35,15,10-16-2004
78,Tilt Ya Head Back,Nelly & Christina Aguilera,58,58,4,10-16-2004
79,So Cold,Breaking Benjamin,81,77,6,10-16-2004
80,You & Me,J-Kwon Featuring Sadiyyah,64,58,5,10-16-2004
81,Girls Lie Too,Terri Clark,79,36,15,10-16-2004
82,White Tee's,Dem Franchize Boyz,82,82,7,10-16-2004
83,She Thinks She Needs Me,Andy Griggs,73,43,12,10-16-2004
84,Shake That Sh**,Shawnna Featuring Ludacris,78,63,12,10-16-2004
85,Call My Name,Prince,83,75,9,10-16-2004
86,King Of The Dancehall,Beenie Man,84,81,7,10-16-2004
87,Nasty Girl,Nitty,87,87,5,10-16-2004
88,U Saved Me,R. Kelly,89,52,12,10-16-2004
89,You're My Everything,Anita Baker,85,74,9,10-16-2004
90,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,90,90,9,10-16-2004
91,Used To Love U,John Legend,97,91,3,10-16-2004
92,So Sexy,Twista Featuring R. Kelly,76,25,17,10-16-2004
93,What You Waiting For?,Gwen Stefani,,93,1,10-16-2004
94,Tempted To Touch,Rupee,96,94,2,10-16-2004
95,Feelin' Way Too Damn Good,Nickelback,86,48,16,10-16-2004
96,Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,92,41,18,10-16-2004
97,Cold,Crossfade,94,92,11,10-16-2004
98,Real Big,Mannie Fresh,,98,1,10-16-2004
99,Westside Story,The Game Featuring 50 Cent,,99,1,10-16-2004
100,White Houses,Vanessa Carlton,,100,1,10-16-2004
1,Goodies,Ciara Featuring Petey Pablo,1,1,16,10-09-2004
2,My Boo,Usher And Alicia Keys,5,2,5,10-09-2004
3,Lean Back,Terror Squad,2,1,16,10-09-2004
4,My Place,Nelly Featuring Jaheim,4,4,12,10-09-2004
5,Sunshine,Lil' Flip Featuring Lea,3,2,17,10-09-2004
6,She Will Be Loved,Maroon 5,6,5,12,10-09-2004
7,Lose My Breath,Destiny's Child,12,7,3,10-09-2004
8,Locked Up,Akon Featuring Styles P.,10,8,18,10-09-2004
9,My Happy Ending,Avril Lavigne,9,9,11,10-09-2004
10,Diary,Alicia Keys Featuring Tony! Toni! Tone!,8,8,17,10-09-2004
11,Pieces Of Me,Ashlee Simpson,7,5,15,10-09-2004
12,If I Ain't Got You,Alicia Keys,11,4,32,10-09-2004
13,Why?,Jadakiss Featuring Anthony Hamilton,15,11,13,10-09-2004
14,Slow Motion,Juvenile Featuring Soulja Slim,13,1,24,10-09-2004
15,Dip It Low,Christina Milian,14,5,25,10-09-2004
16,Headsprung,LL Cool J,16,16,14,10-09-2004
17,Just Lose It,Eminem,,17,1,10-09-2004
18,On The Way Down,Ryan Cabrera,20,18,11,10-09-2004
19,One Thing,Finger Eleven,21,19,12,10-09-2004
20,Breakaway,Kelly Clarkson,27,20,7,10-09-2004
21,Turn Me On,Kevin Lyttle Featuring Spragga Benz,17,4,21,10-09-2004
22,Breaking The Habit,Linkin Park,22,20,12,10-09-2004
23,Let's Get It Started,The Black Eyed Peas,24,21,10,10-09-2004
24,Heaven,Los Lonely Boys,23,16,22,10-09-2004
25,The Reason,Hoobastank,19,2,30,10-09-2004
26,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",18,11,17,10-09-2004
27,This Love,Maroon 5,26,5,35,10-09-2004
28,"Breathe, Stretch, Shake",Mase Featuring P. Diddy,28,28,7,10-09-2004
29,Let's Go,Trick Daddy Featuring Lil Jon & Twista,37,29,4,10-09-2004
30,Move Ya Body,Nina Sky Featuring Jabba,25,4,24,10-09-2004
31,Nolia Clap,"Juvenile, Wacko & Skip",42,31,7,10-09-2004
32,Days Go By,Keith Urban,31,31,12,10-09-2004
33,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",36,33,7,10-09-2004
34,No Problem,Lil Scrappy,29,29,13,10-09-2004
35,Suds In The Bucket,Sara Evans,35,35,10,10-09-2004
36,Yeah!,Usher Featuring Lil Jon & Ludacris,33,1,40,10-09-2004
37,Leave (Get Out),JoJo,32,12,27,10-09-2004
38,Broken,Seether Featuring Amy Lee,38,38,6,10-09-2004
39,Jesus Walks,Kanye West,34,11,23,10-09-2004
40,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,51,40,2,10-09-2004
41,Charlene,Anthony Hamilton,45,41,6,10-09-2004
42,Here For The Party,Gretchen Wilson,39,39,10,10-09-2004
43,I Hate Everything,George Strait,43,43,9,10-09-2004
44,Confessions Part II,Usher,30,1,24,10-09-2004
45,Hush,LL Cool J Featuring 7 Aurelius,49,45,3,10-09-2004
46,Vertigo,U2,,46,1,10-09-2004
47,Live Like You Were Dying,Tim McGraw,40,30,18,10-09-2004
48,1985,Bowling For Soup,48,48,5,10-09-2004
49,Meant To Live,Switchfoot,41,18,28,10-09-2004
50,Too Much Of A Good Thing,Alan Jackson,46,46,10,10-09-2004
51,Go D.J.,Lil Wayne,71,51,2,10-09-2004
52,Stays In Mexico,Toby Keith,53,52,7,10-09-2004
53,In A Real Love,Phil Vassar,56,53,6,10-09-2004
54,That's What It's All About,Brooks & Dunn,54,54,7,10-09-2004
55,Dare You To Move,Switchfoot,64,55,2,10-09-2004
56,Feels Like Today,Rascal Flatts,61,56,8,10-09-2004
57,Dangerously In Love,Beyonce,57,57,4,10-09-2004
58,Tilt Ya Head Back,Nelly & Christina Aguilera,60,58,3,10-09-2004
59,Nothing On But The Radio,Gary Allan,66,59,4,10-09-2004
60,Breathe,Fabolous,75,60,4,10-09-2004
61,Mr. Mom,Lonestar,69,61,4,10-09-2004
62,Shadow,Ashlee Simpson,68,62,2,10-09-2004
63,Let's Get Away,T.I.,55,35,14,10-09-2004
64,You & Me,J-Kwon Featuring Sadiyyah,58,58,4,10-09-2004
65,Flap Your Wings,Nelly,52,52,6,10-09-2004
66,American Idiot,Green Day,67,62,8,10-09-2004
67,Balla Baby,Chingy,,67,1,10-09-2004
68,U Should've Known Better,Monica,44,19,19,10-09-2004
69,Accidentally In Love,Counting Crows,59,39,16,10-09-2004
70,Baby It's You,JoJo Featuring Bow Wow,,70,1,10-09-2004
71,I Go Back,Kenny Chesney,65,32,18,10-09-2004
72,Just Like You,Three Days Grace,72,55,11,10-09-2004
73,She Thinks She Needs Me,Andy Griggs,50,43,11,10-09-2004
74,If Nobody Believed In You,Joe Nichols,74,69,8,10-09-2004
75,Fall To Pieces,Velvet Revolver,77,75,3,10-09-2004
76,So Sexy,Twista Featuring R. Kelly,70,25,16,10-09-2004
77,Somebody Told Me,The Killers,73,73,6,10-09-2004
78,Shake That Sh**,Shawnna Featuring Ludacris,63,63,11,10-09-2004
79,Girls Lie Too,Terri Clark,62,36,14,10-09-2004
80,Take Me Out,Franz Ferdinand,79,66,15,10-09-2004
81,So Cold,Breaking Benjamin,81,77,5,10-09-2004
82,White Tee's,Dem Franchize Boyz,82,82,6,10-09-2004
83,Call My Name,Prince,87,75,8,10-09-2004
84,King Of The Dancehall,Beenie Man,83,81,6,10-09-2004
85,You're My Everything,Anita Baker,85,74,8,10-09-2004
86,Feelin' Way Too Damn Good,Nickelback,86,48,15,10-09-2004
87,Nasty Girl,Nitty,89,87,4,10-09-2004
88,Let Me In,Young Buck,78,34,12,10-09-2004
89,U Saved Me,R. Kelly,76,52,11,10-09-2004
90,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,92,90,8,10-09-2004
91,Car Wash,Christina Aguilera Featuring Missy Elliott,80,63,5,10-09-2004
92,Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,88,41,17,10-09-2004
93,Still In Love,Teena Marie Featuring Baby,93,70,20,10-09-2004
94,Cold,Crossfade,94,92,10,10-09-2004
95,Away From The Sun,3 Doors Down,90,62,15,10-09-2004
96,Tempted To Touch,Rupee,,96,1,10-09-2004
97,Used To Love U,John Legend,97,97,2,10-09-2004
98,I Got A Feelin',Billy Currington,95,50,16,10-09-2004
99,Float On,Modest Mouse,91,68,20,10-09-2004
100,Whatever U Want,Christina Milian Featuring Joe Budden,,100,1,10-09-2004
1,Goodies,Ciara Featuring Petey Pablo,1,1,15,10-02-2004
2,Lean Back,Terror Squad,2,1,15,10-02-2004
3,Sunshine,Lil' Flip Featuring Lea,3,2,16,10-02-2004
4,My Place,Nelly Featuring Jaheim,4,4,11,10-02-2004
5,My Boo,Usher And Alicia Keys,7,5,4,10-02-2004
6,She Will Be Loved,Maroon 5,5,5,11,10-02-2004
7,Pieces Of Me,Ashlee Simpson,6,5,14,10-02-2004
8,Diary,Alicia Keys Featuring Tony! Toni! Tone!,9,8,16,10-02-2004
9,My Happy Ending,Avril Lavigne,13,9,10,10-02-2004
10,Locked Up,Akon Featuring Styles P.,10,10,17,10-02-2004
11,If I Ain't Got You,Alicia Keys,14,4,31,10-02-2004
12,Lose My Breath,Destiny's Child,30,12,2,10-02-2004
13,Slow Motion,Juvenile Featuring Soulja Slim,12,1,23,10-02-2004
14,Dip It Low,Christina Milian,8,5,24,10-02-2004
15,Why?,Jadakiss Featuring Anthony Hamilton,11,11,12,10-02-2004
16,Headsprung,LL Cool J,18,16,13,10-02-2004
17,Turn Me On,Kevin Lyttle Featuring Spragga Benz,15,4,20,10-02-2004
18,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",16,11,16,10-02-2004
19,The Reason,Hoobastank,17,2,29,10-02-2004
20,On The Way Down,Ryan Cabrera,23,20,10,10-02-2004
21,One Thing,Finger Eleven,25,21,11,10-02-2004
22,Breaking The Habit,Linkin Park,20,20,11,10-02-2004
23,Heaven,Los Lonely Boys,22,16,21,10-02-2004
24,Let's Get It Started,The Black Eyed Peas,21,21,9,10-02-2004
25,Move Ya Body,Nina Sky Featuring Jabba,19,4,23,10-02-2004
26,This Love,Maroon 5,24,5,34,10-02-2004
27,Breakaway,Kelly Clarkson,31,27,6,10-02-2004
28,"Breathe, Stretch, Shake",Mase Featuring P. Diddy,29,28,6,10-02-2004
29,No Problem,Lil Scrappy,32,29,12,10-02-2004
30,Confessions Part II,Usher,26,1,23,10-02-2004
31,Days Go By,Keith Urban,33,31,11,10-02-2004
32,Leave (Get Out),JoJo,27,12,26,10-02-2004
33,Yeah!,Usher Featuring Lil Jon & Ludacris,34,1,39,10-02-2004
34,Jesus Walks,Kanye West,28,11,22,10-02-2004
35,Suds In The Bucket,Sara Evans,36,35,9,10-02-2004
36,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",54,36,6,10-02-2004
37,Let's Go,Trick Daddy Featuring Lil Jon & Twista,57,37,3,10-02-2004
38,Broken,Seether Featuring Amy Lee,38,38,5,10-02-2004
39,Here For The Party,Gretchen Wilson,40,39,9,10-02-2004
40,Live Like You Were Dying,Tim McGraw,37,30,17,10-02-2004
41,Meant To Live,Switchfoot,35,18,27,10-02-2004
42,Nolia Clap,"Juvenile, Wacko & Skip",47,42,6,10-02-2004
43,I Hate Everything,George Strait,45,43,8,10-02-2004
44,U Should've Known Better,Monica,39,19,18,10-02-2004
45,Charlene,Anthony Hamilton,48,45,5,10-02-2004
46,Too Much Of A Good Thing,Alan Jackson,49,46,9,10-02-2004
47,Burn,Usher,42,1,30,10-02-2004
48,1985,Bowling For Soup,53,48,4,10-02-2004
49,Hush,LL Cool J Featuring 7 Aurelius,69,49,2,10-02-2004
50,She Thinks She Needs Me,Andy Griggs,43,43,10,10-02-2004
51,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,,51,1,10-02-2004
52,Flap Your Wings,Nelly,52,52,5,10-02-2004
53,Stays In Mexico,Toby Keith,55,53,6,10-02-2004
54,That's What It's All About,Brooks & Dunn,59,54,6,10-02-2004
55,Let's Get Away,T.I.,41,35,13,10-02-2004
56,In A Real Love,Phil Vassar,61,56,5,10-02-2004
57,Dangerously In Love,Beyonce,60,57,3,10-02-2004
58,You & Me,J-Kwon Featuring Sadiyyah,71,58,3,10-02-2004
59,Accidentally In Love,Counting Crows,51,39,15,10-02-2004
60,Tilt Ya Head Back,Nelly & Christina Aguilera,75,60,2,10-02-2004
61,Feels Like Today,Rascal Flatts,64,60,7,10-02-2004
62,Girls Lie Too,Terri Clark,46,36,13,10-02-2004
63,Shake That Sh**,Shawnna Featuring Ludacris,65,63,10,10-02-2004
64,Dare You To Move,Switchfoot,,64,1,10-02-2004
65,I Go Back,Kenny Chesney,58,32,17,10-02-2004
66,Nothing On But The Radio,Gary Allan,72,66,3,10-02-2004
67,American Idiot,Green Day,62,62,7,10-02-2004
68,Shadow,Ashlee Simpson,,68,1,10-02-2004
69,Mr. Mom,Lonestar,74,69,3,10-02-2004
70,So Sexy,Twista Featuring R. Kelly,44,25,15,10-02-2004
71,Go D.J.,Lil Wayne,,71,1,10-02-2004
72,Just Like You,Three Days Grace,66,55,10,10-02-2004
73,Somebody Told Me,The Killers,76,73,5,10-02-2004
74,If Nobody Believed In You,Joe Nichols,73,69,7,10-02-2004
75,Breathe,Fabolous,83,75,3,10-02-2004
76,U Saved Me,R. Kelly,63,52,10,10-02-2004
77,Fall To Pieces,Velvet Revolver,77,77,2,10-02-2004
78,Let Me In,Young Buck,67,34,11,10-02-2004
79,Take Me Out,Franz Ferdinand,70,66,14,10-02-2004
80,Car Wash,Christina Aguilera Featuring Missy Elliott,68,63,4,10-02-2004
81,So Cold,Breaking Benjamin,78,77,4,10-02-2004
82,White Tee's,Dem Franchize Boyz,84,82,5,10-02-2004
83,King Of The Dancehall,Beenie Man,88,81,5,10-02-2004
84,Southside,Lloyd Featuring Ashanti,56,24,20,10-02-2004
85,You're My Everything,Anita Baker,85,74,7,10-02-2004
86,Feelin' Way Too Damn Good,Nickelback,79,48,14,10-02-2004
87,Call My Name,Prince,82,75,7,10-02-2004
88,Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,80,41,16,10-02-2004
89,Nasty Girl,Nitty,93,89,3,10-02-2004
90,Away From The Sun,3 Doors Down,87,62,14,10-02-2004
91,Float On,Modest Mouse,81,68,19,10-02-2004
92,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,92,92,7,10-02-2004
93,Still In Love,Teena Marie Featuring Baby,96,70,19,10-02-2004
94,Cold,Crossfade,97,92,9,10-02-2004
95,I Got A Feelin',Billy Currington,95,50,15,10-02-2004
96,Hot 2Nite,New Edition,94,89,8,10-02-2004
97,Used To Love U,John Legend,,97,1,10-02-2004
98,I Want To Live,Josh Gracin,98,45,14,10-02-2004
99,Break Down Here,Julie Roberts,90,81,12,10-02-2004
100,Somebody,Reba McEntire,99,35,17,10-02-2004
1,Goodies,Ciara Featuring Petey Pablo,1,1,14,09-25-2004
2,Lean Back,Terror Squad,2,1,14,09-25-2004
3,Sunshine,Lil' Flip Featuring Lea,3,2,15,09-25-2004
