Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
73,Main Chick,Kid Ink Featuring Chris Brown,76,73,5,06-28-2014
74,Girls Chase Boys,Ingrid Michaelson,82,74,10,06-28-2014
75,Shower,Becky G,88,75,2,06-28-2014
76,Wasted,Tiesto Featuring Matthew Koma,95,76,2,06-28-2014
77,"Where It's At (Yep, Yep)",Dustin Lynch,80,77,6,06-28-2014
78,Wild Wild Love,Pitbull Featuring G.R.L.,66,30,16,06-28-2014
79,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,55,39,4,06-28-2014
80,Come Get It Bae,Pharrell Williams,78,78,4,06-28-2014
81,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,89,81,2,06-28-2014
82,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,86,82,3,06-28-2014
83,Tennis Court,Lorde,92,71,12,06-28-2014
84,Human,Christina Perri,77,31,19,06-28-2014
85,You & I,One Direction,84,68,9,06-28-2014
86,Empire,Shakira,81,58,12,06-28-2014
87,Chainsaw,The Band Perry,91,87,5,06-28-2014
88,Ready Set Roll,Chase Rice,93,88,3,06-28-2014
89,I Got A Car,George Strait,94,89,3,06-28-2014
90,Sleeping With A Friend,Neon Trees,79,51,16,06-28-2014
91,On Top Of The World,Imagine Dragons,90,79,19,06-28-2014
92,Really Don't Care,Demi Lovato Featuring Cher Lloyd,,92,2,06-28-2014
93,Song About A Girl,Eric Paslay,98,93,2,06-28-2014
94,V. 3005,Childish Gambino,,94,2,06-28-2014
95,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,,95,1,06-28-2014
96,I Choose You,Sara Bareilles,85,81,5,06-28-2014
97,Rather Be,Clean Bandit Featuring Jess Glynne,,97,1,06-28-2014
98,I'm Ready,AJR,99,98,2,06-28-2014
99,Hope You Get Lonely Tonight,Cole Swindell,,99,1,06-28-2014
100,Jungle,Jamie N Commons & X Ambassadors,,100,1,06-28-2014
1,Fancy,Iggy Azalea Featuring Charli XCX,1,1,14,06-21-2014
2,Problem,Ariana Grande Featuring Iggy Azalea,2,2,6,06-21-2014
3,All Of Me,John Legend,3,1,35,06-21-2014
4,Turn Down For What,DJ Snake & Lil Jon,4,4,24,06-21-2014
5,Wiggle,Jason Derulo Featuring Snoop Dogg,10,5,6,06-21-2014
6,Happy,Pharrell Williams,5,1,23,06-21-2014
7,Rude,MAGIC!,8,7,7,06-21-2014
8,Am I Wrong,Nico & Vinz,6,6,8,06-21-2014
9,Summer,Calvin Harris,9,9,12,06-21-2014
10,Stay With Me,Sam Smith,19,10,9,06-21-2014
11,Dark Horse,Katy Perry Featuring Juicy J,7,1,38,06-21-2014
12,Not A Bad Thing,Justin Timberlake,11,8,15,06-21-2014
13,Ain't It Fun,Paramore,12,10,15,06-21-2014
14,Talk Dirty,Jason Derulo Featuring 2 Chainz,13,3,25,06-21-2014
15,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,26,15,18,06-21-2014
16,Sing,Ed Sheeran,14,13,9,06-21-2014
17,Latch,Disclosure Featuring Sam Smith,22,17,12,06-21-2014
18,Pompeii,Bastille,18,5,43,06-21-2014
19,Let It Go,Idina Menzel,28,5,28,06-21-2014
20,Play It Again,Luke Bryan,16,14,13,06-21-2014
21,Me And My Broken Heart,Rixton,15,14,11,06-21-2014
22,Birthday,Katy Perry,17,17,9,06-21-2014
23,Classic,MKTO,21,21,17,06-21-2014
24,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,20,9,21,06-21-2014
25,Counting Stars,OneRepublic,23,2,51,06-21-2014
26,Believe Me,Lil Wayne Featuring Drake,36,26,2,06-21-2014
27,Beachin',Jake Owen,30,27,11,06-21-2014
28,Best Day Of My Life,American Authors,25,11,30,06-21-2014
29,Love Never Felt So Good,Michael Jackson & Justin Timberlake,27,9,6,06-21-2014
30,She Looks So Perfect,5 Seconds Of Summer,24,24,10,06-21-2014
31,Na Na,Trey Songz,32,22,20,06-21-2014
32,Love Runs Out,OneRepublic,35,32,5,06-21-2014
33,Timber,Pitbull Featuring Ke$ha,33,1,35,06-21-2014
34,Wake Me Up!,Avicii,37,4,50,06-21-2014
35,Automatic,Miranda Lambert,40,35,16,06-21-2014
36,Team,Lorde,31,6,37,06-21-2014
37,Chandelier,Sia,50,37,5,06-21-2014
38,Bottoms Up,Brantley Gilbert,41,20,25,06-21-2014
39,Come With Me Now,KONGOS,43,39,10,06-21-2014
40,Demons,Imagine Dragons,39,6,59,06-21-2014
41,La La La,Naughty Boy Featuring Sam Smith,29,19,16,06-21-2014
42,Drunk On A Plane,Dierks Bentley,65,42,4,06-21-2014
43,Pills N Potions,Nicki Minaj,42,42,3,06-21-2014
44,Beat Of The Music,Brett Eldredge,49,44,18,06-21-2014
45,Show Me,Kid Ink Featuring Chris Brown,38,13,31,06-21-2014
46,Bartender,Lady Antebellum,77,46,3,06-21-2014
47,My Eyes,Blake Shelton Featuring Gwen Sebastian,51,47,6,06-21-2014
48,I Don't Dance,Lee Brice,52,48,8,06-21-2014
49,Story Of My Life,One Direction,44,6,32,06-21-2014
50,Lettin' The Night Roll,Justin Moore,53,50,16,06-21-2014
51,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",48,46,13,06-21-2014
52,2 On,Tinashe Featuring ScHoolboy Q,56,52,5,06-21-2014
53,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,59,53,6,06-21-2014
54,Whiskey In My Water,Tyler Farr,57,54,11,06-21-2014
55,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,91,39,3,06-21-2014
56,Trumpets,Jason Derulo,87,56,2,06-21-2014
57,Who I Am With You,Chris Young,61,57,7,06-21-2014
58,Yeah,Joe Nichols,62,58,7,06-21-2014
59,Cut Her Off,KCamp Featuring 2 Chainz,60,59,9,06-21-2014
60,Work,Iggy Azalea,54,54,6,06-21-2014
61,Trophies,Young Money Featuring Drake,63,50,14,06-21-2014
62,Boom Clap,Charli XCX,,62,1,06-21-2014
63,A Sky Full Of Stars,Coldplay,47,10,6,06-21-2014
64,We Dem Boyz,Wiz Khalifa,73,64,8,06-21-2014
65,We Are Tonight,Billy Currington,68,65,7,06-21-2014
66,Wild Wild Love,Pitbull Featuring G.R.L.,45,30,15,06-21-2014
67,Who Do You Love?,YG Featuring Drake,58,54,13,06-21-2014
68,The Worst,Jhene Aiko,55,43,18,06-21-2014
69,I'm Not The Only One,Sam Smith,,69,1,06-21-2014
70,Ultraviolence,Lana Del Rey,,70,1,06-21-2014
71,River Bank,Brad Paisley,69,69,5,06-21-2014
72,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,92,72,12,06-21-2014
73,Habits (Stay High),Tove Lo,66,66,2,06-21-2014
74,Keep Them Kisses Comin',Craig Campbell,78,74,6,06-21-2014
75,Good Kisser,Usher,72,70,5,06-21-2014
76,Main Chick,Kid Ink Featuring Chris Brown,80,76,4,06-21-2014
77,Human,Christina Perri,64,31,18,06-21-2014
78,Come Get It Bae,Pharrell Williams,99,78,3,06-21-2014
79,Sleeping With A Friend,Neon Trees,67,51,15,06-21-2014
80,"Where It's At (Yep, Yep)",Dustin Lynch,82,80,5,06-21-2014
81,Empire,Shakira,70,58,11,06-21-2014
82,Girls Chase Boys,Ingrid Michaelson,85,82,9,06-21-2014
83,Dare (La La La),Shakira,75,75,3,06-21-2014
84,You & I,One Direction,81,68,8,06-21-2014
85,I Choose You,Sara Bareilles,94,81,4,06-21-2014
86,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,100,86,2,06-21-2014
87,Day Drinking,Little Big Town,,87,1,06-21-2014
88,Shower,Becky G,,88,1,06-21-2014
89,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,,89,1,06-21-2014
90,On Top Of The World,Imagine Dragons,88,79,18,06-21-2014
91,Chainsaw,The Band Perry,89,89,4,06-21-2014
92,Tennis Court,Lorde,95,71,11,06-21-2014
93,Ready Set Roll,Chase Rice,,93,2,06-21-2014
94,I Got A Car,George Strait,96,94,2,06-21-2014
95,Wasted,Tiesto Featuring Matthew Koma,,95,1,06-21-2014
96,Red Lights,Tiesto,76,56,13,06-21-2014
97,Magic,Coldplay,84,14,14,06-21-2014
98,Song About A Girl,Eric Paslay,,98,1,06-21-2014
99,I'm Ready,AJR,,99,1,06-21-2014
100,Raging Fire,Phillip Phillips,83,58,8,06-21-2014
1,Fancy,Iggy Azalea Featuring Charli XCX,1,1,13,06-14-2014
2,Problem,Ariana Grande Featuring Iggy Azalea,2,2,5,06-14-2014
3,All Of Me,John Legend,3,1,34,06-14-2014
4,Turn Down For What,DJ Snake & Lil Jon,5,4,23,06-14-2014
5,Happy,Pharrell Williams,4,1,22,06-14-2014
6,Am I Wrong,Nico & Vinz,8,6,7,06-14-2014
7,Dark Horse,Katy Perry Featuring Juicy J,6,1,37,06-14-2014
8,Rude,MAGIC!,15,8,6,06-14-2014
9,Summer,Calvin Harris,12,9,11,06-14-2014
10,Wiggle,Jason Derulo Featuring Snoop Dogg,10,10,5,06-14-2014
11,Not A Bad Thing,Justin Timberlake,9,8,14,06-14-2014
12,Ain't It Fun,Paramore,11,10,14,06-14-2014
13,Talk Dirty,Jason Derulo Featuring 2 Chainz,7,3,24,06-14-2014
14,Sing,Ed Sheeran,13,13,8,06-14-2014
15,Me And My Broken Heart,Rixton,21,14,10,06-14-2014
16,Play It Again,Luke Bryan,18,14,12,06-14-2014
17,Birthday,Katy Perry,17,17,8,06-14-2014
18,Pompeii,Bastille,19,5,42,06-14-2014
19,Stay With Me,Sam Smith,31,19,8,06-14-2014
20,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,20,9,20,06-14-2014
21,Classic,MKTO,25,21,16,06-14-2014
22,Latch,Disclosure Featuring Sam Smith,29,22,11,06-14-2014
23,Counting Stars,OneRepublic,26,2,50,06-14-2014
24,She Looks So Perfect,5 Seconds Of Summer,27,24,9,06-14-2014
25,Best Day Of My Life,American Authors,24,11,29,06-14-2014
26,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,23,16,17,06-14-2014
27,Love Never Felt So Good,Michael Jackson & Justin Timberlake,16,9,5,06-14-2014
28,Let It Go,Idina Menzel,22,5,27,06-14-2014
29,La La La,Naughty Boy Featuring Sam Smith,30,19,15,06-14-2014
30,Beachin',Jake Owen,37,30,10,06-14-2014
31,Team,Lorde,32,6,36,06-14-2014
32,Na Na,Trey Songz,33,22,19,06-14-2014
33,Timber,Pitbull Featuring Ke$ha,35,1,34,06-14-2014
34,Good Girls,5 Seconds Of Summer,,34,1,06-14-2014
35,Love Runs Out,OneRepublic,34,34,4,06-14-2014
36,Believe Me,Lil Wayne Featuring Drake,,36,1,06-14-2014
37,Wake Me Up!,Avicii,40,4,49,06-14-2014
38,Show Me,Kid Ink Featuring Chris Brown,41,13,30,06-14-2014
39,Demons,Imagine Dragons,42,6,58,06-14-2014
40,Automatic,Miranda Lambert,46,40,15,06-14-2014
41,Bottoms Up,Brantley Gilbert,38,20,24,06-14-2014
42,Pills N Potions,Nicki Minaj,47,42,2,06-14-2014
43,Come With Me Now,KONGOS,52,43,9,06-14-2014
44,Story Of My Life,One Direction,49,6,31,06-14-2014
45,Wild Wild Love,Pitbull Featuring G.R.L.,36,30,14,06-14-2014
46,Partition,Beyonce,44,23,21,06-14-2014
47,A Sky Full Of Stars,Coldplay,28,10,5,06-14-2014
48,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",53,46,12,06-14-2014
49,Beat Of The Music,Brett Eldredge,54,49,17,06-14-2014
50,Chandelier,Sia,48,48,4,06-14-2014
51,My Eyes,Blake Shelton Featuring Gwen Sebastian,57,51,5,06-14-2014
52,I Don't Dance,Lee Brice,60,52,7,06-14-2014
53,Lettin' The Night Roll,Justin Moore,55,53,15,06-14-2014
54,Work,Iggy Azalea,63,54,5,06-14-2014
55,The Worst,Jhene Aiko,59,43,17,06-14-2014
56,2 On,Tinashe Featuring ScHoolboy Q,75,56,4,06-14-2014
57,Whiskey In My Water,Tyler Farr,69,57,10,06-14-2014
58,Who Do You Love?,YG Featuring Drake,62,54,12,06-14-2014
59,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,76,59,5,06-14-2014
60,Cut Her Off,KCamp Featuring 2 Chainz,71,60,8,06-14-2014
61,Who I Am With You,Chris Young,67,61,6,06-14-2014
62,Yeah,Joe Nichols,73,62,6,06-14-2014
63,Trophies,Young Money Featuring Drake,64,50,13,06-14-2014
64,Human,Christina Perri,43,31,17,06-14-2014
65,Drunk On A Plane,Dierks Bentley,79,65,3,06-14-2014
66,Habits (Stay High),Tove Lo,,66,1,06-14-2014
67,Sleeping With A Friend,Neon Trees,58,51,14,06-14-2014
68,We Are Tonight,Billy Currington,83,68,6,06-14-2014
69,River Bank,Brad Paisley,80,69,4,06-14-2014
70,Empire,Shakira,68,58,10,06-14-2014
71,Rewind,Rascal Flatts,56,38,20,06-14-2014
72,Good Kisser,Usher,84,70,4,06-14-2014
73,We Dem Boyz,Wiz Khalifa,82,73,7,06-14-2014
74,Mmm Yeah,Austin Mahone Featuring Pitbull,85,49,15,06-14-2014
75,Dare (La La La),Shakira,95,75,2,06-14-2014
76,Red Lights,Tiesto,65,56,12,06-14-2014
77,Bartender,Lady Antebellum,78,77,2,06-14-2014
78,Keep Them Kisses Comin',Craig Campbell,87,78,5,06-14-2014
79,Shades Of Cool,Lana Del Rey,,79,1,06-14-2014
80,Main Chick,Kid Ink Featuring Chris Brown,88,80,3,06-14-2014
81,You & I,One Direction,93,68,7,06-14-2014
82,"Where It's At (Yep, Yep)",Dustin Lynch,86,82,4,06-14-2014
83,Raging Fire,Phillip Phillips,70,58,7,06-14-2014
84,Magic,Coldplay,61,14,13,06-14-2014
85,Girls Chase Boys,Ingrid Michaelson,89,82,8,06-14-2014
86,Cop Car,Keith Urban,72,41,18,06-14-2014
87,Trumpets,Jason Derulo,,87,1,06-14-2014
88,On Top Of The World,Imagine Dragons,90,79,17,06-14-2014
89,Chainsaw,The Band Perry,91,89,3,06-14-2014
90,XO,John Mayer,,90,1,06-14-2014
91,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,39,39,2,06-14-2014
92,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,94,73,11,06-14-2014
93,Don't Stop,5 Seconds Of Summer,81,47,3,06-14-2014
94,I Choose You,Sara Bareilles,,81,3,06-14-2014
95,Tennis Court,Lorde,98,71,10,06-14-2014
96,I Got A Car,George Strait,,96,1,06-14-2014
97,Part II (On The Run),Jay Z Featuring Beyonce,96,77,16,06-14-2014
98,I Won,Future Featuring Kanye West,,98,3,06-14-2014
99,Come Get It Bae,Pharrell Williams,,82,2,06-14-2014
100,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,,100,1,06-14-2014
1,Fancy,Iggy Azalea Featuring Charli XCX,2,1,12,06-07-2014
2,Problem,Ariana Grande Featuring Iggy Azalea,3,2,4,06-07-2014
3,All Of Me,John Legend,1,1,33,06-07-2014
4,Happy,Pharrell Williams,4,1,21,06-07-2014
5,Turn Down For What,DJ Snake & Lil Jon,5,5,22,06-07-2014
6,Dark Horse,Katy Perry Featuring Juicy J,6,1,36,06-07-2014
7,Talk Dirty,Jason Derulo Featuring 2 Chainz,7,3,23,06-07-2014
8,Am I Wrong,Nico & Vinz,17,8,6,06-07-2014
9,Not A Bad Thing,Justin Timberlake,8,8,13,06-07-2014
10,Wiggle,Jason Derulo Featuring Snoop Dogg,20,10,4,06-07-2014
11,Ain't It Fun,Paramore,12,10,13,06-07-2014
12,Summer,Calvin Harris,11,11,10,06-07-2014
13,Sing,Ed Sheeran,16,13,7,06-07-2014
14,Billie Jean,Michael Jackson,,1,25,06-07-2014
15,Rude,MAGIC!,28,15,5,06-07-2014
16,Love Never Felt So Good,Michael Jackson & Justin Timberlake,9,9,4,06-07-2014
17,Birthday,Katy Perry,23,17,7,06-07-2014
18,Play It Again,Luke Bryan,21,14,11,06-07-2014
19,Pompeii,Bastille,15,5,41,06-07-2014
20,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,18,9,19,06-07-2014
21,Me And My Broken Heart,Rixton,22,14,9,06-07-2014
22,Let It Go,Idina Menzel,13,5,26,06-07-2014
23,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,26,16,16,06-07-2014
24,Best Day Of My Life,American Authors,19,11,28,06-07-2014
25,Classic,MKTO,25,25,15,06-07-2014
26,Counting Stars,OneRepublic,24,2,49,06-07-2014
27,She Looks So Perfect,5 Seconds Of Summer,32,27,8,06-07-2014
28,A Sky Full Of Stars,Coldplay,10,10,4,06-07-2014
29,Latch,Disclosure Featuring Sam Smith,36,29,10,06-07-2014
30,La La La,Naughty Boy Featuring Sam Smith,27,19,14,06-07-2014
31,Stay With Me,Sam Smith,49,31,7,06-07-2014
32,Team,Lorde,31,6,35,06-07-2014
33,Na Na,Trey Songz,33,22,18,06-07-2014
34,Love Runs Out,OneRepublic,69,34,3,06-07-2014
35,Timber,Pitbull Featuring Ke$ha,35,1,33,06-07-2014
36,Wild Wild Love,Pitbull Featuring G.R.L.,34,30,13,06-07-2014
37,Beachin',Jake Owen,44,37,9,06-07-2014
38,Bottoms Up,Brantley Gilbert,30,20,23,06-07-2014
39,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,,39,1,06-07-2014
40,Wake Me Up!,Avicii,40,4,48,06-07-2014
41,Show Me,Kid Ink Featuring Chris Brown,37,13,29,06-07-2014
42,Demons,Imagine Dragons,41,6,57,06-07-2014
43,Human,Christina Perri,48,31,16,06-07-2014
44,Partition,Beyonce,39,23,20,06-07-2014
45,Slave To The Rhythm,Michael Jackson,,45,1,06-07-2014
46,Automatic,Miranda Lambert,53,41,14,06-07-2014
47,Pills N Potions,Nicki Minaj,,47,1,06-07-2014
48,Chandelier,Sia,62,48,3,06-07-2014
49,Story Of My Life,One Direction,43,6,30,06-07-2014
50,Let Her Go,Passenger,42,5,43,06-07-2014
51,Get Me Some Of That,Thomas Rhett,46,41,20,06-07-2014
52,Come With Me Now,KONGOS,54,52,8,06-07-2014
53,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",52,46,11,06-07-2014
54,Beat Of The Music,Brett Eldredge,57,54,16,06-07-2014
55,Lettin' The Night Roll,Justin Moore,64,55,14,06-07-2014
56,Rewind,Rascal Flatts,38,38,19,06-07-2014
57,My Eyes,Blake Shelton Featuring Gwen Sebastian,60,57,4,06-07-2014
58,Sleeping With A Friend,Neon Trees,59,51,13,06-07-2014
59,The Worst,Jhene Aiko,51,43,16,06-07-2014
60,I Don't Dance,Lee Brice,65,60,6,06-07-2014
61,Magic,Coldplay,14,14,12,06-07-2014
62,Who Do You Love?,YG Featuring Drake,61,54,11,06-07-2014
63,Work,Iggy Azalea,77,63,4,06-07-2014
64,Trophies,Young Money Featuring Drake,55,50,12,06-07-2014
65,Red Lights,Tiesto,56,56,11,06-07-2014
66,Somebody That I Used To Know,Christina Grimmie & Adam Levine,,66,1,06-07-2014
67,Who I Am With You,Chris Young,68,67,5,06-07-2014
68,Empire,Shakira,70,58,9,06-07-2014
69,Whiskey In My Water,Tyler Farr,67,67,9,06-07-2014
70,Raging Fire,Phillip Phillips,88,58,6,06-07-2014
71,Cut Her Off,KCamp Featuring 2 Chainz,72,71,7,06-07-2014
72,Cop Car,Keith Urban,58,41,17,06-07-2014
73,Yeah,Joe Nichols,78,73,5,06-07-2014
74,Can't Help Falling In Love,Christina Grimmie,,74,1,06-07-2014
75,2 On,Tinashe Featuring ScHoolboy Q,74,74,3,06-07-2014
76,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,75,75,4,06-07-2014
77,Give Me Back My Hometown,Eric Church,63,36,20,06-07-2014
78,Bartender,Lady Antebellum,,78,1,06-07-2014
79,Drunk On A Plane,Dierks Bentley,91,79,2,06-07-2014
80,River Bank,Brad Paisley,81,80,3,06-07-2014
81,Don't Stop,5 Seconds Of Summer,47,47,2,06-07-2014
82,We Dem Boyz,Wiz Khalifa,79,79,6,06-07-2014
83,We Are Tonight,Billy Currington,82,82,5,06-07-2014
84,Good Kisser,Usher,73,70,3,06-07-2014
85,Mmm Yeah,Austin Mahone Featuring Pitbull,66,49,14,06-07-2014
86,"Where It's At (Yep, Yep)",Dustin Lynch,86,86,3,06-07-2014
87,Keep Them Kisses Comin',Craig Campbell,84,84,4,06-07-2014
88,Main Chick,Kid Ink Featuring Chris Brown,92,88,2,06-07-2014
89,Girls Chase Boys,Ingrid Michaelson,89,82,7,06-07-2014
90,On Top Of The World,Imagine Dragons,90,79,16,06-07-2014
91,Chainsaw,The Band Perry,94,91,2,06-07-2014
92,Leave Your Lover,Sam Smith,,92,1,06-07-2014
93,You & I,One Direction,95,68,6,06-07-2014
94,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,96,73,10,06-07-2014
95,Dare (La La La),Shakira,,95,1,06-07-2014
96,Part II (On The Run),Jay Z Featuring Beyonce,85,77,15,06-07-2014
97,Stoner,Young Thug,76,47,15,06-07-2014
98,Tennis Court,Lorde,,71,9,06-07-2014
99,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,,88,2,06-07-2014
100,Can't Remember To Forget You,Shakira Featuring Rihanna,93,15,19,06-07-2014
1,All Of Me,John Legend,1,1,32,05-31-2014
2,Fancy,Iggy Azalea Featuring Charli XCX,3,2,11,05-31-2014
3,Problem,Ariana Grande Featuring Iggy Azalea,4,3,3,05-31-2014
4,Happy,Pharrell Williams,2,1,20,05-31-2014
5,Turn Down For What,DJ Snake & Lil Jon,6,5,21,05-31-2014
6,Dark Horse,Katy Perry Featuring Juicy J,5,1,35,05-31-2014
7,Talk Dirty,Jason Derulo Featuring 2 Chainz,7,3,22,05-31-2014
8,Not A Bad Thing,Justin Timberlake,8,8,12,05-31-2014
9,Love Never Felt So Good,Michael Jackson & Justin Timberlake,22,9,3,05-31-2014
10,A Sky Full Of Stars,Coldplay,43,10,3,05-31-2014
11,Summer,Calvin Harris,14,11,9,05-31-2014
12,Ain't It Fun,Paramore,10,10,12,05-31-2014
13,Let It Go,Idina Menzel,9,5,25,05-31-2014
14,Magic,Coldplay,53,14,11,05-31-2014
15,Pompeii,Bastille,11,5,40,05-31-2014
16,Sing,Ed Sheeran,15,14,6,05-31-2014
17,Am I Wrong,Nico & Vinz,18,17,5,05-31-2014
18,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,12,9,18,05-31-2014
19,Best Day Of My Life,American Authors,13,11,27,05-31-2014
20,Wiggle,Jason Derulo Featuring Snoop Dogg,24,20,3,05-31-2014
21,Play It Again,Luke Bryan,19,14,10,05-31-2014
22,Me And My Broken Heart,Rixton,16,14,8,05-31-2014
23,Birthday,Katy Perry,25,23,6,05-31-2014
24,Counting Stars,OneRepublic,17,2,48,05-31-2014
25,Classic,MKTO,26,25,14,05-31-2014
26,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,23,16,15,05-31-2014
27,La La La,Naughty Boy Featuring Sam Smith,20,19,13,05-31-2014
28,Rude,MAGIC!,39,28,4,05-31-2014
29,Midnight,Coldplay,,29,3,05-31-2014
30,Bottoms Up,Brantley Gilbert,29,20,22,05-31-2014
31,Team,Lorde,21,6,34,05-31-2014
32,She Looks So Perfect,5 Seconds Of Summer,37,32,7,05-31-2014
33,Na Na,Trey Songz,27,22,17,05-31-2014
34,Wild Wild Love,Pitbull Featuring G.R.L.,30,30,12,05-31-2014
35,Timber,Pitbull Featuring Ke$ha,28,1,32,05-31-2014
36,Latch,Disclosure Featuring Sam Smith,34,34,9,05-31-2014
37,Show Me,Kid Ink Featuring Chris Brown,31,13,28,05-31-2014
38,Rewind,Rascal Flatts,48,38,18,05-31-2014
39,Partition,Beyonce,32,23,19,05-31-2014
40,Wake Me Up!,Avicii,36,4,47,05-31-2014
41,Demons,Imagine Dragons,40,6,56,05-31-2014
42,Let Her Go,Passenger,35,5,42,05-31-2014
43,Story Of My Life,One Direction,38,6,29,05-31-2014
44,Beachin',Jake Owen,55,44,8,05-31-2014
45,Headlights,Eminem Featuring Nate Ruess,,45,8,05-31-2014
46,Get Me Some Of That,Thomas Rhett,41,41,19,05-31-2014
47,Don't Stop,5 Seconds Of Summer,,47,1,05-31-2014
48,Human,Christina Perri,42,31,15,05-31-2014
49,Stay With Me,Sam Smith,69,49,6,05-31-2014
50,The Monster,Eminem Featuring Rihanna,49,1,29,05-31-2014
51,The Worst,Jhene Aiko,46,43,15,05-31-2014
52,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",50,46,10,05-31-2014
53,Automatic,Miranda Lambert,54,41,13,05-31-2014
54,Come With Me Now,KONGOS,62,54,7,05-31-2014
55,Trophies,Young Money Featuring Drake,52,50,11,05-31-2014
56,Red Lights,Tiesto,58,56,10,05-31-2014
57,Beat Of The Music,Brett Eldredge,60,57,15,05-31-2014
58,Cop Car,Keith Urban,56,41,16,05-31-2014
59,Sleeping With A Friend,Neon Trees,59,51,12,05-31-2014
60,My Eyes,Blake Shelton Featuring Gwen Sebastian,57,57,3,05-31-2014
61,Who Do You Love?,YG Featuring Drake,64,54,10,05-31-2014
62,Chandelier,Sia,75,62,2,05-31-2014
63,Give Me Back My Hometown,Eric Church,51,36,19,05-31-2014
64,Lettin' The Night Roll,Justin Moore,66,64,13,05-31-2014
65,I Don't Dance,Lee Brice,67,65,5,05-31-2014
66,Mmm Yeah,Austin Mahone Featuring Pitbull,63,49,13,05-31-2014
67,Whiskey In My Water,Tyler Farr,72,67,8,05-31-2014
68,Who I Am With You,Chris Young,76,68,4,05-31-2014
69,Love Runs Out,OneRepublic,,69,2,05-31-2014
70,Empire,Shakira,68,58,8,05-31-2014
71,Drink To That All Night,Jerrod Niemann,65,34,20,05-31-2014
72,Cut Her Off,KCamp Featuring 2 Chainz,80,72,6,05-31-2014
73,Good Kisser,Usher,70,70,2,05-31-2014
74,2 On,Tinashe Featuring ScHoolboy Q,89,74,2,05-31-2014
75,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,84,75,3,05-31-2014
76,Stoner,Young Thug,73,47,14,05-31-2014
77,Work,Iggy Azalea,86,77,3,05-31-2014
78,Yeah,Joe Nichols,87,78,4,05-31-2014
79,We Dem Boyz,Wiz Khalifa,85,79,5,05-31-2014
80,The Walker,Fitz And The Tantrums,74,67,12,05-31-2014
81,River Bank,Brad Paisley,88,81,2,05-31-2014
82,We Are Tonight,Billy Currington,91,82,4,05-31-2014
83,Fever,The Black Keys,83,77,3,05-31-2014
84,Keep Them Kisses Comin',Craig Campbell,93,84,3,05-31-2014
85,Part II (On The Run),Jay Z Featuring Beyonce,92,77,14,05-31-2014
86,"Where It's At (Yep, Yep)",Dustin Lynch,,86,2,05-31-2014
87,One,Ed Sheeran,,87,1,05-31-2014
88,Raging Fire,Phillip Phillips,98,58,5,05-31-2014
89,Girls Chase Boys,Ingrid Michaelson,97,82,6,05-31-2014
90,On Top Of The World,Imagine Dragons,,79,15,05-31-2014
91,Drunk On A Plane,Dierks Bentley,,91,1,05-31-2014
92,Main Chick,Kid Ink Featuring Chris Brown,,92,1,05-31-2014
93,Can't Remember To Forget You,Shakira Featuring Rihanna,78,15,18,05-31-2014
94,Chainsaw,The Band Perry,,94,1,05-31-2014
95,You & I,One Direction,99,68,5,05-31-2014
96,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,94,73,9,05-31-2014
97,I Choose You,Sara Bareilles,81,81,2,05-31-2014
98,Heaven,Jake Worthington,,98,1,05-31-2014
